,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,345.159,10.5574,340.467,10.5817,340.494,10.5593,340.437,10.5525,0.0,0.0,340.517,10.5465,345.111,10.5555,340.499,10.5672,345.135,13.0098,345.133,13.0087
neck,340.355,96.6757,340.325,96.7103,340.33,96.704,340.322,96.7022,340.32,96.7217,340.344,96.6932,340.328,96.7031,340.375,96.6887,340.353,96.6793,340.313,96.7254
RShoulder,284.521,91.8213,284.464,96.5548,279.533,96.564,279.512,96.5606,284.399,96.5677,284.431,91.8753,284.438,96.5708,284.502,96.5811,284.414,96.5578,279.488,96.6024
RElbow,213.454,96.7185,213.536,96.6926,213.495,96.661,213.487,96.6423,213.507,96.685,213.49,96.7107,213.46,96.7309,213.498,96.759,213.436,96.8334,213.414,96.9104
RWrist,137.337,86.5989,137.322,86.5873,137.362,81.7217,137.338,81.6859,137.361,81.7124,137.375,86.5928,137.335,86.6521,137.455,86.7517,137.576,91.6631,137.401,91.8178
LShoulder,391.148,96.7635,391.138,96.8085,391.172,96.7488,391.154,96.7594,391.143,96.7646,391.172,96.746,391.105,96.7268,391.203,96.7482,391.201,96.7187,391.139,96.7618
LElbow,467.09,96.8793,466.9,96.9866,466.915,96.927,467.004,96.9414,467.137,96.8866,467.145,96.8649,467.19,96.9499,467.299,96.8954,472.139,96.8857,467.149,96.9004
LWrist,543.277,86.6701,543.016,91.6392,542.989,91.6271,543.211,86.8007,543.34,86.5945,547.979,81.5774,548.039,81.6032,548.103,76.5815,548.249,81.5605,548.037,86.7655
MidHip,340.136,254.057,340.134,254.096,340.153,254.145,340.11,258.915,340.124,254.161,340.168,254.143,340.184,254.147,340.192,254.13,340.179,254.144,340.135,258.865
RHip,299.899,253.967,299.897,254.027,299.914,254.035,299.895,254.141,299.892,254.077,299.911,254.048,299.936,254.066,299.931,254.029,299.936,254.067,299.904,254.098
RKnee,299.441,380.798,299.457,380.889,299.455,380.82,299.472,380.808,299.455,380.859,299.455,380.792,294.724,380.809,299.416,380.696,294.742,380.865,299.409,380.943
RAnkle,284.53,472.261,284.544,472.264,284.454,472.248,289.446,472.243,289.508,472.252,284.503,472.264,279.44,472.259,284.519,472.244,284.432,472.259,274.456,472.256
LHip,375.68,254.12,375.694,254.146,375.704,258.924,375.65,259.003,375.676,258.914,375.73,258.916,375.741,258.905,375.755,258.905,375.734,258.898,375.71,258.94
LKnee,380.785,385.922,380.697,385.963,380.79,385.874,380.74,385.895,380.772,385.902,380.724,386.003,380.788,385.973,380.785,385.819,380.76,385.872,380.759,386.046
LAnkle,386.047,472.299,385.752,472.29,386.05,472.294,385.839,472.292,386.006,472.288,385.878,472.286,386.129,472.3,386.01,472.298,386.011,472.297,386.143,472.295
REye,340.023,13.0269,335.25,13.0407,335.247,13.0274,335.208,13.0247,0.0,0.0,335.283,13.0241,335.313,13.0254,335.251,13.0316,335.302,13.0454,335.306,13.045
LEye,350.444,13.0212,350.372,13.0324,350.32,13.0238,345.612,13.0188,0.0,0.0,350.355,13.0188,350.346,13.0207,350.347,13.0282,350.423,13.0411,350.43,13.0384
REar,310.075,10.5483,310.038,10.5636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.989,10.5531,310.008,10.5791,310.009,10.5745
LEar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBigToe,385.807,472.328,0.0,0.0,385.827,472.317,385.752,472.318,385.766,472.309,385.745,472.323,385.833,472.329,385.813,472.324,385.793,472.325,385.832,472.327
LSmallToe,406.246,472.318,0.0,0.0,406.223,472.307,401.132,472.312,401.145,472.303,401.2,472.313,406.241,472.322,401.237,472.318,406.186,472.319,406.284,472.318
LHeel,386.041,472.284,385.736,472.279,386.081,472.281,385.828,472.282,386.067,472.278,385.896,472.275,386.128,472.29,386.054,472.286,385.994,472.289,386.149,472.283
RBigToe,279.41,472.272,279.419,472.27,274.401,472.259,279.461,472.256,279.459,472.262,274.326,472.277,269.308,472.274,274.374,472.263,274.376,472.273,269.36,472.263
RSmallToe,279.423,472.305,279.396,472.304,274.376,472.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.226,472.293
RHeel,294.533,472.245,294.551,472.245,294.513,472.237,294.569,472.24,294.627,472.242,294.492,472.251,289.501,472.246,294.556,472.236,289.62,472.245,284.475,472.235
