,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,421.543,61.591,421.666,61.5824,421.655,61.2979,421.585,61.1934,421.628,61.1927,421.486,56.5587,421.31,56.4478,421.285,61.2782,421.117,61.3738,416.152,61.2901
neck,421.308,122.214,421.374,122.216,421.434,122.226,421.407,117.166,421.43,117.043,421.389,112.149,421.345,117.168,421.275,117.152,421.165,122.27,416.319,122.292
RShoulder,370.665,112.075,375.609,112.101,375.66,111.989,375.685,107.036,375.573,107.046,370.76,107.0,370.789,107.059,370.609,107.122,365.636,112.187,360.497,112.197
RElbow,299.704,112.093,299.83,112.05,299.674,107.085,299.904,102.072,299.894,102.062,299.916,102.069,299.743,102.167,299.511,107.081,299.483,112.018,294.585,112.177
RWrist,228.639,97.011,228.763,97.0046,228.675,96.7658,233.829,86.7234,238.91,76.6357,238.891,76.5587,228.782,91.6523,223.908,96.6898,223.667,101.711,223.506,101.727
LShoulder,467.079,127.277,467.149,127.259,467.292,127.327,467.23,127.243,467.296,122.145,467.282,122.149,467.22,127.221,467.129,122.254,462.236,127.306,462.076,127.325
LElbow,537.985,132.215,537.946,132.403,538.022,132.227,543.0,122.16,543.04,117.204,543.003,117.219,542.949,122.155,538.079,132.243,527.866,132.284,527.836,132.224
LWrist,594.097,101.793,599.003,102.129,594.082,101.977,634.43,96.9355,598.972,96.7546,599.046,96.6825,594.088,96.8514,594.055,101.754,593.85,102.136,588.952,102.017
MidHip,411.21,264.116,411.306,263.991,411.232,264.166,406.275,264.126,406.221,264.18,406.283,264.183,406.299,264.149,406.266,264.168,406.142,264.281,401.077,264.237
RHip,380.64,259.339,380.697,259.215,380.626,259.367,380.603,259.332,375.882,259.366,380.567,259.363,380.592,259.335,375.857,259.357,375.773,264.107,375.644,264.066
RKnee,350.378,375.719,350.396,375.72,350.372,375.759,350.334,375.795,345.548,380.56,345.601,380.601,345.555,375.813,345.524,380.601,345.415,380.613,345.336,375.59
RAnkle,340.419,472.259,340.347,472.256,340.356,472.257,340.455,472.253,340.324,472.254,340.242,472.261,340.22,472.261,340.197,472.266,340.063,472.26,340.03,472.249
LHip,431.698,264.293,431.791,264.176,431.758,264.365,431.603,264.301,431.605,264.37,431.644,264.381,431.648,264.35,431.67,264.383,431.579,264.442,426.735,264.371
LKnee,426.696,380.927,426.776,380.795,426.707,380.901,426.612,380.99,426.59,381.003,426.561,385.731,426.561,381.009,426.626,381.068,426.467,385.692,426.437,380.853
LAnkle,421.419,472.284,421.4,472.279,421.399,472.281,421.414,472.285,421.355,472.282,421.45,472.289,421.358,472.285,421.365,472.294,421.267,472.285,421.486,472.273
REye,416.275,56.5831,416.393,61.1478,416.355,56.3221,416.301,56.2025,416.327,56.2138,416.14,56.1076,406.311,56.0432,411.176,56.3425,401.166,56.4514,391.168,56.3324
LEye,426.548,56.5574,426.666,56.57,426.712,56.266,426.644,56.1887,426.689,56.1667,426.552,56.0851,426.383,56.0125,426.308,56.2717,421.557,56.3733,421.34,56.2602
REar,391.015,61.4677,391.173,61.5911,391.119,61.3861,391.007,61.3001,391.053,61.3451,390.92,61.244,386.131,61.2436,386.136,61.3772,385.923,61.5236,381.057,61.4923
LEar,441.697,61.4647,446.7,61.5596,451.739,61.4013,446.777,61.3792,446.816,61.345,441.821,61.2832,436.72,61.264,436.564,61.3818,431.596,61.5159,426.73,61.4186
LBigToe,421.53,472.296,421.499,472.298,421.479,472.299,421.538,472.301,421.449,472.297,421.522,472.313,421.439,472.306,421.441,472.315,421.302,472.296,421.518,472.284
LSmallToe,431.716,472.297,431.702,472.297,431.692,472.297,436.666,472.295,431.708,472.294,431.73,472.302,431.649,472.3,431.656,472.307,426.717,472.297,431.587,472.291
LHeel,421.313,472.285,421.299,472.282,421.315,472.281,421.357,472.284,421.324,472.279,421.419,472.284,421.312,472.284,421.273,472.289,421.188,472.286,421.499,472.281
RBigToe,335.29,472.279,335.165,472.274,335.161,472.272,335.282,472.266,335.151,472.265,330.144,472.276,335.139,472.27,335.103,472.278,330.183,472.273,330.146,472.262
RSmallToe,0.0,0.0,335.174,472.292,335.167,472.29,335.236,472.282,335.155,472.291,0.0,0.0,335.182,472.299,335.173,472.308,0.0,0.0,330.188,472.285
RHeel,345.308,472.258,345.249,472.256,345.251,472.256,345.346,472.251,345.266,472.248,345.219,472.254,340.44,472.257,340.43,472.26,340.315,472.259,340.299,472.254
