,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,350.58,71.6028,345.556,71.5823,345.418,71.437,345.331,71.5291,345.298,66.4929,345.522,66.5853,345.559,76.5883,350.572,81.7003,350.473,71.4213,350.602,71.4292
neck,355.534,127.203,350.591,127.317,350.576,127.292,350.517,127.356,350.572,122.176,355.42,122.277,350.593,127.221,355.481,127.348,355.535,127.193,355.633,127.321
RShoulder,309.78,132.139,304.87,132.241,304.853,132.288,304.801,132.3,416.148,107.231,416.141,112.161,304.863,132.175,305.075,132.253,305.022,132.218,305.069,132.242
RElbow,259.111,132.322,254.092,132.416,253.916,132.424,248.998,132.286,467.214,102.174,467.2,102.151,254.152,137.291,259.097,132.331,258.996,132.444,259.065,137.223
RWrist,193.326,102.063,183.245,102.011,183.178,102.017,183.12,101.97,543.28,91.878,548.03,91.8417,183.258,102.01,188.307,101.977,188.202,101.97,188.091,102.039
LShoulder,411.262,117.069,411.216,117.19,411.247,117.089,406.297,117.237,309.875,127.366,309.879,132.247,396.184,117.15,411.201,117.22,411.343,112.175,416.178,117.208
LElbow,472.134,102.025,467.182,102.192,472.073,102.077,467.076,102.145,253.939,137.161,253.982,137.211,467.083,106.922,472.149,102.071,472.289,102.121,477.156,106.938
LWrist,548.163,91.7249,543.112,91.7433,543.283,96.6039,543.306,96.5881,178.211,101.932,183.016,101.959,548.024,91.8026,543.352,96.6424,548.245,91.736,548.27,96.7021
MidHip,355.619,264.161,355.552,264.173,355.538,264.243,355.581,264.193,355.621,264.06,355.555,264.113,360.514,264.054,355.644,264.179,355.617,264.267,360.559,264.294
RHip,335.186,264.192,335.084,264.237,335.067,264.31,335.24,264.27,375.725,264.035,381.03,264.081,345.241,264.153,335.238,264.219,335.132,264.317,335.221,264.354
RKnee,334.995,380.96,335.068,380.763,330.234,380.885,330.208,381.014,345.376,381.015,406.107,381.042,335.153,380.885,335.028,380.862,335.009,380.849,330.188,380.67
RAnkle,340.06,472.257,340.094,472.244,340.017,472.241,335.216,472.248,350.541,472.263,421.387,472.27,340.162,472.262,335.238,472.263,330.215,472.244,320.07,472.221
LHip,386.039,264.128,386.014,264.109,386.017,264.161,385.922,264.135,345.443,259.331,340.104,264.07,380.727,259.34,386.046,264.142,386.097,264.22,386.15,264.243
LKnee,411.244,380.817,401.231,375.843,406.222,380.717,406.137,380.811,350.404,381.052,335.289,385.761,401.215,380.663,411.184,380.802,416.152,380.851,416.23,380.772
LAnkle,426.591,472.265,426.311,472.246,421.634,472.253,421.585,472.255,421.443,472.268,340.175,472.281,421.623,472.262,426.597,472.262,426.622,472.254,426.703,472.227
REye,345.212,66.4163,340.321,66.3641,340.154,61.6019,340.082,66.343,340.219,61.5167,345.148,61.6073,340.414,66.4706,345.194,71.4652,340.472,61.5861,345.239,61.5844
LEye,365.54,61.4706,350.619,61.4524,350.52,61.3167,350.361,61.3993,345.496,61.2504,345.538,61.3677,350.525,61.5672,360.611,66.4347,360.567,61.2799,365.63,61.3528
REar,335.142,81.5427,330.231,76.5668,330.135,71.5579,330.081,76.5017,345.433,71.4402,360.573,66.6152,340.101,71.6388,335.086,86.6665,335.016,76.5263,335.211,76.5287
LEar,380.751,61.5176,375.79,61.5557,375.79,61.4234,375.637,61.5178,350.584,61.6273,340.385,76.5176,370.657,61.6583,380.731,66.5831,380.778,61.3645,380.871,61.5035
LBigToe,426.368,472.289,0.0,0.0,421.471,472.277,421.394,472.271,421.536,472.296,0.0,0.0,421.413,472.283,426.39,472.278,426.431,472.26,426.528,472.246
LSmallToe,436.697,472.293,0.0,0.0,431.65,472.289,431.619,472.286,0.0,0.0,0.0,0.0,431.592,472.292,436.704,472.277,436.706,472.265,441.681,472.259
LHeel,426.622,472.268,426.383,472.252,426.369,472.259,426.351,472.262,421.449,472.27,340.223,472.284,426.362,472.266,426.597,472.25,426.602,472.243,426.717,472.231
RBigToe,335.277,472.301,340.222,472.266,335.239,472.281,335.186,472.292,0.0,0.0,406.158,472.277,340.157,472.296,335.157,472.291,325.102,472.27,314.895,472.256
RSmallToe,335.232,472.314,335.197,472.295,335.146,472.297,335.196,472.301,0.0,0.0,0.0,0.0,340.232,472.302,330.138,472.311,320.024,472.291,309.839,472.27
RHeel,345.241,472.239,345.244,472.233,340.4,472.23,340.272,472.24,375.806,472.279,421.306,472.256,345.292,472.248,340.377,472.231,340.168,472.222,335.081,472.216
