,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,416.232,96.8362,411.364,96.7039,406.217,96.692,406.283,96.8771,396.128,101.954,390.968,102.234,385.931,101.95,385.68,101.742,380.623,101.691,370.688,97.0046
neck,411.187,162.686,411.155,162.721,401.222,162.72,396.098,157.758,391.055,162.834,386.105,167.878,380.873,167.773,380.668,167.867,375.612,167.747,355.458,167.824
RShoulder,355.468,147.774,355.458,147.749,350.509,147.773,345.645,147.631,345.428,147.788,345.211,157.694,335.282,152.738,335.048,157.661,320.112,152.577,309.786,152.735
RElbow,340.244,223.821,340.274,223.76,340.228,223.923,339.997,223.787,330.139,223.813,315.03,228.665,304.991,223.804,304.723,223.802,299.756,223.699,299.489,223.897
RWrist,340.075,294.647,335.309,294.589,339.982,299.657,335.133,299.43,309.996,299.424,304.842,299.649,304.609,299.705,299.749,294.645,294.7,294.541,289.606,294.737
LShoulder,461.757,167.897,461.708,172.771,456.867,172.791,451.867,172.773,441.644,172.966,431.586,177.706,426.41,172.917,421.576,177.696,421.194,177.705,406.221,177.726
LElbow,462.068,248.937,461.975,249.047,461.818,248.995,456.89,249.085,451.758,253.954,446.684,253.961,431.569,248.933,426.583,248.937,421.498,248.97,416.213,249.003
LWrist,431.548,299.898,426.736,304.588,426.419,304.677,421.561,304.747,421.536,304.87,421.557,304.804,421.178,304.761,416.185,304.628,391.134,304.57,385.827,304.644
MidHip,385.717,309.964,381.042,309.921,380.843,309.783,380.677,305.063,375.782,309.823,370.606,309.961,355.458,309.891,350.381,309.875,345.451,304.988,340.364,304.987
RHip,345.603,309.778,345.588,305.029,345.391,304.908,345.217,304.878,340.419,304.91,340.08,305.047,330.161,304.967,324.999,304.995,314.891,304.827,304.96,304.842
RKnee,335.288,426.353,339.951,421.245,335.161,421.384,330.169,421.263,314.992,416.398,310.067,426.599,304.99,426.519,304.657,421.372,304.646,416.383,299.961,421.362
RAnkle,320.044,472.304,319.949,472.297,314.989,472.3,309.807,472.298,305.007,472.292,305.024,472.303,304.931,472.299,304.61,472.296,304.571,472.295,304.585,472.289
LHip,421.245,319.923,416.432,315.015,416.199,310.05,411.218,310.009,401.157,314.914,391.129,315.033,386.062,314.852,385.794,310.033,380.942,309.862,375.687,309.846
LKnee,421.298,431.724,421.256,426.625,421.08,426.568,416.363,426.523,411.206,426.383,406.224,426.551,396.18,426.456,396.021,426.355,390.965,426.517,385.833,426.315
LAnkle,421.492,472.348,421.368,472.328,421.337,472.32,421.24,472.316,416.354,472.317,416.343,472.325,411.174,472.325,411.176,472.326,396.145,472.333,391.198,472.314
REye,401.089,91.6338,396.159,86.6818,391.113,86.6157,391.091,91.6296,386.113,96.8657,385.843,101.711,380.893,96.8721,380.664,96.6464,370.738,96.5804,355.471,91.7872
LEye,421.477,91.7084,421.425,86.8023,421.28,86.7492,421.258,91.7525,416.201,96.9337,406.191,101.775,391.169,96.9499,386.217,96.7486,385.755,96.7003,380.753,96.5654
REar,385.933,96.8518,385.932,96.7376,385.749,96.6441,381.062,96.7896,380.764,101.742,375.732,102.011,360.633,101.873,355.514,101.701,350.428,97.0104,345.132,96.8759
LEar,426.742,96.9899,426.703,96.9381,426.632,96.9084,426.566,97.0099,421.645,101.939,421.373,102.128,416.282,101.984,406.129,101.867,390.992,101.945,385.92,101.787
LBigToe,421.367,472.38,421.24,472.37,421.15,472.365,416.397,472.366,0.0,0.0,0.0,0.0,411.232,472.368,0.0,0.0,0.0,0.0,391.012,472.372
LSmallToe,426.613,472.378,426.456,472.37,426.398,472.366,421.572,472.366,0.0,0.0,0.0,0.0,416.342,472.368,0.0,0.0,0.0,0.0,401.15,472.371
LHeel,421.73,472.37,421.466,472.356,421.478,472.349,421.416,472.345,421.168,472.344,421.226,472.352,416.289,472.35,416.15,472.351,401.207,472.357,391.066,472.331
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,304.78,472.361,304.854,472.353,304.777,472.357,304.647,472.362,299.805,472.359,299.605,472.368,304.761,472.372
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,299.626,472.371,299.689,472.361,0.0,0.0,0.0,0.0,299.568,472.362,0.0,0.0,0.0,0.0
RHeel,325.045,472.318,320.087,472.296,319.99,472.286,310.022,472.268,309.877,472.266,309.935,472.284,309.877,472.287,304.942,472.299,304.88,472.298,304.898,472.299
