,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,305.045,97.1068,304.773,102.032,304.702,112.004,304.826,122.2,304.753,117.208,299.767,107.158,304.633,106.931,304.68,101.971,304.625,101.686,304.638,101.707
neck,304.956,167.886,304.804,172.866,304.697,177.701,304.621,177.833,304.585,177.773,304.576,177.716,304.575,177.707,304.556,172.971,304.646,172.882,304.7,172.865
RShoulder,264.145,172.799,259.35,177.814,259.28,177.909,259.155,178.077,259.165,178.023,259.193,177.891,259.163,177.911,259.138,177.805,259.245,177.769,259.3,177.769
RElbow,253.898,233.769,248.887,243.856,253.936,243.848,253.961,248.954,253.866,244.012,249.091,238.9,253.888,243.981,253.848,243.974,253.914,248.917,253.87,244.013
RWrist,259.085,294.71,259.071,299.552,259.041,294.685,258.981,294.734,259.006,294.697,258.861,294.461,258.934,294.62,258.965,294.707,259.072,299.685,259.113,299.673
LShoulder,350.47,167.71,350.363,167.786,345.463,172.798,345.352,172.888,345.309,172.82,345.293,172.851,345.341,172.824,345.402,172.743,345.507,167.865,345.549,167.833
LElbow,380.651,223.808,380.766,223.868,375.737,233.901,375.609,228.904,370.76,228.914,370.794,228.734,375.598,228.901,375.604,233.703,375.857,228.633,380.577,223.84
LWrist,370.592,294.471,375.655,294.544,375.595,299.802,375.702,299.52,375.664,299.693,375.663,299.428,375.658,299.45,375.589,299.531,375.675,299.467,375.809,294.549
MidHip,309.974,304.897,309.996,309.838,309.9,310.032,309.939,314.861,309.9,310.011,309.887,309.935,309.919,310.034,309.873,309.949,309.997,309.963,309.987,309.946
RHip,289.626,305.065,289.632,310.005,289.509,314.97,289.562,319.928,289.51,314.984,289.478,314.897,289.513,315.023,289.484,314.915,289.663,314.935,289.627,314.928
RKnee,299.683,421.311,299.671,421.499,299.656,426.337,299.63,421.485,299.622,426.334,299.638,426.266,299.627,426.408,299.641,426.265,299.678,426.251,299.631,426.251
RAnkle,304.583,472.25,304.495,472.253,299.979,472.274,299.931,472.25,299.892,472.254,299.944,472.263,299.951,472.277,299.945,472.262,304.485,472.264,299.941,472.252
LHip,345.203,304.775,345.249,305.014,345.22,309.943,345.221,309.921,345.203,309.901,345.202,309.816,345.237,309.906,345.181,309.847,345.258,309.818,345.262,309.789
LKnee,360.616,406.303,370.608,426.317,370.625,426.679,370.583,421.486,370.722,426.652,370.639,426.48,370.63,426.71,370.582,426.542,370.678,426.51,370.626,426.42
LAnkle,380.85,472.286,380.886,472.296,380.925,472.314,380.743,472.289,380.941,472.309,380.835,472.299,380.937,472.314,380.898,472.305,380.876,472.304,380.965,472.297
REye,299.944,96.641,299.685,96.9834,299.602,102.057,299.731,107.068,299.651,106.991,294.604,102.011,299.518,101.782,299.594,96.891,299.531,96.6285,299.544,96.656
LEye,319.909,96.6461,309.977,96.9811,309.799,101.992,309.97,106.962,309.864,102.213,304.81,101.982,309.764,101.774,309.845,96.9389,309.825,96.6372,309.829,96.661
REar,289.442,101.776,279.377,102.097,274.372,107.201,274.451,112.188,274.403,112.158,269.484,107.055,269.405,102.188,269.443,101.927,274.338,101.808,274.32,101.837
LEar,335.167,101.699,335.061,101.915,329.993,106.929,325.136,107.134,325.038,107.078,315.021,106.939,325.072,102.114,325.138,101.974,325.127,101.766,325.147,101.798
LBigToe,380.883,472.319,380.991,472.341,380.988,472.373,380.808,472.313,385.734,472.355,380.934,472.338,381.009,472.371,385.756,472.361,381.014,472.366,385.814,472.347
LSmallToe,390.926,472.321,391.0,472.341,391.136,472.371,386.109,472.312,391.111,472.355,390.971,472.337,391.111,472.369,391.143,472.359,391.047,472.364,391.154,472.346
LHeel,380.815,472.291,380.881,472.299,381.034,472.326,380.729,472.294,381.02,472.315,380.878,472.302,381.048,472.323,380.969,472.313,380.933,472.311,381.022,472.302
RBigToe,304.937,472.348,304.839,472.356,299.858,472.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.732,472.363,0.0,0.0
RSmallToe,299.728,472.35,294.703,472.354,289.507,472.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.583,472.356,0.0,0.0
RHeel,304.84,472.247,304.749,472.251,304.683,472.279,304.721,472.248,304.647,472.257,304.711,472.263,304.669,472.281,304.667,472.265,304.704,472.264,304.661,472.25
