,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,350.577,101.83,365.613,102.115,380.551,106.965,380.716,106.918,381.04,101.883,385.774,97.0697,386.202,97.0374,390.922,97.0016,390.913,101.743,390.903,107.07
neck,340.479,167.862,345.359,172.822,350.375,172.741,350.642,167.847,370.626,167.866,375.821,167.776,380.67,172.801,380.821,172.913,380.856,172.935,380.803,177.716
RShoulder,299.645,162.752,304.562,167.87,304.931,167.745,309.856,162.745,315.005,162.749,325.039,162.703,330.228,167.825,335.286,172.764,339.972,172.814,335.3,172.931
RElbow,284.543,233.895,294.684,238.8,299.589,238.803,299.771,233.833,299.814,233.878,304.718,228.84,304.85,233.729,309.959,233.836,310.04,238.816,305.11,233.836
RWrist,299.417,299.776,299.735,304.633,304.594,299.713,304.76,299.703,304.885,299.525,309.932,294.72,320.001,299.486,335.138,299.52,340.028,299.644,330.195,299.62
LShoulder,385.964,172.875,386.135,173.004,391.144,172.876,401.13,172.741,416.395,172.776,421.381,167.815,421.613,172.882,426.351,172.988,426.401,177.698,426.297,177.769
LElbow,406.28,233.906,411.36,238.924,421.189,238.821,421.51,233.748,426.408,233.813,431.473,233.7,436.58,233.888,441.696,243.826,441.659,243.979,436.767,243.882
LWrist,391.072,299.684,396.068,304.581,406.286,304.596,416.38,299.743,421.433,299.608,426.412,299.629,426.496,299.612,426.537,299.848,426.608,299.901,426.658,299.575
MidHip,340.491,305.04,345.372,310.033,350.36,314.986,350.624,309.946,365.634,304.893,375.752,304.938,375.838,309.804,380.716,309.859,380.806,309.972,380.733,309.94
RHip,305.08,305.05,314.839,310.046,325.027,315.01,335.006,309.929,340.088,304.894,340.413,304.964,340.473,309.796,345.243,309.817,345.319,309.914,345.251,309.908
RKnee,304.833,421.423,304.843,426.522,309.836,431.637,314.964,426.307,325.133,411.204,334.991,416.411,330.088,421.447,330.074,421.424,330.149,421.471,325.136,421.458
RAnkle,304.897,472.291,304.795,472.305,305.062,472.308,309.905,472.29,309.888,472.292,314.941,472.293,304.944,472.299,304.779,472.302,304.543,472.305,304.501,472.301
LHip,375.821,309.791,380.823,314.868,385.731,314.956,385.925,309.951,386.235,304.946,396.193,304.996,401.212,309.908,411.233,309.991,411.374,314.913,411.226,310.059
LKnee,385.946,426.449,386.18,431.615,390.991,431.496,390.993,426.443,391.165,411.32,406.296,421.347,416.127,426.486,416.384,426.492,416.466,426.665,416.248,426.589
LAnkle,390.896,472.318,386.318,472.348,386.18,472.348,391.002,472.308,401.066,472.297,411.193,472.302,411.375,472.319,416.361,472.314,416.403,472.317,416.15,472.309
REye,345.408,96.7193,350.395,96.9825,360.648,101.741,370.668,97.0953,375.868,96.7424,380.736,91.8595,381.094,91.8226,385.717,91.7741,385.73,96.6218,385.722,101.828
LEye,365.726,96.8631,375.799,97.0433,380.898,101.769,385.7,101.788,386.044,96.8633,386.22,96.6113,396.081,96.5754,396.214,91.8905,401.172,96.7287,401.086,101.886
REar,330.136,97.0513,335.206,101.834,340.265,101.859,345.163,101.733,345.544,97.008,350.457,96.8923,350.642,97.0016,355.528,97.0313,355.573,97.0542,355.54,102.05
LEar,375.768,101.937,380.629,102.056,380.899,101.836,385.953,102.022,390.959,102.026,396.035,101.904,411.265,101.77,411.258,101.683,411.363,101.881,406.22,112.033
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,391.186,472.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,406.24,472.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,390.906,472.334,0.0,0.0,0.0,0.0,391.15,472.316,401.106,472.294,411.341,472.308,416.286,472.35,416.46,472.34,421.093,472.347,416.271,472.331
RBigToe,304.763,472.368,299.71,472.355,299.939,472.326,309.989,472.369,0.0,0.0,0.0,0.0,304.658,472.362,299.725,472.35,299.592,472.34,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,299.482,472.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,309.876,472.295,305.076,472.312,309.961,472.32,314.95,472.264,314.946,472.266,320.044,472.275,309.804,472.284,304.992,472.278,304.79,472.284,304.747,472.275
