,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,294.684,102.0,289.645,96.939,284.578,101.717,294.535,101.911,294.487,112.057,289.528,122.293,284.587,117.136,284.53,112.025,284.526,106.961,279.505,102.089
neck,284.409,177.731,279.457,172.991,279.454,173.021,279.516,177.726,279.514,177.998,279.535,178.127,284.412,178.052,284.422,177.988,284.564,177.886,289.615,177.843
RShoulder,233.765,177.908,228.927,177.885,233.716,177.925,233.706,177.948,233.748,178.144,233.825,182.833,233.817,178.206,233.799,178.148,238.783,178.097,238.865,178.063
RElbow,223.725,254.141,223.679,254.169,223.652,254.137,223.677,258.876,223.623,258.994,223.652,258.872,223.704,254.065,223.864,254.093,223.907,258.929,223.868,254.124
RWrist,258.86,304.687,254.065,304.649,254.062,299.907,254.064,299.827,253.881,299.812,249.003,299.608,254.002,299.527,254.04,299.634,254.118,299.799,258.952,299.697
LShoulder,335.082,172.846,335.002,167.921,330.205,167.935,335.067,172.797,330.174,177.768,330.096,177.881,330.156,177.846,330.21,177.752,335.117,173.006,335.305,172.977
LElbow,350.329,233.898,345.668,233.77,350.362,233.727,350.352,233.719,345.553,238.883,345.66,238.949,345.637,238.801,350.44,228.904,350.452,233.739,355.631,228.832
LWrist,350.417,299.65,350.408,299.558,350.444,299.465,350.488,294.651,350.333,299.427,350.488,299.509,345.654,294.521,350.407,289.57,350.581,294.447,350.575,294.447
MidHip,304.561,310.023,304.563,309.848,304.554,309.836,304.615,309.883,304.537,314.954,299.955,314.965,304.558,309.992,304.62,309.866,304.763,309.899,304.786,310.028
RHip,269.189,315.032,269.195,314.871,264.533,314.871,269.255,314.888,269.207,320.08,264.525,320.06,269.23,315.046,269.33,314.9,269.471,314.946,269.484,319.945
RKnee,269.353,426.689,269.279,426.52,269.324,426.591,269.279,426.51,269.315,426.639,269.276,426.566,269.361,426.521,269.231,421.496,269.271,426.482,269.353,426.659
RAnkle,269.45,472.311,269.479,472.311,269.423,472.311,269.379,472.305,274.277,472.311,269.481,472.303,274.34,472.307,269.348,472.296,269.432,472.299,269.441,472.305
LHip,340.045,309.939,340.02,305.041,340.009,305.034,340.063,309.794,335.3,310.037,335.277,310.044,339.978,309.854,340.013,305.027,340.187,305.047,340.243,309.849
LKnee,350.375,426.703,350.372,426.423,350.36,426.461,350.411,426.518,350.418,426.37,350.405,426.345,350.499,426.353,350.49,421.334,350.593,421.534,355.422,426.487
LAnkle,370.732,472.329,370.687,472.317,375.567,472.328,375.563,472.321,370.693,472.313,370.626,472.313,375.615,472.315,370.755,472.308,370.766,472.311,370.799,472.316
REye,274.448,96.9729,269.413,91.8862,269.302,96.7077,274.378,96.8725,274.335,102.078,269.368,107.177,269.34,106.909,269.301,102.044,269.307,101.795,264.498,97.0478
LEye,299.688,96.9004,299.509,91.8288,294.723,96.6706,299.606,96.8087,299.564,102.094,299.431,107.119,294.724,106.904,294.692,102.074,294.723,101.815,294.628,97.0221
REar,259.046,102.233,259.061,102.03,259.064,102.137,259.101,102.108,259.08,107.186,259.075,122.194,259.105,112.184,259.077,111.988,259.123,106.973,259.085,106.942
LEar,299.851,102.162,299.866,101.958,299.885,102.043,299.921,102.071,299.665,112.17,299.687,117.233,299.711,117.099,299.801,117.064,299.931,107.095,304.635,102.141
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,375.872,472.353,375.688,472.343,375.876,472.351,375.844,472.348,375.646,472.336,370.801,472.333,375.757,472.333,375.638,472.311,375.709,472.318,375.809,472.336
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.323,472.362,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,279.4,472.336,279.486,472.337,279.406,472.341,279.36,472.324,284.464,472.332,279.497,472.312,284.458,472.327,279.4,472.303,279.459,472.314,279.425,472.325
