,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,375.798,107.047,380.581,101.903,375.767,101.821,375.662,97.0662,365.562,97.0522,355.54,96.9599,350.389,106.943,345.382,112.026,345.224,102.241,345.241,97.0271
neck,370.574,162.763,365.542,162.772,360.569,152.77,360.485,152.709,355.519,152.751,350.609,157.629,350.335,162.851,345.562,167.853,345.418,167.726,345.123,152.712
RShoulder,315.058,152.758,314.888,157.665,310.009,152.597,309.954,152.606,309.863,152.631,305.037,157.621,304.917,167.72,304.732,167.884,304.586,167.804,299.666,157.648
RElbow,299.863,223.856,299.84,223.937,299.85,223.768,299.835,223.814,299.76,223.824,299.641,228.647,294.737,228.72,294.685,228.699,299.414,228.854,284.541,228.615
RWrist,299.746,299.416,299.696,299.437,299.721,294.7,299.765,294.705,299.606,294.656,299.526,294.713,294.638,294.658,294.452,294.52,289.642,294.742,284.445,299.552
LShoulder,416.29,162.804,416.153,162.792,411.287,152.754,411.238,152.616,406.236,152.67,406.128,152.627,391.146,162.715,391.064,167.767,390.96,162.768,386.146,152.59
LElbow,426.486,223.845,426.38,223.875,426.372,223.664,426.266,223.569,421.531,223.61,421.64,223.593,421.446,223.681,421.344,223.814,421.324,223.696,411.34,223.655
LWrist,421.171,299.585,421.138,299.492,416.296,294.65,416.259,294.571,411.286,294.602,406.311,299.527,396.05,299.675,396.057,299.553,391.018,299.499,386.073,299.66
MidHip,350.567,309.889,350.528,309.922,350.476,309.855,350.467,304.92,345.636,304.93,345.535,309.863,345.342,304.994,345.276,309.805,345.167,309.812,340.208,304.969
RHip,330.113,309.811,330.056,309.867,325.118,309.823,325.156,304.908,320.053,304.907,315.032,309.868,310.067,304.975,309.913,305.061,309.781,309.818,304.72,304.961
RKnee,304.886,421.495,305.006,421.527,305.02,421.488,305.111,411.336,304.872,421.278,304.794,421.43,304.654,411.281,299.949,421.242,299.975,421.371,299.984,421.522
RAnkle,304.844,472.298,304.908,472.3,304.937,472.298,304.975,472.285,304.861,472.287,304.774,472.291,299.955,472.289,299.907,472.298,299.984,472.3,304.602,472.301
LHip,385.899,309.908,385.871,309.923,385.853,309.831,385.786,304.905,381.069,304.923,381.024,309.836,380.774,305.011,380.763,309.88,380.656,309.852,375.572,305.007
LKnee,391.214,426.284,391.216,426.366,396.031,426.299,391.167,416.318,391.2,421.33,391.218,426.381,386.123,421.452,386.244,426.715,386.154,426.554,386.011,426.344
LAnkle,406.157,472.317,406.313,472.319,411.292,472.316,411.254,472.308,411.347,472.314,411.19,472.321,396.026,472.321,396.028,472.347,401.053,472.33,396.176,472.319
REye,365.582,101.871,370.581,96.8264,365.555,96.7586,360.507,96.5543,350.471,96.5425,345.545,91.8204,345.263,101.816,340.346,102.073,340.193,101.775,340.223,96.5388
LEye,380.988,101.96,381.068,96.9617,380.934,96.8256,380.85,96.6306,375.863,96.6076,375.589,96.5553,360.643,101.828,350.575,102.053,350.395,101.768,350.443,96.5657
REar,345.394,102.095,345.451,101.775,345.371,97.0467,345.252,96.9434,340.415,96.909,340.213,96.9809,335.187,102.203,330.095,107.102,325.023,102.168,320.074,97.0901
LEar,386.16,107.065,386.138,102.18,386.039,101.88,385.999,101.767,385.781,97.084,381.018,101.707,380.627,102.168,375.712,106.984,375.584,102.078,370.668,97.068
LBigToe,0.0,0.0,406.257,472.366,0.0,0.0,396.001,472.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,411.345,472.365,0.0,0.0,416.279,472.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,411.242,472.342,416.218,472.345,416.32,472.343,416.158,472.315,416.238,472.333,416.138,472.346,396.11,472.347,401.126,472.369,406.13,472.355,401.09,472.348
RBigToe,304.693,472.362,304.61,472.365,304.7,472.368,0.0,0.0,304.794,472.362,304.701,472.369,299.609,472.364,294.691,472.367,299.603,472.371,299.756,472.372
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.662,472.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.583,472.364
RHeel,309.859,472.298,309.87,472.296,309.886,472.287,309.976,472.264,309.827,472.273,309.751,472.287,304.814,472.287,304.7,472.308,304.796,472.313,304.92,472.315
