,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,345.352,289.479,345.393,279.474,345.643,274.364,360.551,269.381,375.564,264.448,380.594,264.352,381.093,264.488,385.926,269.249,386.232,279.336,396.144,284.583
neck,345.483,315.008,345.578,314.963,350.434,314.906,360.544,310.052,370.607,309.867,380.55,309.774,381.077,304.907,385.936,309.883,386.224,314.898,396.209,314.991
RShoulder,304.829,320.028,304.919,315.06,305.08,315.007,319.921,314.952,325.134,309.959,335.067,309.875,340.396,309.804,345.148,309.927,345.419,310.006,350.637,315.018
RElbow,294.557,375.614,299.605,370.706,299.791,370.605,299.843,375.709,299.92,380.607,304.801,380.668,309.995,375.796,314.931,375.867,320.004,380.668,324.996,380.715
RWrist,340.291,335.216,345.397,335.194,350.462,325.129,355.569,335.055,370.594,340.366,370.742,345.559,375.874,345.49,385.733,350.353,385.762,350.645,385.736,375.572
LShoulder,386.103,310.056,390.904,310.017,396.017,309.943,411.15,309.835,416.201,305.009,421.362,305.056,426.297,304.743,426.7,309.81,431.645,314.856,451.725,309.97
LElbow,395.981,380.809,396.023,380.747,401.112,380.915,411.27,380.972,416.408,380.829,421.319,380.785,431.552,360.507,426.559,375.607,431.564,380.855,436.617,380.817
LWrist,340.18,360.589,340.226,355.478,345.147,360.634,350.333,350.341,345.269,350.526,350.478,355.626,385.933,355.437,370.79,365.681,380.933,370.733,380.839,380.809
MidHip,350.473,426.645,350.519,426.563,355.446,426.441,370.652,426.747,380.735,426.621,380.671,426.474,380.913,421.293,385.722,426.422,385.772,426.54,385.999,431.561
RHip,330.106,426.686,330.078,426.587,330.195,426.473,340.097,426.695,345.239,426.627,345.188,426.417,350.408,421.236,350.61,426.354,355.47,426.432,360.606,426.675
RKnee,299.475,391.175,294.705,390.98,294.578,390.988,294.686,391.022,299.573,391.062,304.597,391.026,304.948,385.968,305.003,390.898,305.005,391.024,305.034,391.036
RAnkle,304.939,472.274,304.851,472.271,309.774,472.275,309.784,472.284,309.869,472.281,304.938,472.286,304.918,472.253,304.895,472.264,309.816,472.271,309.79,472.283
LHip,380.91,426.595,381.019,426.537,385.832,426.418,391.046,426.733,406.208,426.638,401.249,426.56,406.193,421.338,411.264,426.561,411.342,426.706,416.423,431.75
LKnee,426.418,396.074,426.655,396.038,431.571,395.992,436.759,391.118,451.746,390.958,451.872,390.992,456.949,391.201,461.903,396.209,462.151,401.153,462.133,401.056
LAnkle,391.048,472.307,401.071,472.306,406.24,472.305,406.167,472.316,411.303,472.318,421.529,472.317,426.398,472.284,421.492,472.291,426.39,472.277,426.491,472.293
REye,340.296,274.385,340.342,269.371,345.137,264.506,345.548,264.285,350.538,263.987,365.631,259.321,380.586,264.028,380.873,264.148,385.778,269.194,386.1,269.468
LEye,350.42,269.443,350.478,269.249,355.495,264.378,375.58,264.134,380.709,259.283,381.044,259.195,386.135,259.388,391.078,264.1,396.199,264.465,411.271,269.413
REar,325.163,284.452,330.079,279.406,335.066,274.416,340.073,269.409,340.303,264.491,345.386,264.262,350.599,264.309,365.569,269.249,375.772,274.284,380.846,279.361
LEar,370.595,274.369,370.672,269.458,370.815,269.288,380.913,264.405,385.939,264.277,390.969,259.348,401.238,264.142,411.37,264.402,416.371,269.411,421.416,274.364
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.467,472.334,0.0,0.0,421.315,472.326,426.405,472.329,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.421,472.338,426.491,472.339,0.0,0.0
LHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.641,472.332,426.518,472.317,0.0,0.0,426.554,472.305,426.676,472.311
RBigToe,299.582,472.33,299.542,472.33,294.71,472.333,299.739,472.344,309.853,472.325,304.812,472.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,304.684,472.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.711,472.261,304.736,472.234,304.703,472.243,0.0,0.0,0.0,0.0
