,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,406.214,279.503,411.269,269.447,411.223,264.442,406.117,269.44,396.121,279.447,396.189,299.452,391.063,299.596,385.913,299.433,380.915,284.471,375.813,269.376
neck,406.127,314.873,406.202,309.913,406.161,309.777,406.158,309.837,401.208,309.971,391.159,325.011,386.179,330.068,381.0,325.12,380.626,320.086,360.643,314.853
RShoulder,360.476,314.93,360.592,309.919,360.553,309.785,360.575,309.85,360.493,309.98,350.555,319.985,345.491,325.028,340.254,320.076,339.972,324.994,319.952,314.965
RElbow,325.033,380.707,330.1,380.565,330.141,380.548,335.098,375.862,325.1,375.89,320.082,380.809,314.869,380.904,305.013,385.807,304.788,385.785,304.751,380.935
RWrist,385.925,375.573,390.984,360.639,390.925,350.615,386.114,355.562,385.966,355.637,380.937,365.603,385.773,365.627,380.601,370.628,375.599,370.596,375.689,365.546
LShoulder,451.85,309.913,451.9,309.761,456.726,305.004,451.933,305.04,451.794,309.768,436.594,324.961,426.823,330.031,426.269,320.079,421.155,315.017,411.14,309.927
LElbow,431.596,380.669,431.512,375.784,431.606,375.734,431.526,375.74,431.589,375.745,436.729,380.686,431.74,380.733,426.612,375.872,426.5,375.659,416.455,375.85
LWrist,375.697,380.647,375.655,375.73,370.681,370.623,370.778,370.67,375.776,370.614,386.121,375.593,380.755,375.865,386.027,375.852,386.006,375.579,350.49,375.589
MidHip,386.149,431.511,386.092,426.488,391.065,426.438,396.037,426.346,391.05,426.572,385.713,431.645,385.798,431.616,380.589,426.76,360.646,426.719,350.611,426.725
RHip,365.651,426.651,365.625,426.31,370.775,426.32,375.709,426.25,370.785,426.438,350.607,426.731,355.426,426.76,345.235,426.663,340.009,426.649,330.203,426.723
RKnee,309.788,386.147,309.874,385.963,309.798,386.008,309.867,386.024,304.998,386.08,304.867,396.028,304.899,396.185,299.883,401.074,304.639,396.112,284.436,406.127
RAnkle,304.863,472.282,304.649,472.271,304.86,472.277,304.844,472.27,304.955,472.27,310.033,472.278,305.05,472.283,304.846,472.289,309.927,472.291,319.946,472.278
LHip,421.277,431.681,421.179,426.695,421.465,426.635,421.614,426.554,421.455,426.749,411.325,436.683,416.225,431.791,396.15,431.582,386.182,431.497,385.885,426.737
LKnee,462.144,396.134,466.917,396.116,462.167,396.08,466.908,396.018,462.174,396.161,461.936,401.136,461.704,401.072,456.81,396.163,446.721,390.988,431.731,390.894
LAnkle,421.532,472.286,421.486,472.272,421.386,472.279,421.419,472.275,421.407,472.28,421.568,472.305,421.356,472.307,416.382,472.315,421.29,472.303,416.289,472.283
REye,391.027,269.283,391.183,264.275,391.141,263.984,390.946,264.265,386.125,269.256,386.132,289.502,385.875,289.652,380.883,284.547,375.746,269.359,360.498,264.183
LEye,416.346,269.253,421.194,264.23,421.189,259.356,416.318,264.214,411.266,269.203,411.228,289.458,401.182,289.617,390.992,284.467,385.885,269.351,380.89,264.109
REar,381.023,274.323,381.032,269.187,381.003,264.297,380.96,264.524,380.915,269.494,380.93,294.509,375.871,294.66,360.667,289.617,350.445,279.333,340.439,269.192
LEar,421.649,269.468,426.365,269.2,426.427,264.317,426.313,264.501,421.476,269.422,421.231,289.569,416.442,294.466,406.16,289.437,391.056,279.35,386.031,269.211
LBigToe,0.0,0.0,421.373,472.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.409,472.328,416.317,472.328
LSmallToe,0.0,0.0,421.48,472.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,0.0,0.0,421.504,472.313,421.445,472.308,421.521,472.31,0.0,0.0,421.563,472.323,0.0,0.0,421.402,472.326,416.451,472.307
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.708,472.336,299.742,472.332,309.9,472.333
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,304.736,472.258,0.0,0.0,304.715,472.26,304.69,472.254,304.813,472.249,309.882,472.245,304.807,472.254,0.0,0.0,0.0,0.0,0.0,0.0
