,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,456.753,264.457,431.591,269.402,421.657,279.366,421.167,289.639,421.314,289.46,421.339,279.372,426.366,269.305,431.54,269.304,456.706,279.459,461.821,289.613
neck,461.792,310.01,456.926,314.911,441.813,319.998,436.746,325.126,436.581,325.171,436.569,325.073,431.665,314.924,436.794,314.868,456.877,319.914,461.917,330.106
RShoulder,421.146,310.04,416.326,325.069,406.122,335.056,401.143,335.236,396.087,335.122,396.061,330.236,391.135,315.063,401.068,315.042,411.192,320.026,416.393,325.121
RElbow,426.373,375.776,421.195,380.952,396.089,391.077,401.055,401.182,401.059,390.957,396.064,385.983,411.324,380.902,406.226,380.855,396.012,385.829,406.228,386.148
RWrist,477.211,330.014,461.905,330.025,421.377,350.565,431.489,350.453,436.689,345.584,446.84,350.381,467.245,365.609,462.051,345.589,467.046,350.371,467.267,345.521
LShoulder,502.381,309.753,497.417,304.963,482.39,309.757,477.152,310.008,472.299,310.052,472.294,309.998,477.14,309.93,487.267,309.819,497.579,314.893,502.661,330.004
LElbow,543.069,380.991,538.158,385.841,532.91,385.962,512.772,391.13,512.707,391.197,512.706,391.0,512.815,385.911,522.858,385.993,537.915,390.903,538.079,395.997
LWrist,497.354,375.676,466.966,370.638,461.85,375.763,456.762,380.651,451.86,380.816,451.82,380.784,462.087,380.949,461.773,380.729,461.902,380.693,462.046,385.693
MidHip,472.151,426.743,472.332,431.608,477.19,431.592,472.155,426.72,467.279,431.657,467.174,431.637,462.073,431.659,466.883,431.759,462.22,436.749,466.931,472.168
RHip,446.795,431.485,456.762,431.62,456.823,431.648,451.813,426.802,441.759,431.672,441.649,431.609,426.719,431.649,431.536,431.709,426.663,431.789,426.731,472.144
RKnee,421.58,385.96,411.329,386.169,396.008,390.986,390.963,396.097,386.197,401.211,386.006,396.19,386.036,395.98,385.892,390.994,385.943,391.184,0.0,0.0
RAnkle,426.396,472.275,421.565,472.279,426.464,472.27,426.434,472.273,436.652,472.288,426.422,472.287,426.698,472.283,426.331,472.285,426.459,472.286,0.0,0.0
LHip,507.537,426.715,507.616,431.603,507.668,426.789,507.465,426.565,502.696,426.791,502.54,431.495,492.418,431.661,497.577,431.715,502.339,441.766,502.459,472.183
LKnee,548.07,391.155,543.1,391.147,538.056,396.021,426.57,390.955,426.445,391.011,426.52,391.129,527.906,391.088,522.827,396.014,0.0,0.0,517.768,401.103
LAnkle,528.008,472.315,517.844,472.293,497.537,472.283,456.97,472.27,482.27,472.297,467.27,472.312,517.844,472.299,507.668,472.295,0.0,0.0,507.551,472.305
REye,431.754,264.032,426.261,264.305,416.383,269.232,406.194,274.406,411.203,274.282,411.287,269.209,421.21,264.166,426.257,264.151,431.764,269.246,451.741,274.399
LEye,461.801,259.302,441.674,264.065,426.637,264.312,421.591,269.421,426.298,269.342,426.352,264.441,431.49,264.027,441.678,264.03,461.839,269.227,462.229,274.433
REar,421.494,269.236,416.249,269.442,406.187,279.498,401.197,294.565,396.122,289.539,396.127,279.485,401.247,269.314,416.155,269.301,421.559,274.36,426.694,284.467
LEar,467.021,264.222,461.915,264.117,451.903,264.445,441.676,269.358,441.78,269.41,446.71,269.358,456.806,264.285,461.785,264.281,467.049,274.287,467.4,274.502
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,512.636,472.297,492.404,472.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBigToe,416.343,472.336,411.248,472.32,416.297,472.303,386.273,472.329,0.0,0.0,0.0,0.0,406.204,472.339,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,386.04,472.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,0.0,0.0,421.324,472.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
