,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,340.469,137.335,340.394,142.382,340.205,142.434,340.156,142.416,335.295,137.56,335.01,137.552,325.145,137.648,325.041,142.322,325.011,137.582,325.028,137.268
neck,345.478,178.205,345.14,182.889,340.401,182.816,340.18,178.177,340.028,178.135,335.261,178.085,335.105,178.231,335.132,182.831,335.123,178.214,335.16,178.011
RShoulder,314.835,182.925,304.995,183.075,304.805,183.0,304.628,182.883,299.842,178.255,299.761,178.237,299.65,182.927,299.71,183.014,299.736,182.895,299.751,178.155
RElbow,304.772,233.714,304.696,238.796,299.905,233.799,299.722,228.843,299.529,228.675,294.712,223.897,294.457,228.806,294.477,233.796,294.558,233.75,294.686,228.93
RWrist,299.727,279.517,299.596,284.576,299.57,279.513,299.393,274.437,299.411,269.349,294.499,269.334,284.454,279.348,279.485,289.654,284.431,289.477,289.662,284.478
LShoulder,385.721,178.118,380.739,178.123,375.87,178.078,370.801,178.064,370.62,178.002,365.586,177.998,360.623,178.136,360.587,178.123,360.511,178.161,355.614,177.986
LElbow,391.053,228.624,385.966,228.793,385.942,228.718,385.747,228.69,381.005,228.672,380.989,223.837,380.887,228.646,380.717,228.822,375.818,233.836,380.571,223.924
LWrist,390.93,279.479,385.982,284.47,385.992,284.553,385.971,284.458,381.018,279.494,380.892,269.31,380.944,274.386,380.718,284.403,380.694,289.539,380.622,274.437
MidHip,345.522,294.555,345.26,294.573,340.446,294.547,340.241,289.554,340.035,289.576,335.3,289.589,335.248,289.609,335.256,294.463,335.189,289.664,335.228,289.556
RHip,335.008,294.656,325.034,294.69,315.062,294.666,309.976,294.442,309.854,294.431,309.758,294.426,305.058,294.441,305.076,294.52,305.071,294.469,305.102,289.615
RKnee,335.154,380.67,330.025,380.876,325.114,380.861,324.978,375.824,325.046,375.768,315.0,375.761,320.072,375.698,325.115,380.667,325.108,380.611,330.07,380.589
RAnkle,345.159,472.21,345.174,472.217,340.402,472.197,340.494,472.185,340.513,472.175,339.975,446.875,340.373,441.742,345.146,472.196,340.503,472.196,345.173,472.198
LHip,380.552,294.57,375.564,294.547,365.574,294.468,355.536,289.433,350.375,289.496,345.63,289.519,345.604,289.568,345.56,289.651,345.459,289.63,345.529,289.486
LKnee,386.054,370.6,381.001,375.648,380.739,375.589,375.657,365.682,350.405,370.758,345.662,375.687,345.552,375.679,345.185,380.637,345.149,380.57,340.531,380.665
LAnkle,416.201,472.171,416.18,446.838,406.15,436.723,390.894,436.637,380.582,441.82,355.526,446.884,350.579,472.172,340.417,472.2,340.292,472.208,340.305,472.205
REye,340.112,132.256,340.022,137.441,335.177,137.486,335.089,137.475,330.043,137.199,319.949,137.191,314.852,137.303,309.942,137.409,310.001,137.236,310.058,132.2
LEye,345.398,132.222,345.295,137.378,345.123,137.436,340.5,137.42,340.343,132.449,340.09,132.455,335.179,137.212,335.045,137.289,335.094,137.144,335.203,132.171
REar,335.094,137.394,320.103,142.366,315.017,142.359,310.036,142.313,305.096,137.544,304.916,137.52,304.841,137.613,304.696,142.344,304.824,137.576,304.948,137.262
LEar,355.52,137.303,350.407,137.576,345.559,137.587,345.52,137.566,345.427,137.35,345.231,137.329,340.454,137.401,340.375,137.404,340.426,137.321,345.144,132.452
LBigToe,416.262,472.199,406.164,472.201,396.042,472.188,386.223,472.189,375.774,472.183,0.0,0.0,350.542,472.2,340.135,472.235,0.0,0.0,0.0,0.0
LSmallToe,426.539,472.205,426.358,472.21,421.43,472.194,411.281,472.186,385.877,472.196,0.0,0.0,375.643,472.208,345.293,472.228,0.0,0.0,0.0,0.0
LHeel,416.241,472.205,416.391,472.183,411.179,472.154,390.934,436.84,380.751,472.182,355.534,472.177,350.545,472.186,340.213,472.218,340.11,472.233,340.095,472.227
RBigToe,340.438,472.244,340.281,472.249,340.066,472.23,335.242,472.228,330.2,472.217,325.031,472.204,340.166,472.202,0.0,0.0,340.347,472.231,345.211,472.221
RSmallToe,335.249,472.25,335.147,472.261,335.03,472.243,330.114,472.237,320.062,472.216,314.918,472.196,335.107,472.186,0.0,0.0,340.273,472.222,340.437,472.216
RHeel,345.469,472.229,345.495,472.23,345.315,472.214,345.4,472.206,345.305,472.207,0.0,0.0,345.196,472.192,345.245,472.212,345.243,472.214,345.276,472.208
