,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,264.508,132.287,269.19,132.228,269.417,127.336,269.482,132.241,269.473,137.172,274.27,137.263,269.468,132.402,269.453,132.283,269.443,132.26,269.466,132.402
neck,269.311,177.754,269.229,177.694,264.507,177.804,264.438,177.939,264.355,177.951,264.29,177.997,264.277,177.992,264.275,177.875,264.281,177.855,264.308,177.908
RShoulder,238.803,177.842,238.801,177.765,233.8,177.772,228.913,177.961,228.861,177.977,228.828,178.026,228.739,178.023,228.804,177.877,228.773,177.834,228.757,177.938
RElbow,223.719,223.532,223.699,218.743,223.422,223.438,223.406,223.831,218.585,223.836,218.727,228.678,218.708,228.731,223.405,223.928,218.755,223.781,218.729,223.832
RWrist,223.768,259.141,223.746,259.061,223.437,259.26,218.619,269.279,218.434,274.385,218.677,284.465,218.576,279.494,223.49,279.408,223.408,269.456,218.665,269.489
LShoulder,304.875,172.947,304.779,172.93,304.75,177.788,304.698,177.903,304.586,177.931,299.928,178.012,299.945,177.982,299.912,177.89,299.942,177.886,304.572,177.888
LElbow,335.102,218.462,330.172,218.366,325.118,223.512,325.123,223.66,310.068,223.87,309.789,223.909,309.853,223.926,309.802,223.853,309.903,223.805,310.073,223.789
LWrist,325.112,259.294,325.054,259.055,330.122,264.34,330.145,264.341,325.157,279.463,325.075,274.29,330.029,274.331,324.98,274.403,325.012,274.331,325.071,274.382
MidHip,269.38,289.528,269.359,284.447,269.312,289.604,264.525,289.629,264.473,289.632,264.503,294.447,264.462,294.491,264.463,289.621,264.458,289.581,264.431,289.591
RHip,258.884,289.626,258.859,284.56,254.164,294.476,253.99,294.507,253.954,294.525,254.042,294.579,253.928,294.615,253.976,294.526,253.962,294.49,253.909,294.474
RKnee,258.844,380.904,258.845,380.781,258.879,380.908,258.874,380.831,258.85,380.884,258.84,380.796,254.107,380.902,258.814,380.806,254.144,380.875,253.916,380.939
RAnkle,264.084,472.226,264.068,472.225,259.318,472.214,264.128,472.222,264.23,472.23,259.352,472.199,264.006,472.209,264.011,472.195,264.038,472.209,259.363,472.228
LHip,299.797,289.436,299.787,279.481,299.736,289.534,299.635,289.621,299.551,289.569,299.526,289.609,299.521,294.452,299.499,289.553,299.516,289.504,299.505,289.554
LKnee,309.81,375.844,309.79,375.766,305.087,375.841,309.772,375.649,305.018,370.776,305.004,375.584,304.921,375.748,304.866,375.733,304.995,375.834,304.974,375.709
LAnkle,340.224,472.214,340.333,472.195,340.209,472.195,340.12,472.183,340.171,472.191,340.042,472.189,335.233,472.2,335.029,472.189,335.297,472.198,340.128,472.207
REye,264.061,122.187,264.11,122.139,264.291,117.076,264.308,117.227,264.299,127.224,264.364,127.328,264.316,122.266,264.329,117.224,264.324,117.189,264.322,122.267
LEye,274.381,117.212,274.379,117.191,279.484,112.211,279.498,117.239,279.517,127.297,284.431,132.202,279.518,127.166,279.507,122.156,279.517,122.129,279.514,127.16
REar,258.912,132.329,258.975,132.279,259.025,127.36,258.971,132.285,258.944,132.452,258.99,137.145,258.947,132.37,259.0,132.204,259.014,132.161,258.95,132.33
LEar,294.51,127.169,289.626,127.239,294.463,127.268,289.654,132.247,289.66,132.399,289.576,137.294,289.565,132.433,289.59,132.289,289.624,132.262,289.548,132.381
LBigToe,340.223,472.231,340.325,472.23,340.158,472.225,340.164,472.218,340.231,472.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,350.352,472.255,350.474,472.248,345.576,472.241,350.351,472.23,350.386,472.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,340.382,472.237,340.469,472.221,340.295,472.217,340.227,472.213,340.327,472.223,340.181,472.223,340.066,472.228,335.093,472.213,340.065,472.218,340.301,472.235
RBigToe,259.285,472.253,259.237,472.249,259.252,472.239,259.32,472.248,264.138,472.254,259.25,472.227,259.269,472.237,259.25,472.224,259.308,472.237,259.229,472.253
RSmallToe,258.996,472.267,258.961,472.267,258.975,472.256,259.055,472.262,259.129,472.273,258.938,472.243,258.944,472.251,258.983,472.237,259.058,472.252,258.988,472.275
RHeel,269.23,472.238,269.217,472.234,264.305,472.224,269.202,472.234,269.295,472.241,264.311,472.219,264.357,472.224,264.326,472.215,264.385,472.222,264.37,472.238
