,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,309.763,117.15,309.909,122.241,314.904,132.184,329.997,132.386,330.182,132.198,335.304,127.25,340.232,122.203,340.187,122.264,340.27,127.227,340.353,122.258
neck,304.623,177.838,304.931,177.835,309.767,177.877,314.863,177.931,320.037,177.931,330.128,177.845,335.288,177.712,340.079,177.717,340.245,177.768,340.273,177.795
RShoulder,264.293,177.801,269.404,177.748,274.371,177.781,284.526,177.859,289.614,177.867,294.653,177.751,299.583,177.739,299.75,177.724,304.578,177.772,304.646,177.795
RElbow,259.195,223.927,259.374,223.76,264.126,223.746,264.364,228.66,264.365,223.947,264.475,223.689,274.304,223.816,279.408,223.667,289.531,223.67,294.608,223.668
RWrist,264.114,274.494,264.125,274.295,269.218,274.358,269.192,284.422,264.525,279.531,264.505,269.471,269.401,274.375,269.373,269.259,269.273,269.34,274.344,269.316
LShoulder,340.4,177.851,345.216,177.921,345.379,177.946,345.602,178.022,350.502,178.02,355.641,177.96,370.773,177.779,375.654,177.817,375.796,177.861,375.815,177.916
LElbow,345.595,223.732,345.535,228.639,350.555,228.638,365.615,223.947,375.626,228.64,375.895,223.844,380.997,223.798,385.725,223.784,385.746,223.782,381.006,223.938
LWrist,345.221,269.34,345.3,279.386,345.608,274.304,355.606,274.416,365.677,284.421,375.703,269.335,375.691,279.355,375.772,274.408,380.647,289.456,380.615,289.512
MidHip,304.615,289.562,304.658,289.448,304.939,289.445,309.858,289.621,309.986,294.484,314.961,289.576,325.0,289.633,325.097,289.615,330.046,294.45,330.106,294.433
RHip,274.449,289.605,279.371,289.464,294.427,284.551,299.419,289.626,299.464,294.475,299.606,289.528,299.762,289.503,299.859,289.474,299.946,289.532,304.568,289.515
RKnee,264.159,370.688,264.164,375.689,264.41,375.637,269.404,375.825,269.386,380.648,269.402,375.828,269.398,375.766,279.437,375.741,289.648,375.89,289.545,380.598
RAnkle,259.11,436.792,259.008,472.184,259.147,446.838,259.372,441.767,259.273,472.173,259.191,472.176,264.196,472.182,264.492,472.164,269.246,472.209,264.426,472.199
LHip,335.014,289.609,335.025,289.497,335.311,289.51,340.236,294.429,340.359,294.521,345.112,289.611,345.446,294.484,345.467,294.48,345.506,294.54,345.501,294.512
LKnee,340.063,375.67,340.172,375.57,340.202,375.865,340.506,380.675,345.281,380.717,345.34,380.549,345.465,380.699,345.493,380.88,345.508,381.021,345.535,380.85
LAnkle,340.133,436.771,340.144,451.943,340.145,472.181,340.268,472.189,340.35,472.195,345.14,472.212,340.309,472.231,345.205,472.235,345.196,472.233,345.385,472.224
REye,304.696,106.991,304.819,107.189,304.965,117.067,310.046,122.182,315.037,117.085,330.049,112.104,335.166,112.005,335.144,112.035,335.259,112.118,339.966,112.032
LEye,315.034,107.064,320.058,112.002,330.025,117.229,335.274,122.274,340.11,117.217,340.375,112.171,345.15,112.033,345.137,112.083,345.211,112.188,345.303,112.078
REar,294.595,117.092,299.582,122.148,299.729,127.185,304.602,127.374,304.834,127.23,305.083,122.238,309.99,122.177,310.031,122.22,319.917,127.142,319.95,122.234
LEar,325.162,122.259,335.107,122.224,339.989,132.139,340.368,132.282,345.172,127.366,345.32,127.168,345.558,122.166,345.641,122.147,350.427,127.207,350.542,127.166
LBigToe,335.295,472.18,340.235,472.211,340.201,472.212,340.372,472.223,340.417,472.223,345.205,472.237,340.308,472.248,345.187,472.249,345.238,472.246,345.359,472.234
LSmallToe,345.436,472.185,345.518,472.214,345.481,472.221,350.382,472.235,350.466,472.242,350.58,472.257,350.367,472.264,355.453,472.262,355.501,472.255,355.605,472.253
LHeel,335.266,472.174,335.312,472.199,340.07,472.202,340.167,472.207,340.305,472.21,345.153,472.231,340.293,472.246,345.183,472.243,0.0,0.0,345.452,472.235
RBigToe,259.027,451.937,0.0,0.0,254.086,472.199,259.04,472.192,254.104,472.209,254.047,472.211,259.064,472.218,0.0,0.0,264.282,472.235,264.093,472.23
RSmallToe,0.0,0.0,0.0,0.0,248.996,472.197,254.029,472.193,249.026,472.207,248.982,472.212,253.963,472.211,0.0,0.0,259.144,472.234,258.981,472.227
RHeel,264.092,472.178,259.207,472.213,264.091,472.195,264.28,472.183,264.151,472.203,264.112,472.206,269.274,472.216,0.0,0.0,274.398,472.225,274.304,472.223
