,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,380.912,137.231,381.088,137.561,380.849,137.432,375.868,137.267,365.589,137.231,350.425,137.436,350.394,137.598,345.383,137.623,339.984,132.211,335.269,132.297
neck,386.173,172.951,386.132,177.826,386.001,177.863,385.847,172.873,380.976,172.898,380.745,177.699,380.625,177.899,380.606,177.831,365.691,162.856,350.535,167.899
RShoulder,355.587,172.743,360.481,177.856,350.557,177.857,350.483,172.867,345.578,172.978,345.311,177.85,340.507,178.044,345.202,178.048,340.222,172.824,330.021,172.967
RElbow,324.995,137.23,309.961,147.605,309.909,157.703,309.949,147.718,320.053,142.77,309.926,147.717,304.788,157.705,299.846,172.725,299.749,152.637,284.482,147.622
RWrist,310.039,91.8701,314.983,107.1,299.9,122.122,299.68,117.17,304.963,112.147,299.506,112.137,279.475,117.149,269.441,127.36,264.243,112.146,259.211,107.1
LShoulder,421.591,172.992,421.551,177.724,421.53,177.741,421.372,172.813,416.299,167.9,406.251,172.712,401.189,172.893,401.079,172.805,390.99,152.753,385.882,162.685
LElbow,456.965,127.356,461.875,132.336,461.797,132.353,461.714,132.153,451.906,127.18,441.723,132.177,441.691,137.187,436.74,137.331,431.536,122.198,426.648,112.175
LWrist,411.197,91.7186,411.3,91.8779,411.236,91.7407,406.132,91.7246,396.06,86.6264,386.214,91.6746,386.167,96.8628,391.142,96.8601,386.13,86.7813,385.736,81.7152
MidHip,385.732,299.875,385.73,304.672,380.999,304.632,380.824,304.571,380.74,299.902,375.842,304.723,370.768,304.828,360.636,304.851,355.44,299.87,350.393,299.877
RHip,365.651,299.789,365.685,304.593,360.634,299.92,355.449,299.841,350.548,299.765,345.574,304.584,345.307,304.7,340.44,304.76,340.311,299.825,340.023,299.84
RKnee,345.551,391.181,345.203,406.168,340.388,391.018,335.243,386.05,335.031,386.081,330.045,396.073,325.041,396.155,314.986,406.17,310.063,396.162,305.087,401.164
RAnkle,350.336,472.24,340.25,472.265,325.15,472.246,304.827,472.255,304.589,472.255,299.892,472.259,299.881,472.266,299.939,472.266,299.918,472.263,299.828,472.262
LHip,406.192,304.636,406.168,304.825,401.068,304.806,396.014,304.781,391.158,304.706,390.932,304.932,385.993,305.033,385.701,305.009,380.812,304.589,380.622,304.586
LKnee,386.171,396.123,386.022,411.256,386.03,406.16,386.118,401.145,385.957,401.24,385.693,411.278,380.823,411.247,380.758,411.348,380.701,401.19,380.551,401.1
LAnkle,390.992,472.278,381.049,472.301,390.95,472.293,391.058,472.291,386.219,472.295,385.872,472.301,381.089,472.306,385.872,472.308,385.839,472.293,385.955,472.292
REye,380.57,127.329,380.707,137.2,375.775,132.4,370.681,132.241,355.457,132.238,345.434,137.174,345.355,137.328,345.147,137.37,335.097,127.157,325.142,127.181
LEye,385.932,122.296,386.094,132.376,385.889,132.199,380.94,127.257,375.752,127.283,360.58,132.2,360.52,132.356,350.533,132.35,340.364,112.031,340.248,117.103
REar,355.481,137.271,365.697,137.494,365.564,137.631,355.487,137.326,345.602,137.294,340.248,137.542,340.134,142.507,0.0,0.0,0.0,0.0,314.899,137.298
LEar,406.225,132.414,411.157,137.34,406.115,137.266,391.072,132.365,385.956,132.379,380.961,137.206,380.988,137.304,380.871,137.206,355.628,112.11,350.451,122.128
LBigToe,390.966,472.307,0.0,0.0,390.939,472.331,390.993,472.351,0.0,0.0,385.98,472.345,0.0,0.0,386.06,472.351,385.854,472.325,385.893,472.332
LSmallToe,401.211,472.308,0.0,0.0,391.156,472.337,401.091,472.351,0.0,0.0,386.234,472.347,0.0,0.0,391.018,472.354,390.917,472.324,391.014,472.33
LHeel,0.0,0.0,380.808,472.307,0.0,0.0,391.006,472.294,386.182,472.302,385.741,472.31,380.952,472.317,385.763,472.322,385.7,472.296,385.83,472.296
RBigToe,345.16,472.28,335.155,472.313,314.926,472.306,299.747,472.309,299.637,472.304,299.694,472.303,299.761,472.3,299.826,472.311,299.785,472.309,299.662,472.318
RSmallToe,340.339,472.277,335.232,472.315,0.0,0.0,299.741,472.313,299.651,472.308,299.646,472.315,299.775,472.315,299.729,472.323,299.746,472.317,299.592,472.321
RHeel,350.463,472.246,340.228,472.26,330.116,472.253,309.885,472.255,304.873,472.255,304.759,472.247,304.721,472.253,304.797,472.249,304.758,472.253,304.684,472.256
