,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,492.335,142.514,502.384,142.414,507.61,142.754,507.868,142.539,507.844,142.595,507.906,142.505,507.805,142.708,507.734,147.475,502.705,147.675,502.503,147.667
neck,477.261,177.877,497.562,178.064,502.351,182.93,507.418,177.999,507.411,177.975,507.538,178.029,507.866,182.858,507.819,182.986,507.467,183.093,502.639,183.075
RShoulder,446.844,172.911,462.06,177.849,472.13,178.147,467.136,177.907,467.129,177.845,467.314,177.822,477.337,178.1,477.196,182.86,467.248,182.957,467.053,183.03
RElbow,411.159,127.196,421.279,142.292,421.47,142.688,421.469,142.699,426.455,137.622,431.473,137.422,436.558,137.478,431.551,142.664,426.463,147.708,426.378,142.634
RWrist,421.315,76.563,421.356,91.8185,426.411,96.97,431.769,96.9135,436.729,96.6209,456.817,91.6473,461.918,86.736,461.851,96.9958,456.895,106.937,456.917,101.759
LShoulder,507.819,178.05,522.776,178.14,507.769,182.955,543.012,178.047,542.996,178.085,543.143,178.156,548.046,182.847,547.982,182.948,543.176,183.0,542.913,182.848
LElbow,543.307,137.185,558.396,142.569,563.507,147.494,578.7,142.479,583.435,142.367,583.668,137.598,588.789,137.561,588.717,142.587,588.638,142.802,588.626,147.625
LWrist,507.792,96.6856,517.738,102.009,512.709,101.963,543.153,102.118,548.05,101.719,548.262,101.741,553.27,97.0859,548.389,101.812,568.462,101.952,588.561,96.9912
MidHip,477.154,304.668,497.33,304.645,497.557,304.597,502.585,299.948,502.511,299.885,502.609,299.865,507.439,304.578,507.404,304.724,502.569,304.739,502.44,304.687
RHip,461.852,304.657,466.96,299.921,477.247,304.638,472.261,299.841,472.212,299.762,472.317,299.717,482.264,299.858,477.286,304.596,472.191,304.616,472.097,304.576
RKnee,446.817,391.015,456.923,386.125,461.984,390.919,461.97,386.035,461.95,385.927,461.875,385.793,461.954,385.807,461.916,385.961,461.916,386.075,461.869,385.996
RAnkle,431.482,472.265,426.822,472.252,431.752,472.262,436.684,472.236,436.794,472.239,436.575,472.238,431.77,472.237,441.634,472.23,441.826,472.235,441.769,472.238
LHip,502.719,304.721,507.886,304.797,507.608,304.648,522.881,304.692,517.88,304.65,522.895,304.643,532.996,304.767,533.014,304.896,522.938,304.898,517.816,304.832
LKnee,507.742,391.191,507.936,401.105,507.902,396.042,512.911,396.048,512.874,396.097,517.831,391.19,527.86,395.997,527.831,396.115,517.778,391.19,512.805,396.109
LAnkle,507.864,472.29,512.658,472.274,512.662,472.273,512.832,472.267,512.631,472.269,517.766,472.267,522.807,472.265,517.756,472.266,517.723,472.273,512.656,472.269
REye,477.342,137.471,497.429,137.405,502.74,142.361,507.476,137.479,507.441,137.566,507.516,137.531,507.435,142.367,502.77,142.471,502.274,142.699,497.298,142.745
LEye,502.339,137.528,502.82,137.368,507.617,142.522,517.848,137.54,517.84,137.616,517.861,137.579,517.711,142.33,512.857,142.446,507.688,142.589,507.418,142.537
REar,467.034,142.263,477.217,142.333,502.478,142.59,492.508,137.634,492.384,142.333,497.348,142.363,497.405,142.818,497.367,147.512,487.283,152.754,472.347,157.657
LEar,507.554,142.472,512.771,142.411,507.491,147.562,538.041,142.287,537.966,142.34,537.881,142.451,538.041,142.575,537.942,142.671,527.913,142.798,512.878,142.679
LBigToe,0.0,0.0,512.727,472.327,512.662,472.319,512.655,472.299,507.957,472.308,512.747,472.301,512.926,472.298,512.828,472.3,512.78,472.311,507.972,472.304
LSmallToe,0.0,0.0,522.867,472.319,0.0,0.0,527.987,472.302,522.824,472.306,537.974,472.302,542.969,472.293,533.082,472.294,532.947,472.303,522.878,472.302
LHeel,507.782,472.292,0.0,0.0,507.689,472.277,512.682,472.266,507.788,472.269,512.882,472.27,517.852,472.271,512.836,472.267,512.809,472.274,507.819,472.268
RBigToe,426.529,472.314,426.491,472.297,426.583,472.322,431.596,472.288,431.604,472.286,431.496,472.283,431.515,472.278,431.635,472.284,436.572,472.289,431.688,472.291
RSmallToe,426.5,472.321,421.543,472.294,426.629,472.315,426.585,472.266,426.621,472.26,426.501,472.26,426.477,472.258,426.618,472.26,431.604,472.268,431.574,472.271
RHeel,436.631,472.264,436.611,472.257,0.0,0.0,441.792,472.245,446.779,472.25,441.76,472.25,441.668,472.247,446.771,472.241,451.798,472.247,451.751,472.25
