,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,421.27,152.72,421.173,152.596,416.173,152.692,416.268,152.781,416.352,147.753,416.347,147.593,416.23,142.687,416.129,142.518,401.127,142.425,401.077,142.411
neck,426.62,178.09,426.602,182.859,426.323,183.035,421.566,183.049,421.64,178.228,421.416,178.228,421.328,178.227,421.193,182.917,421.141,178.213,416.212,182.896
RShoulder,396.09,178.192,396.067,183.009,386.173,183.105,386.029,183.193,386.095,182.94,385.848,182.836,385.711,178.223,381.044,178.247,381.007,178.19,380.762,178.205
RElbow,365.542,152.668,355.616,167.735,350.554,177.802,350.473,177.713,350.396,172.773,345.545,172.856,340.493,172.741,340.365,177.743,340.448,167.912,340.26,157.671
RWrist,360.534,107.127,355.466,112.126,350.589,132.174,345.597,132.443,345.271,132.306,340.307,132.214,339.991,127.305,334.999,132.397,335.056,122.196,325.094,102.007
LShoulder,462.134,177.855,462.076,177.911,461.941,178.152,461.744,178.054,461.762,177.84,456.738,177.886,451.866,177.951,446.886,178.155,441.817,178.061,436.687,178.214
LElbow,507.758,142.523,507.773,142.608,507.826,152.693,507.565,147.558,502.499,142.527,497.378,142.341,492.469,142.439,492.447,142.535,477.175,137.585,472.125,137.45
LWrist,517.78,101.923,507.882,101.881,497.584,107.181,487.41,106.911,467.228,102.065,441.755,101.933,436.744,102.089,436.663,102.211,431.498,101.878,426.763,97.0564
MidHip,431.66,299.836,431.531,304.68,426.591,304.581,426.484,304.642,426.405,304.634,421.512,299.891,421.253,299.868,416.434,304.656,416.174,299.791,406.16,304.596
RHip,421.235,299.882,421.152,304.738,416.164,304.578,411.246,304.644,411.21,304.614,396.202,299.813,391.061,299.771,390.956,304.61,386.021,299.712,385.837,304.578
RKnee,426.252,395.984,426.245,411.299,421.599,396.06,421.452,391.09,421.44,395.997,421.35,390.954,421.243,390.885,421.211,390.931,411.324,385.988,411.319,386.199
RAnkle,431.553,472.251,431.547,472.265,446.817,472.226,436.717,472.234,431.618,472.201,431.751,472.19,431.648,472.212,431.544,472.222,431.576,472.207,436.557,472.253
LHip,461.894,299.839,461.771,304.683,456.826,304.625,456.714,304.678,451.767,304.705,436.687,304.651,431.619,304.621,426.694,304.81,426.503,299.929,421.563,304.711
LKnee,462.231,390.976,461.728,401.236,431.473,395.982,426.592,391.07,421.581,401.06,421.302,391.175,421.17,390.925,416.373,391.126,416.213,385.944,406.137,390.953
LAnkle,482.291,472.276,467.11,472.298,431.483,472.274,421.479,472.279,411.195,472.28,391.115,472.266,390.99,472.27,386.212,472.271,386.199,472.263,390.927,472.281
REye,411.348,147.544,411.297,147.537,406.114,147.577,401.247,147.649,406.18,142.791,406.148,142.633,401.153,142.393,401.073,137.585,391.016,137.494,391.022,137.416
LEye,421.586,142.657,421.481,142.673,421.201,142.763,421.273,147.503,421.31,142.624,421.293,142.512,421.253,137.645,421.248,137.459,416.2,137.34,416.245,137.296
REar,396.169,152.749,396.208,157.702,396.042,152.716,391.175,152.702,391.168,147.753,391.029,147.522,390.959,142.762,386.237,142.528,385.824,142.624,381.093,142.535
LEar,431.754,142.595,431.611,142.73,426.655,142.776,426.639,147.471,426.743,142.54,426.755,142.493,426.752,142.36,426.751,137.646,426.609,137.576,426.665,137.603
LBigToe,0.0,0.0,0.0,0.0,426.608,472.273,0.0,0.0,411.166,472.302,385.826,472.286,380.895,472.264,380.878,472.254,380.735,472.237,380.983,472.29
LSmallToe,0.0,0.0,0.0,0.0,426.593,472.287,0.0,0.0,0.0,0.0,386.065,472.3,0.0,0.0,0.0,0.0,385.779,472.264,0.0,0.0
LHeel,482.273,472.283,466.904,472.316,0.0,0.0,421.214,472.299,0.0,0.0,0.0,0.0,0.0,0.0,385.898,472.288,385.958,472.285,0.0,0.0
RBigToe,426.592,472.279,426.501,472.297,446.751,472.24,436.64,472.255,431.738,472.238,0.0,0.0,431.691,472.261,431.627,472.267,431.545,472.257,436.604,472.28
RSmallToe,426.431,472.289,426.394,472.303,446.833,472.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,431.624,472.254,431.597,472.257,451.749,472.234,441.738,472.246,436.71,472.225,446.72,472.222,441.758,472.235,436.7,472.241,441.704,472.223,446.799,472.254
