,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,350.557,152.694,380.544,147.706,385.724,152.644,386.183,157.744,396.047,167.773,396.209,167.815,401.122,152.626,416.143,147.786,421.146,152.584,421.103,157.787
neck,355.427,183.216,375.808,183.086,380.803,183.084,380.984,183.324,386.016,188.236,386.067,188.235,390.901,183.257,391.166,183.115,396.174,183.296,406.178,188.292
RShoulder,335.053,183.134,340.353,182.885,345.435,182.914,345.484,183.031,355.415,183.189,355.489,183.161,360.608,182.875,365.677,178.183,370.796,182.841,375.765,182.99
RElbow,299.895,152.637,304.815,147.492,314.97,147.68,310.008,152.743,315.054,167.843,320.031,162.743,335.295,137.583,335.315,137.49,340.186,137.474,340.046,152.653
RWrist,310.003,106.949,324.966,101.925,330.14,102.137,330.225,107.154,335.265,122.15,340.104,112.116,345.119,86.6779,345.239,91.6521,345.478,96.7782,345.261,102.056
LShoulder,386.072,183.081,401.097,183.075,406.28,183.076,416.371,188.11,421.592,198.263,421.585,198.291,421.653,188.186,426.575,188.075,426.647,188.307,431.573,198.382
LElbow,431.637,152.576,441.805,147.638,456.727,157.733,461.77,167.859,462.212,178.221,467.138,177.898,467.144,157.752,472.124,152.63,472.083,162.754,472.063,178.211
LWrist,421.457,107.041,426.504,102.124,431.733,107.211,451.842,117.14,462.064,137.208,467.124,132.362,472.204,112.019,477.288,107.168,472.251,107.172,482.363,142.469
MidHip,355.496,299.893,365.664,299.73,375.738,299.583,375.849,299.799,380.575,299.933,380.656,299.906,380.7,299.929,380.92,299.84,385.836,304.678,386.119,304.709
RHip,340.242,299.892,340.488,299.607,345.487,299.456,345.612,299.609,345.622,299.724,350.336,299.734,350.45,299.77,355.499,299.698,365.672,304.567,375.655,304.6
RKnee,320.017,386.018,330.123,385.796,340.015,380.7,340.468,380.949,345.657,385.997,350.517,386.079,365.744,390.933,380.568,390.916,380.904,391.101,385.917,390.93
RAnkle,299.886,472.25,304.545,472.256,314.949,472.221,335.015,472.219,340.499,472.242,350.485,472.238,375.874,472.237,380.891,472.233,385.746,472.239,391.126,472.231
LHip,380.999,299.914,385.887,299.835,386.112,299.717,386.206,304.555,390.993,304.721,391.124,304.68,391.125,304.708,401.073,304.607,411.289,304.835,416.372,304.89
LKnee,386.142,385.908,386.036,386.055,386.137,385.73,386.173,386.001,390.932,391.145,390.921,390.986,386.139,391.093,390.904,390.93,391.1,391.156,391.2,396.066
LAnkle,381.018,472.274,381.019,472.276,381.037,472.25,380.874,472.252,380.75,472.273,380.631,472.256,380.793,472.27,380.739,472.244,380.784,472.243,380.834,472.228
REye,345.4,147.474,370.655,142.719,380.818,142.79,385.787,147.628,386.233,152.652,391.021,152.681,391.1,142.754,401.182,142.758,411.314,142.772,411.29,147.685
LEye,365.689,142.755,380.868,142.71,386.047,147.518,396.06,147.751,411.253,157.689,416.184,157.698,416.228,147.532,421.2,147.486,421.503,147.547,421.549,152.672
REar,340.271,157.687,350.612,147.783,365.712,147.739,375.809,152.634,381.01,152.791,385.771,157.816,385.754,147.761,386.057,147.62,391.024,147.726,396.029,157.701
LEar,380.878,147.724,386.212,147.557,396.055,147.692,406.247,157.814,416.353,172.877,421.216,172.962,421.401,157.773,421.636,152.64,426.53,152.685,426.648,167.878
LBigToe,385.88,472.291,385.778,472.287,0.0,0.0,385.745,472.267,385.71,472.291,380.994,472.273,381.044,472.277,380.813,472.245,380.862,472.245,0.0,0.0
LSmallToe,396.037,472.289,391.156,472.291,0.0,0.0,391.156,472.263,386.067,472.289,386.065,472.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,380.866,472.277,380.918,472.277,380.86,472.25,375.826,472.244,375.63,472.277,370.705,472.266,0.0,0.0,0.0,0.0,375.709,472.271,375.76,472.261
RBigToe,304.631,472.282,0.0,0.0,309.961,472.268,330.044,472.261,340.21,472.264,0.0,0.0,380.715,472.254,385.833,472.247,386.102,472.256,396.092,472.258
RSmallToe,299.72,472.3,0.0,0.0,304.7,472.245,309.961,472.241,335.219,472.274,0.0,0.0,0.0,0.0,385.835,472.253,386.066,472.263,396.172,472.26
RHeel,0.0,0.0,304.733,472.26,324.976,472.234,0.0,0.0,340.349,472.248,350.348,472.239,375.69,472.24,380.743,472.239,0.0,0.0,391.065,472.245
