,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,467.192,106.937,467.095,106.955,466.829,112.116,461.92,107.21,461.744,107.151,456.808,106.928,431.669,106.919,426.435,107.123,421.419,117.086,416.389,122.148
neck,462.215,147.756,462.147,152.582,462.051,157.714,461.929,162.699,461.738,152.769,456.709,152.603,436.735,152.634,426.515,152.634,421.376,157.716,416.382,167.787
RShoulder,426.282,142.756,421.649,147.532,421.656,152.556,421.542,152.714,421.442,152.633,416.361,147.606,411.174,147.668,390.985,147.689,381.105,152.761,380.747,167.759
RElbow,385.87,193.195,385.861,198.297,396.14,213.351,391.185,213.539,396.051,213.35,386.022,203.314,385.975,213.308,375.809,208.427,365.593,213.361,355.44,218.493
RWrist,421.227,193.137,416.352,198.197,421.215,213.492,421.324,233.844,416.384,223.58,416.201,218.573,391.184,198.349,381.049,198.351,380.892,203.417,370.628,228.697
LShoulder,502.75,157.737,502.696,157.713,502.437,167.741,497.6,167.799,492.466,157.718,487.377,152.674,472.262,152.729,462.199,157.71,456.931,162.684,446.854,167.84
LElbow,517.873,218.564,517.744,218.623,507.807,218.78,507.701,218.733,507.7,218.413,502.773,218.425,502.399,213.387,487.3,213.341,472.212,213.381,466.907,213.517
LWrist,543.339,183.07,548.021,183.268,542.93,188.12,543.175,188.251,542.929,182.985,522.916,183.215,512.682,177.9,507.735,177.78,502.656,177.752,497.562,177.905
MidHip,446.833,274.352,446.716,274.459,441.818,274.411,436.77,279.36,431.742,274.279,431.506,274.386,426.532,274.349,421.633,279.354,416.459,279.434,406.289,279.522
RHip,421.43,269.316,421.366,269.399,421.451,269.348,421.345,269.474,421.225,269.346,416.322,269.431,406.197,269.438,391.119,274.389,385.943,279.344,381.026,279.378
RKnee,391.004,370.657,390.974,370.701,390.994,370.594,390.943,370.574,385.891,355.621,381.093,360.609,380.921,365.577,380.737,365.598,375.791,375.649,365.603,375.669
RAnkle,380.664,472.209,380.697,472.209,380.816,472.194,380.819,472.195,375.882,472.176,375.827,472.174,370.764,472.173,355.543,472.185,355.452,472.192,350.358,472.175
LHip,467.302,279.416,467.235,279.51,467.146,279.438,466.973,279.495,462.125,274.424,461.941,279.426,456.984,274.49,451.857,279.453,431.766,279.411,426.622,279.525
LKnee,467.321,375.695,467.208,375.859,467.239,375.737,467.269,380.57,462.246,370.759,462.139,375.807,462.1,370.746,461.889,375.601,461.725,375.638,446.721,375.762
LAnkle,466.898,472.207,466.934,472.221,466.904,472.211,466.981,472.211,462.15,441.774,462.232,472.206,466.998,441.782,466.892,436.836,466.936,436.832,462.128,451.926
REye,466.863,101.814,462.177,101.837,461.897,102.144,456.878,102.051,451.867,102.049,441.789,101.813,426.639,101.849,421.524,102.031,416.39,107.012,406.267,107.127
LEye,477.193,101.904,472.301,101.894,467.338,106.897,466.973,102.129,462.203,102.06,461.981,101.87,446.827,101.867,431.572,102.047,426.406,107.063,421.468,107.192
REar,456.913,101.966,456.773,102.002,451.759,106.917,441.658,107.016,431.642,106.983,426.734,102.075,421.674,102.06,416.412,102.191,401.064,107.22,390.954,112.212
LEar,497.339,106.986,492.439,102.218,487.258,107.192,472.369,107.06,467.362,106.971,467.125,106.908,461.956,106.94,451.772,107.082,431.634,112.137,426.559,117.097
LBigToe,467.039,472.233,467.037,472.246,466.992,472.239,467.096,472.24,461.992,472.19,462.136,472.219,466.905,472.181,462.068,472.175,462.046,472.179,462.002,472.194
LSmallToe,482.292,472.254,482.255,472.263,477.34,472.26,482.295,472.257,472.143,472.217,472.177,472.254,472.294,472.216,472.194,472.207,472.214,472.207,472.181,472.226
LHeel,462.132,472.226,466.855,472.24,462.191,472.232,466.87,472.229,461.94,472.187,0.0,0.0,466.995,472.185,466.893,472.189,466.97,472.186,462.163,472.204
RBigToe,370.776,472.241,370.756,472.241,375.663,472.22,370.787,472.221,370.78,472.223,365.682,472.229,355.523,472.238,355.449,472.235,350.532,472.237,345.452,472.217
RSmallToe,370.596,472.246,365.652,472.241,365.602,472.218,365.636,472.22,360.605,472.215,355.526,472.215,345.393,472.204,345.291,472.214,345.305,472.219,340.275,472.21
RHeel,380.901,472.231,380.939,472.229,385.793,472.219,385.79,472.218,380.854,472.204,380.91,472.202,380.671,472.203,365.671,472.207,365.653,472.212,360.541,472.192
