,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,472.186,56.1696,487.349,61.2666,492.4,56.4977,487.27,56.2899,467.225,56.3956,467.146,56.352,467.144,56.3986,467.382,56.322,487.343,56.5039,482.314,56.4
neck,472.067,96.7677,482.371,96.7547,472.319,96.876,472.212,96.8933,472.318,96.6831,472.082,96.8364,467.358,96.8885,472.148,96.789,472.214,96.848,482.191,96.8505
RShoulder,446.78,96.6446,456.898,96.7061,456.739,96.8696,451.844,96.8784,451.811,96.7271,451.727,96.8705,446.74,96.8923,446.874,96.7399,446.679,96.7986,451.798,96.8183
RElbow,426.691,102.001,421.275,106.915,426.55,117.195,461.78,132.171,461.847,127.324,466.975,107.194,466.896,102.141,421.467,102.167,396.132,101.957,411.313,112.03
RWrist,492.429,91.834,461.699,76.6773,456.789,66.538,462.005,71.5394,492.39,91.8117,527.997,86.7829,527.909,91.6027,472.15,96.5785,451.89,76.6551,426.599,66.5932
LShoulder,507.409,96.804,512.786,96.693,507.608,96.9116,507.467,96.8497,507.573,96.673,502.748,96.764,502.752,96.813,507.489,96.7874,507.708,96.8699,512.852,96.8182
LElbow,543.359,91.8623,553.411,76.5224,548.142,86.7962,548.253,81.7091,548.366,86.6083,548.223,86.698,548.094,91.6287,542.984,96.582,548.233,91.7093,558.392,76.5971
LWrist,583.743,56.2426,588.566,56.0202,583.665,56.4365,583.62,56.343,583.461,56.3148,578.703,56.332,583.452,56.2182,578.539,56.5519,583.53,56.3997,583.768,56.2225
MidHip,472.191,218.681,472.302,218.642,472.354,218.699,472.175,218.584,472.12,218.707,472.119,218.74,472.121,218.769,472.216,218.623,472.286,218.713,472.26,218.642
RHip,461.781,218.675,461.855,218.642,461.918,218.717,461.867,218.595,461.775,218.702,461.763,218.75,461.738,218.757,461.728,218.608,461.851,218.682,461.759,218.614
RKnee,461.718,315.058,461.713,309.969,461.686,314.959,461.686,310.039,457.023,314.945,457.034,314.973,457.008,315.033,461.736,310.036,461.914,314.86,461.841,315.051
RAnkle,451.838,411.371,451.746,406.225,451.775,411.274,446.875,406.242,446.813,411.203,446.855,411.287,446.737,411.26,451.796,401.182,451.858,406.163,456.856,411.217
LHip,502.465,218.704,502.538,218.712,502.558,218.735,502.377,218.636,502.348,218.743,502.358,218.745,502.381,218.798,502.536,218.686,502.533,223.418,502.546,218.741
LKnee,492.346,315.04,492.393,309.984,492.322,314.982,487.402,309.991,492.354,314.844,487.444,314.957,487.389,314.997,497.303,314.854,497.321,314.99,492.392,319.92
LAnkle,472.141,391.071,467.335,385.833,467.212,386.043,467.266,385.796,472.208,385.93,472.151,386.142,472.258,390.971,482.305,385.884,487.314,391.039,482.316,396.165
REye,467.027,51.2264,472.085,56.2997,472.257,56.051,467.321,55.9563,462.205,56.1036,462.174,56.0657,462.157,56.0903,466.896,56.0277,467.365,56.1483,467.335,56.0592
LEye,482.24,51.1586,497.339,56.2048,497.474,56.0272,492.426,51.2151,472.275,51.2871,472.197,51.2819,472.215,55.9593,477.192,51.265,497.296,56.0453,497.283,51.2953
REar,461.824,56.2294,462.163,56.4057,462.047,56.2593,461.797,56.4706,461.734,56.4205,461.684,56.4606,457.016,56.4628,461.69,56.3661,461.972,56.4756,462.092,56.382
LEar,497.49,56.1482,502.676,56.2974,502.502,56.0686,502.428,56.1115,497.474,56.1279,492.459,56.1557,492.513,56.1666,497.443,56.1406,502.531,56.2668,502.743,56.2825
LBigToe,497.58,416.213,497.582,401.218,497.466,406.268,502.35,396.194,497.538,406.2,502.498,411.205,507.517,411.334,507.704,406.203,507.723,416.176,502.702,416.42
LSmallToe,502.623,406.163,502.649,391.033,502.482,396.104,502.603,390.984,502.494,396.07,502.745,396.154,507.624,401.155,512.653,391.052,512.674,401.182,507.767,411.317
LHeel,467.138,391.059,467.041,385.874,466.978,386.029,467.003,385.852,467.184,385.959,467.153,386.142,467.248,391.014,472.228,385.92,472.349,391.0,477.238,396.123
RBigToe,462.173,426.286,462.173,421.462,466.899,421.583,466.878,421.452,462.063,421.563,466.866,421.59,462.15,421.535,462.11,421.358,462.118,421.475,462.001,426.271
RSmallToe,446.801,426.27,446.777,421.453,446.849,421.593,446.809,421.454,441.771,421.535,446.841,421.574,446.789,421.53,441.774,421.338,441.783,421.414,441.65,421.534
RHeel,451.866,421.2,451.729,416.278,451.748,416.427,446.792,416.278,446.803,416.34,446.848,416.428,446.837,416.42,451.845,416.154,451.88,416.232,456.969,421.142
