,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,264.103,137.59,264.008,137.576,259.343,142.425,259.38,142.637,264.005,142.374,269.397,142.268,269.281,137.632,279.522,137.608,294.614,142.372,299.579,142.422
neck,264.307,182.833,264.224,182.896,264.39,183.088,264.484,183.21,269.261,183.001,274.422,182.828,279.53,178.103,294.505,178.159,299.656,183.012,299.874,182.949
RShoulder,233.896,183.153,233.733,183.233,238.797,188.09,238.9,188.2,248.897,183.228,253.867,183.07,254.131,182.892,259.145,182.976,264.123,183.119,264.385,183.088
RElbow,223.815,238.84,223.77,238.9,223.878,243.9,223.827,243.991,228.762,238.794,228.874,228.787,233.886,228.621,248.881,228.62,258.964,228.906,259.241,233.711
RWrist,223.753,299.421,223.815,299.424,223.908,299.599,223.876,294.746,223.828,294.441,223.814,279.387,228.67,274.386,228.826,269.449,238.783,284.491,248.961,279.459
LShoulder,299.845,177.948,299.788,177.978,304.559,178.126,304.608,182.909,304.645,178.179,304.979,178.032,309.83,177.912,314.94,178.025,330.155,182.938,335.259,178.19
LElbow,310.075,223.586,314.907,223.523,320.093,223.639,325.038,223.836,325.004,223.737,335.12,223.64,340.031,223.599,340.003,223.762,340.264,228.704,345.227,228.622
LWrist,335.18,264.392,335.249,269.241,339.997,269.341,339.999,274.373,335.228,269.473,340.04,269.304,340.078,269.376,340.03,274.287,340.006,284.493,340.275,284.407
MidHip,269.483,289.566,269.457,289.639,269.455,294.547,269.392,294.735,269.415,294.613,274.487,289.529,284.493,284.554,289.561,289.491,294.704,294.569,299.523,294.585
RHip,259.082,294.566,259.069,294.635,259.048,294.714,259.005,299.539,259.067,299.431,259.246,289.657,264.009,289.505,264.122,289.51,264.483,294.542,269.311,294.612
RKnee,259.249,380.7,259.353,380.743,259.163,380.801,259.129,385.921,259.229,385.769,259.288,380.575,264.009,375.782,259.231,380.748,259.348,380.63,264.061,380.716
RAnkle,269.365,472.178,269.454,451.923,269.288,472.187,264.447,472.199,269.442,472.202,274.343,472.182,269.446,446.894,264.455,472.185,269.2,472.181,264.341,446.898
LHip,299.771,284.49,299.753,289.443,299.764,289.625,299.693,294.601,299.68,294.498,299.938,284.59,304.721,284.468,304.884,289.459,305.076,294.555,309.929,294.6
LKnee,310.014,370.632,309.888,375.6,309.848,375.602,309.91,380.774,309.854,380.575,309.968,370.575,314.936,370.677,324.978,375.64,319.949,375.602,335.026,375.593
LAnkle,340.224,441.799,335.223,441.767,335.258,441.826,340.196,472.185,340.41,472.181,340.456,441.769,345.186,436.823,345.403,446.837,340.472,436.84,345.237,436.772
REye,259.16,137.301,259.045,137.299,258.908,137.551,258.96,142.296,259.036,137.463,264.237,137.364,264.229,137.306,269.398,137.284,284.511,137.439,294.511,137.485
LEye,264.385,137.144,264.264,132.461,264.213,137.36,264.283,137.622,264.343,137.333,279.371,137.244,279.331,137.213,294.487,137.197,299.678,137.359,299.931,137.418
REar,249.027,142.38,248.891,142.405,248.938,142.638,253.886,142.802,254.121,142.538,259.094,142.315,259.239,137.653,264.274,137.624,269.421,142.423,279.462,142.442
LEar,274.307,137.54,269.432,137.553,274.279,137.567,274.378,142.371,279.364,137.557,294.552,137.401,294.613,137.386,299.749,137.381,304.943,137.554,305.097,137.603
LBigToe,340.237,472.194,335.146,472.197,335.3,472.203,340.271,472.229,340.427,472.224,340.411,472.201,340.443,472.195,345.358,472.203,340.389,472.214,345.225,472.204
LSmallToe,345.558,472.209,345.281,472.211,345.426,472.214,345.571,472.238,350.498,472.235,350.505,472.214,350.591,472.206,360.519,472.219,350.451,472.215,355.466,472.201
LHeel,340.308,472.189,335.162,472.178,335.308,472.193,340.275,472.207,345.181,472.205,345.194,472.182,345.395,472.173,345.519,472.188,340.44,472.169,345.256,472.161
RBigToe,269.26,472.215,264.414,472.202,264.315,472.222,264.308,472.242,269.285,472.236,269.22,472.217,264.368,472.212,264.231,472.218,264.191,472.22,264.1,472.21
RSmallToe,264.114,472.224,264.095,472.202,259.256,472.223,259.264,472.242,264.174,472.244,264.196,472.22,264.115,472.205,259.166,472.221,259.094,472.222,258.953,472.213
RHeel,274.448,472.208,279.413,472.201,274.344,472.218,269.419,472.218,279.416,472.223,284.447,472.209,284.541,472.198,274.415,472.209,274.381,472.212,274.289,472.195
