,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,284.502,137.48,279.453,137.57,279.337,142.39,274.48,137.652,279.491,137.524,274.435,137.359,274.48,137.396,284.417,137.595,284.483,142.392,284.522,142.275
neck,274.299,178.132,269.445,182.841,269.296,182.954,269.235,182.921,269.189,178.126,269.272,178.018,269.191,178.059,264.489,182.868,264.397,183.031,264.457,182.969
RShoulder,253.922,182.873,249.037,182.988,248.953,183.06,248.938,183.014,248.944,182.861,249.024,178.169,248.897,178.225,243.984,183.002,238.9,183.145,243.88,183.104
RElbow,228.721,228.846,228.732,233.729,228.661,233.795,223.969,228.893,223.896,228.891,223.957,228.744,223.938,228.767,223.929,233.83,223.917,243.864,223.739,233.904
RWrist,228.721,289.509,228.724,289.454,228.804,294.48,233.731,289.447,228.857,289.595,228.872,289.613,228.863,289.53,228.87,294.522,233.74,299.431,228.851,294.559
LShoulder,304.837,177.91,304.765,178.046,304.644,178.202,304.55,178.178,299.917,177.943,304.539,177.875,299.936,177.914,299.884,178.116,299.845,182.881,299.907,178.188
LElbow,315.068,223.773,315.059,223.875,314.912,228.616,309.781,228.787,309.79,223.836,304.984,223.906,309.767,223.879,305.03,228.828,304.995,233.719,305.052,228.817
LWrist,335.223,264.501,335.156,269.313,339.996,269.342,335.312,269.285,335.26,269.244,330.112,269.264,335.082,269.401,335.122,274.311,335.094,274.409,335.077,269.48
MidHip,279.524,289.575,279.447,294.48,279.381,294.493,279.363,294.538,279.413,294.603,279.351,294.552,279.399,294.53,274.441,294.694,279.339,299.504,279.485,299.53
RHip,263.992,294.513,259.367,294.637,259.358,294.63,259.372,294.672,264.0,299.427,259.353,294.716,259.357,294.689,259.313,299.505,259.342,299.614,263.999,299.666
RKnee,264.505,380.739,264.423,380.747,264.511,380.901,269.196,380.911,264.515,380.841,264.419,380.795,264.458,380.711,264.451,380.831,264.444,380.875,264.364,380.93
RAnkle,294.543,472.2,294.516,472.196,294.621,472.199,294.498,472.205,289.537,472.206,289.637,472.21,289.494,472.202,284.459,472.202,279.517,472.199,274.412,472.204
LHip,304.564,284.56,299.954,289.534,299.888,289.541,299.848,289.608,299.863,294.472,299.829,289.619,299.868,289.586,299.768,294.574,299.793,294.702,299.896,294.715
LKnee,309.984,375.67,309.89,375.653,309.961,375.739,310.072,375.763,314.837,375.773,314.981,375.665,314.977,375.604,309.946,375.729,309.989,375.8,315.015,375.813
LAnkle,330.111,472.168,330.084,441.818,335.044,441.814,335.002,472.167,335.023,472.176,339.967,446.834,339.997,441.817,335.134,446.841,335.17,446.85,340.049,446.842
REye,269.353,137.161,269.204,137.206,264.471,137.461,264.442,137.312,269.206,137.203,264.454,132.349,264.467,132.377,269.266,137.257,269.284,137.499,269.31,137.409
LEye,289.619,132.435,289.512,137.172,289.448,137.433,284.525,137.269,289.432,137.151,284.455,132.326,284.491,132.356,289.511,137.239,289.584,137.458,289.585,137.354
REar,259.291,137.574,259.205,137.63,259.089,142.403,259.043,142.337,259.116,137.637,259.125,137.482,259.09,137.483,259.133,142.256,259.065,142.451,259.117,142.376
LEar,294.665,137.452,299.436,137.539,294.723,142.388,294.623,137.69,294.416,137.509,294.487,137.392,294.432,137.425,294.463,137.64,0.0,0.0,0.0,0.0
LBigToe,0.0,0.0,335.167,472.197,335.288,472.198,0.0,0.0,335.228,472.21,340.286,472.19,340.26,472.187,335.286,472.185,335.308,472.184,340.297,472.196
LSmallToe,0.0,0.0,345.2,472.184,345.263,472.197,0.0,0.0,345.269,472.22,345.503,472.195,345.474,472.196,345.3,472.198,345.309,472.199,345.515,472.199
LHeel,0.0,0.0,320.063,472.168,330.033,472.168,0.0,0.0,0.0,0.0,335.19,472.192,335.21,472.191,330.222,472.191,335.052,472.194,335.263,472.193
RBigToe,0.0,0.0,274.438,472.242,274.459,472.245,0.0,0.0,0.0,0.0,0.0,0.0,274.454,472.234,269.439,472.238,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,274.307,472.241,274.364,472.246,0.0,0.0,0.0,0.0,0.0,0.0,269.239,472.23,264.382,472.233,0.0,0.0,0.0,0.0
RHeel,294.584,472.211,294.55,472.208,294.638,472.206,294.498,472.215,289.561,472.219,294.498,472.217,289.599,472.213,284.552,472.22,284.521,472.221,279.488,472.224
