,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,253.94,122.3,249.018,122.282,238.906,112.14,238.946,102.139,238.852,101.85,238.767,101.8,233.713,102.071,228.816,107.023,228.76,107.183,223.93,102.059
neck,254.17,172.995,254.058,173.0,254.005,167.835,249.029,152.585,243.987,147.557,233.797,147.752,228.786,152.622,223.869,157.799,223.529,162.748,218.61,157.796
RShoulder,218.538,177.825,218.45,177.827,218.501,172.804,213.544,152.68,213.466,147.634,203.368,152.578,193.304,152.725,188.229,157.726,183.138,152.696,178.124,152.601
RElbow,203.351,223.799,198.317,228.633,198.296,223.513,188.312,218.429,188.086,213.516,183.249,218.373,183.094,218.619,178.039,218.752,172.898,218.597,157.626,218.553
RWrist,188.359,279.392,188.067,284.566,183.138,269.346,182.909,264.378,178.11,264.311,177.984,264.321,177.909,264.461,172.916,269.26,167.738,269.288,147.785,264.32
LShoulder,289.649,172.858,289.471,172.864,279.517,167.722,279.487,147.68,274.392,142.76,269.404,147.64,269.188,147.754,264.273,162.743,263.979,167.877,259.123,167.913
LElbow,304.654,223.614,299.808,223.497,299.678,218.698,299.608,213.366,299.569,203.321,294.728,208.402,294.526,213.541,289.65,218.59,274.31,223.464,264.416,223.567
LWrist,304.698,284.428,299.872,289.587,299.624,279.52,299.407,264.165,294.615,258.971,289.466,258.891,289.561,259.312,294.495,269.207,294.545,269.409,269.479,269.246
MidHip,258.86,284.562,249.016,284.512,243.9,279.486,228.909,269.419,228.752,269.287,223.846,274.373,223.772,269.49,223.48,274.341,218.373,279.485,213.329,274.421
RHip,223.829,284.558,223.403,284.496,218.719,279.468,218.315,269.411,213.523,269.263,208.477,274.338,203.434,269.49,193.251,274.293,183.205,279.406,182.891,274.376
RKnee,223.724,380.896,218.268,380.706,203.303,375.635,183.362,365.704,183.198,365.706,182.922,370.749,178.195,365.712,178.139,370.686,177.863,380.796,177.749,380.637
RAnkle,258.873,472.197,243.972,472.193,233.887,472.188,193.265,472.216,178.026,472.22,157.729,472.22,157.636,472.212,152.786,472.216,157.628,472.23,157.686,472.241
LHip,269.41,289.45,264.477,284.581,264.209,279.489,259.298,269.383,259.195,269.284,258.952,274.449,258.948,274.303,253.96,274.43,233.868,284.426,228.697,274.451
LKnee,259.303,380.855,259.159,380.809,259.202,380.823,259.124,365.719,259.047,370.747,254.16,375.733,253.926,375.623,243.988,375.765,238.942,380.894,238.783,380.666
LAnkle,254.09,472.232,249.003,472.216,249.029,472.23,254.099,472.204,254.092,472.209,253.992,472.201,253.975,472.195,248.985,472.195,253.89,472.199,248.907,472.202
REye,238.855,112.062,233.836,112.015,228.774,102.221,228.688,101.72,228.635,96.8962,223.907,96.8513,223.765,97.0753,223.703,101.898,223.65,102.012,223.526,97.0466
LEye,259.021,112.045,258.895,112.033,253.9,106.91,253.925,97.1,249.05,96.815,248.994,96.8322,244.014,97.085,243.895,101.946,238.949,102.117,233.898,101.725
REar,223.759,127.263,223.667,127.159,223.629,112.1,218.821,102.15,218.791,101.863,218.615,101.86,218.459,102.035,218.363,106.972,213.593,107.053,208.48,102.029
LEar,264.121,122.178,263.999,122.186,259.228,112.06,259.227,101.959,259.121,97.0894,259.035,101.797,258.921,102.003,254.141,107.152,253.915,112.183,248.894,106.974
LBigToe,253.886,472.261,249.0,472.255,249.08,472.273,254.148,472.247,254.121,472.244,249.0,472.236,243.906,472.231,233.907,472.239,0.0,0.0,0.0,0.0
LSmallToe,259.063,472.264,259.086,472.255,259.065,472.269,264.283,472.236,264.192,472.248,264.092,472.244,264.074,472.245,259.195,472.25,0.0,0.0,0.0,0.0
LHeel,254.049,472.246,248.915,472.218,0.0,0.0,254.103,472.208,254.083,472.223,249.055,472.225,253.896,472.222,244.008,472.219,0.0,0.0,243.886,472.222
RBigToe,248.943,472.226,228.819,472.216,223.709,472.22,183.096,472.253,167.918,472.249,147.63,472.26,147.65,472.252,0.0,0.0,152.572,472.261,152.636,472.264
RSmallToe,248.935,472.221,0.0,0.0,0.0,0.0,177.941,472.259,167.808,472.265,147.505,472.248,142.552,472.245,0.0,0.0,147.507,472.266,147.542,472.269
RHeel,259.023,472.209,248.948,472.198,238.921,472.201,203.435,472.226,182.975,472.236,167.763,472.24,167.766,472.234,162.848,472.234,162.858,472.238,167.807,472.246
