,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,335.022,137.632,319.982,137.507,305.056,137.442,304.631,137.391,299.916,137.485,299.669,142.265,299.651,142.398,299.61,142.36,294.503,137.67,289.654,137.539
neck,319.952,182.971,314.844,182.825,305.071,178.231,304.691,178.115,299.842,178.207,299.513,182.961,299.414,183.125,294.632,183.126,284.393,182.865,279.339,178.206
RShoulder,294.672,182.94,294.433,182.852,279.363,182.922,269.222,182.887,264.218,182.935,263.977,182.992,259.305,183.109,259.259,183.187,258.826,182.987,254.107,182.902
RElbow,269.332,228.691,269.235,228.806,264.278,228.736,259.314,228.819,259.189,228.917,254.144,228.774,254.053,228.819,249.009,228.932,233.701,233.77,233.739,233.714
RWrist,264.431,274.279,264.26,274.306,263.983,269.436,259.068,274.369,258.843,274.499,253.964,274.413,249.072,279.447,248.949,284.469,233.78,289.47,228.874,284.421
LShoulder,350.331,183.025,345.462,178.211,345.254,178.2,340.371,178.03,340.008,178.132,330.1,183.029,325.093,183.111,320.042,183.02,309.815,178.164,304.947,178.033
LElbow,365.627,233.766,355.636,228.807,355.517,228.783,350.383,223.768,345.417,223.921,340.406,228.845,340.215,233.712,335.257,233.752,335.058,223.94,320.013,223.914
LWrist,375.796,284.414,375.775,279.399,365.711,279.402,355.44,279.372,345.639,279.463,345.382,284.437,340.481,284.444,340.253,284.42,340.025,269.38,335.258,269.4
MidHip,309.994,294.507,309.842,294.556,305.016,289.573,304.732,284.576,299.901,289.524,299.567,294.463,299.505,294.53,299.399,294.617,289.638,294.508,289.473,294.524
RHip,299.634,294.47,299.501,294.555,294.626,289.592,284.592,289.489,274.439,289.63,269.28,294.52,269.235,294.57,264.494,294.656,264.214,294.59,264.154,294.627
RKnee,289.641,375.748,289.536,380.612,274.408,375.832,269.465,375.791,274.419,375.823,269.203,380.713,269.264,380.629,264.335,380.662,264.439,380.706,264.499,380.718
RAnkle,279.334,472.167,279.365,472.177,269.378,451.92,269.348,472.185,289.529,472.18,274.487,472.19,279.452,472.182,274.337,472.193,284.583,472.202,284.554,472.199
LHip,340.248,294.567,340.137,294.608,340.016,289.641,335.051,284.541,325.14,289.437,310.037,289.635,309.892,294.507,305.09,294.57,304.821,289.634,304.7,289.625
LKnee,340.246,375.877,340.233,380.622,340.23,375.779,340.002,375.679,335.3,375.63,334.996,375.791,330.131,375.824,330.003,375.673,315.023,375.669,314.951,375.751
LAnkle,340.23,446.883,340.27,446.846,340.442,441.837,340.261,472.176,340.172,446.835,340.095,446.894,340.005,436.813,340.025,436.692,340.016,441.793,335.262,446.851
REye,315.069,137.235,309.781,137.142,304.648,132.447,299.724,132.373,299.586,132.453,294.625,137.31,294.576,137.454,289.641,137.455,279.392,137.308,274.395,137.203
LEye,340.054,137.229,330.089,137.114,310.05,132.386,304.95,132.339,304.792,132.419,304.605,137.281,304.565,137.414,299.895,137.342,299.494,137.258,294.704,137.132
REar,304.775,137.614,299.888,137.519,299.549,137.539,294.436,137.508,289.439,137.554,274.44,142.246,269.495,142.423,269.235,142.48,264.24,137.672,264.042,137.638
LEar,340.46,142.266,340.009,137.467,325.069,137.379,314.842,137.443,309.838,137.543,305.053,137.633,305.021,142.344,304.996,142.36,299.862,137.615,299.61,137.572
LBigToe,340.324,472.209,340.436,472.198,345.16,472.199,0.0,0.0,340.332,472.222,340.228,472.217,340.253,472.195,340.222,472.194,340.245,472.201,340.143,472.196
LSmallToe,350.353,472.208,350.418,472.192,350.475,472.199,0.0,0.0,345.557,472.197,345.526,472.208,345.479,472.193,345.466,472.184,345.471,472.201,345.352,472.208
LHeel,340.153,472.169,340.08,472.163,340.246,472.161,340.232,472.189,340.074,472.157,335.234,472.172,335.096,472.166,335.133,472.161,335.214,472.182,335.118,472.19
RBigToe,269.305,472.217,269.413,472.228,264.362,472.223,264.291,472.236,274.35,472.228,264.356,472.237,269.305,472.228,264.408,472.235,274.417,472.241,0.0,0.0
RSmallToe,264.049,472.193,264.198,472.208,259.277,472.209,259.184,472.231,264.299,472.215,264.099,472.225,264.234,472.215,264.081,472.229,269.254,472.241,0.0,0.0
RHeel,284.573,472.189,284.55,472.193,279.422,472.19,274.451,472.205,294.565,472.192,284.475,472.21,284.516,472.207,279.44,472.217,289.583,472.214,289.543,472.217
