,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,345.402,137.464,345.398,137.381,345.305,137.549,345.129,137.592,340.072,142.556,335.318,142.666,335.025,142.256,319.967,137.495,309.913,137.481,299.885,142.35
neck,350.371,178.226,345.59,182.834,345.365,178.233,345.225,182.957,340.252,183.233,339.977,183.32,320.036,182.908,309.881,178.231,304.77,182.956,299.654,183.188
RShoulder,325.139,178.144,319.959,178.221,314.84,178.227,309.818,182.912,304.63,183.049,299.787,183.12,299.405,178.193,289.476,178.217,269.409,182.956,264.116,183.09
RElbow,304.868,223.815,304.575,228.706,299.88,228.769,299.631,228.86,299.431,228.895,289.503,228.896,269.323,223.919,264.322,223.925,259.301,228.886,258.838,228.866
RWrist,299.403,269.447,294.416,269.479,279.455,274.441,274.391,284.492,269.473,274.48,269.33,269.472,264.152,269.347,259.261,269.21,258.96,274.458,253.947,279.447
LShoulder,385.777,182.963,385.746,182.995,380.937,182.929,380.844,183.173,375.63,188.15,365.686,188.148,345.678,183.175,345.304,182.855,340.337,183.154,335.042,183.325
LElbow,386.2,238.824,386.095,233.737,386.031,228.823,385.999,233.887,385.694,243.929,380.855,243.909,360.527,233.815,350.587,228.772,345.524,233.842,340.238,238.948
LWrist,386.197,294.635,386.036,289.633,386.16,284.464,390.963,289.585,385.921,289.651,385.955,289.568,375.886,279.401,370.706,284.447,355.645,284.586,345.226,289.51
MidHip,340.214,294.61,340.158,294.486,340.101,294.503,335.254,294.745,335.097,299.523,330.091,299.627,309.998,294.636,305.028,289.58,304.742,294.502,299.499,299.421
RHip,310.047,294.474,309.907,289.6,309.854,289.626,304.968,294.6,304.812,294.702,304.577,299.479,299.654,294.61,294.68,289.614,289.439,294.552,269.252,299.441
RKnee,299.727,375.783,299.663,375.82,299.624,380.581,294.726,375.831,294.45,380.617,289.459,380.842,289.611,380.596,284.548,375.823,274.452,380.895,269.241,380.958
RAnkle,294.516,472.179,289.571,472.188,279.421,472.186,279.399,472.184,269.429,472.186,269.392,472.198,279.395,446.873,274.312,446.85,274.394,472.208,269.485,472.197
LHip,355.424,299.428,355.423,294.606,350.578,294.62,350.379,299.506,345.615,299.617,345.475,299.714,340.269,294.647,340.033,289.623,335.089,294.49,309.898,294.736
LKnee,345.557,380.835,350.469,380.772,350.402,380.799,345.633,380.93,345.651,381.035,345.577,385.857,345.292,380.591,345.158,375.811,340.441,380.607,340.032,375.766
LAnkle,345.555,472.206,350.552,472.188,350.481,472.203,345.364,472.221,345.625,472.2,345.501,472.226,345.461,472.187,350.487,446.856,345.59,472.186,345.275,441.752
REye,345.166,132.394,345.13,132.291,340.474,137.12,340.305,137.156,335.159,137.551,330.171,137.667,324.99,137.264,309.856,132.445,304.85,132.381,299.569,137.357
LEye,350.509,132.43,350.493,132.31,350.39,137.208,345.544,137.253,340.511,137.643,340.384,142.291,340.077,137.331,330.13,137.144,319.976,137.133,304.864,137.405
REar,340.209,137.525,340.106,137.423,340.023,137.458,335.241,137.524,325.065,142.486,314.845,142.554,309.792,137.531,304.543,137.453,299.555,137.485,284.51,142.312
LEar,370.772,137.558,370.616,137.449,365.556,137.565,360.507,137.658,350.405,142.61,345.557,142.647,340.457,142.302,339.997,137.485,330.159,137.638,310.019,142.421
LBigToe,345.398,472.242,345.6,472.241,345.583,472.241,345.427,472.258,345.548,472.232,345.465,472.256,345.571,472.251,350.372,472.223,0.0,0.0,345.525,472.183
LSmallToe,365.585,472.243,370.753,472.231,370.737,472.243,365.711,472.252,370.697,472.236,370.631,472.255,370.64,472.217,370.726,472.209,0.0,0.0,360.588,472.186
LHeel,0.0,0.0,350.547,472.182,350.49,472.206,345.312,472.222,0.0,0.0,345.477,472.221,345.393,472.179,345.584,472.155,345.503,472.18,345.17,472.168
RBigToe,279.38,472.222,274.35,472.234,269.353,472.232,269.315,472.231,264.414,472.229,264.36,472.237,269.369,472.217,269.261,472.199,274.293,472.232,269.39,472.244
RSmallToe,269.261,472.197,264.344,472.207,264.173,472.207,264.101,472.208,259.196,472.217,259.201,472.23,264.145,472.204,264.154,472.195,264.248,472.247,264.172,472.225
RHeel,299.465,472.206,294.611,472.21,289.516,472.21,289.466,472.206,279.507,472.204,279.443,472.211,289.499,472.176,284.545,472.174,284.554,472.206,284.416,472.22
