,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,178.171,132.196,183.105,112.205,188.098,107.162,188.325,107.211,208.484,111.984,218.344,112.08,223.615,112.001,228.609,102.128,228.928,101.964,254.1,101.764
neck,178.22,177.8,183.226,167.737,188.104,157.632,188.341,157.675,203.294,162.677,213.583,167.87,218.65,167.796,223.729,152.759,228.653,152.598,243.861,147.51
RShoulder,142.55,177.939,147.523,172.774,147.7,157.806,152.772,157.711,167.729,157.71,177.821,167.878,182.899,167.906,183.246,152.729,188.309,147.729,203.34,142.749
RElbow,132.281,228.673,137.158,218.778,137.292,218.553,137.508,218.424,142.397,218.44,142.594,218.421,167.875,218.781,172.963,218.524,177.809,213.479,177.942,198.349
RWrist,152.65,223.901,152.592,198.383,152.758,188.219,167.767,188.081,177.782,218.582,167.866,228.875,198.251,218.643,203.359,213.355,203.337,193.271,213.411,183.049
LShoulder,218.461,173.006,223.535,162.767,223.775,152.698,223.931,152.768,233.802,157.714,249.068,167.763,258.98,162.85,264.166,152.715,264.413,152.66,279.467,147.577
LElbow,233.835,218.427,258.896,193.284,253.991,193.205,253.934,213.301,259.133,213.496,274.343,218.304,274.411,218.349,294.696,218.345,294.607,218.427,310.04,188.2
LWrist,0.0,0.0,259.181,147.642,249.047,152.739,238.806,177.998,218.696,218.626,264.457,178.1,0.0,0.0,259.274,223.648,284.579,249.054,330.05,142.739
MidHip,182.834,289.563,183.3,279.342,188.214,279.337,193.141,274.481,203.307,274.481,213.296,289.481,223.433,284.509,223.846,274.425,228.79,274.353,243.998,274.368
RHip,152.616,294.465,167.739,279.465,172.838,279.467,177.732,279.4,178.02,279.382,178.219,289.461,193.197,284.544,208.288,274.414,213.44,274.307,218.538,269.489
RKnee,147.598,385.724,152.741,381.008,167.821,381.047,172.914,380.749,173.033,380.811,177.718,380.992,178.249,375.79,183.028,375.649,183.33,375.848,198.37,375.649
RAnkle,162.847,472.272,157.721,472.265,172.784,472.247,167.914,472.234,172.842,472.252,162.761,472.237,172.777,472.226,172.734,472.233,177.848,472.234,188.166,472.233
LHip,208.489,289.444,218.56,274.283,218.769,269.497,223.454,274.356,223.762,274.379,228.711,284.578,253.854,284.556,259.045,279.356,259.319,274.394,264.491,274.401
LKnee,223.936,375.675,228.932,375.615,243.885,380.622,243.824,375.819,243.875,380.635,249.058,380.707,258.927,380.613,259.04,380.735,259.141,380.788,264.229,380.691
LAnkle,254.166,472.194,258.907,472.193,259.055,451.932,259.357,472.173,264.003,472.205,259.337,472.182,259.02,472.186,258.98,472.224,259.205,472.205,264.06,472.225
REye,177.738,117.214,178.113,107.038,182.996,102.091,183.159,102.102,193.22,102.068,208.335,102.178,218.549,102.141,223.487,101.739,223.735,97.005,238.908,96.7699
LEye,183.093,117.17,188.225,102.234,198.262,102.045,203.394,102.073,218.341,102.089,218.723,102.168,228.633,102.079,233.897,101.721,244.009,96.9823,259.158,96.7674
REar,162.729,132.299,172.894,117.144,177.772,107.207,177.964,107.173,182.943,107.089,183.33,111.995,198.29,112.03,213.317,102.154,218.32,101.922,223.569,101.746
LEar,193.174,132.261,208.495,112.163,213.58,107.161,218.425,107.14,218.714,112.039,223.726,112.052,238.817,111.991,249.018,102.193,254.119,102.02,264.191,101.92
LBigToe,0.0,0.0,0.0,0.0,259.044,472.209,0.0,0.0,0.0,0.0,259.045,472.223,259.074,472.213,259.002,472.246,0.0,0.0,264.17,472.252
LSmallToe,0.0,0.0,0.0,0.0,264.445,472.215,0.0,0.0,0.0,0.0,269.201,472.238,264.4,472.232,264.376,472.26,0.0,0.0,284.425,472.23
LHeel,254.105,472.223,258.925,472.222,258.959,472.18,0.0,0.0,0.0,0.0,259.283,472.197,259.011,472.213,258.949,472.243,259.145,472.217,259.347,472.214
RBigToe,0.0,0.0,157.703,472.298,0.0,0.0,167.797,472.269,0.0,0.0,0.0,0.0,0.0,0.0,162.736,472.268,167.921,472.266,188.193,472.255
RSmallToe,0.0,0.0,157.695,472.313,0.0,0.0,162.71,472.279,0.0,0.0,0.0,0.0,0.0,0.0,162.695,472.274,167.843,472.273,178.023,472.267
RHeel,172.814,472.264,167.85,472.261,177.817,472.241,172.942,472.237,177.862,472.252,167.885,472.243,172.944,472.243,172.925,472.246,178.011,472.247,198.268,472.23
