,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,380.777,122.306,380.672,122.258,375.807,112.127,350.551,107.09,345.623,102.196,340.11,106.944,319.93,107.105,309.931,112.043,299.563,107.044,294.471,106.933
neck,375.564,167.725,365.668,162.873,360.652,157.735,350.388,157.691,345.306,152.718,340.128,157.656,325.095,152.771,309.945,167.72,299.716,157.772,299.408,152.772
RShoulder,340.183,152.661,335.237,147.747,335.077,147.544,315.072,147.707,309.771,147.698,299.803,152.649,289.64,152.633,279.379,162.798,264.066,157.732,259.152,152.66
RElbow,309.843,213.333,304.784,213.405,304.57,208.387,294.547,208.321,299.428,198.356,279.356,208.498,259.286,218.363,259.283,213.425,259.008,213.417,233.89,183.216
RWrist,345.525,218.42,345.512,228.835,340.015,233.915,309.989,223.721,304.766,223.649,299.649,213.443,279.523,218.593,264.391,233.814,259.195,228.723,0.0,0.0
LShoulder,391.039,172.882,390.943,172.88,390.957,167.897,385.881,167.733,380.963,162.744,375.712,162.762,355.596,157.63,345.538,167.808,340.009,162.745,330.184,157.693
LElbow,416.158,218.491,401.077,218.677,396.015,218.496,396.188,218.319,396.114,213.587,386.117,213.586,380.948,218.351,375.711,213.55,350.444,218.564,345.511,218.331
LWrist,421.353,218.528,396.092,258.892,390.928,249.045,421.225,188.352,421.487,177.965,411.312,177.964,386.169,173.026,385.804,172.814,375.605,177.808,365.705,178.043
MidHip,375.635,274.343,360.523,279.442,350.548,274.326,345.343,274.448,340.393,274.4,335.053,274.471,309.931,274.485,304.836,279.396,299.455,279.443,294.442,284.403
RHip,345.455,269.493,340.299,274.486,339.985,269.441,319.97,274.324,309.851,269.456,304.652,274.395,294.629,274.44,284.455,274.471,264.377,279.402,264.054,279.506
RKnee,355.412,370.603,340.072,365.73,305.063,370.719,299.732,365.686,299.516,360.607,294.675,375.662,269.457,381.0,264.422,380.689,264.192,380.762,264.245,380.848
RAnkle,345.39,472.191,309.883,472.189,289.646,472.186,264.306,472.215,269.191,472.158,274.364,472.184,274.376,472.235,274.46,472.187,279.401,472.226,294.44,472.243
LHip,386.064,274.346,385.809,279.491,380.968,274.42,375.878,284.39,370.593,279.432,345.667,274.431,340.46,274.491,340.001,284.393,310.068,279.366,305.091,279.461
LKnee,386.209,375.655,386.106,375.805,385.697,375.784,380.839,375.879,380.715,375.588,375.59,370.603,350.631,370.643,345.488,370.708,340.359,375.596,340.192,375.745
LAnkle,380.973,472.174,380.899,472.221,380.994,472.212,385.708,472.215,380.789,472.173,380.937,472.173,380.83,472.169,375.824,472.178,375.585,472.203,370.759,472.208
REye,375.722,107.188,370.808,107.152,365.693,102.144,345.495,101.931,345.232,101.738,335.023,101.845,309.883,101.996,304.834,102.12,294.459,101.92,279.421,101.805
LEye,385.755,112.103,381.103,112.035,380.907,106.942,365.685,102.015,355.619,101.815,345.147,101.873,330.238,101.998,325.03,102.143,304.604,101.948,299.629,101.856
REar,355.413,112.13,350.422,112.044,345.61,106.972,340.341,102.243,335.293,102.033,314.963,102.141,304.813,106.97,299.721,107.182,274.484,102.201,269.224,102.145
LEar,386.099,127.179,386.006,117.236,385.839,112.193,380.682,107.143,375.58,106.902,350.469,102.182,340.387,107.029,340.092,107.206,314.855,102.192,304.927,102.136
LBigToe,386.153,472.2,385.964,472.237,0.0,0.0,0.0,0.0,385.818,472.192,385.866,472.2,380.915,472.197,375.842,472.2,0.0,0.0,0.0,0.0
LSmallToe,411.19,472.184,406.205,472.234,0.0,0.0,0.0,0.0,391.124,472.214,396.084,472.216,396.064,472.205,390.936,472.212,0.0,0.0,0.0,0.0
LHeel,380.641,472.197,380.75,472.23,380.96,472.234,385.786,472.24,380.679,472.215,380.933,472.214,380.838,472.21,375.738,472.219,375.6,472.231,370.676,472.229
RBigToe,345.326,472.213,309.928,472.226,284.46,472.222,264.115,472.25,0.0,0.0,0.0,0.0,0.0,0.0,274.438,472.224,279.497,472.246,0.0,0.0
RSmallToe,335.253,472.224,304.675,472.221,279.425,472.22,259.049,472.246,0.0,0.0,0.0,0.0,0.0,0.0,269.251,472.232,274.347,472.261,0.0,0.0
RHeel,345.305,472.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.5,472.201,284.512,472.233,289.514,472.208,289.608,472.229,299.505,472.243
