,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,264.009,107.113,264.209,107.138,269.262,112.082,264.479,111.999,264.473,106.937,264.209,107.108,259.225,107.189,254.036,122.23,228.813,122.189,223.771,107.179
neck,269.344,157.707,269.401,152.672,274.291,157.79,269.408,152.662,264.471,147.676,264.134,152.612,259.166,157.668,253.961,167.764,228.914,162.756,223.458,157.744
RShoulder,248.887,167.725,238.852,152.75,243.861,157.759,238.836,147.71,233.767,142.745,223.912,147.662,218.817,152.563,213.599,157.672,198.211,157.687,183.155,152.729
RElbow,223.692,213.49,223.678,213.481,223.896,213.555,218.777,203.41,218.534,193.285,208.303,198.235,198.286,213.33,183.097,203.45,177.98,213.479,172.797,218.389
RWrist,213.373,223.465,218.784,228.651,223.641,248.959,223.791,223.813,228.879,188.286,223.506,188.158,213.548,223.499,193.147,233.895,188.089,218.723,183.154,208.5
LShoulder,304.792,152.685,304.953,152.608,305.053,162.75,304.964,157.653,304.661,152.674,299.816,157.704,299.549,162.706,284.408,167.887,269.251,162.737,259.259,162.681
LElbow,335.186,203.401,340.037,213.406,335.271,218.33,330.155,213.486,309.838,213.401,310.021,213.474,304.73,218.587,299.426,218.377,294.611,213.585,269.364,218.398
LWrist,345.339,147.536,345.168,152.725,340.35,162.869,340.487,152.736,299.719,182.95,325.011,172.933,304.837,188.182,274.386,238.881,279.52,228.804,259.012,203.422
MidHip,264.397,274.477,264.148,279.348,264.075,274.378,259.303,274.288,259.13,269.385,254.069,274.292,248.952,274.42,228.747,269.453,223.62,274.455,218.437,274.403
RHip,253.938,274.439,243.878,274.455,238.9,274.309,228.918,269.372,228.714,269.212,223.629,269.297,218.76,269.415,213.522,269.305,198.306,274.365,183.24,274.323
RKnee,259.038,375.78,248.986,375.852,223.741,370.717,218.643,365.676,213.427,360.58,188.123,370.715,183.243,375.743,178.205,375.606,178.089,370.755,177.823,380.705
RAnkle,269.294,472.197,264.348,472.182,253.93,472.171,238.798,472.186,218.612,472.188,172.763,472.218,157.801,472.238,157.641,472.224,162.827,472.225,157.673,472.239
LHip,294.745,274.478,294.505,279.417,289.628,274.487,284.586,274.486,279.358,274.382,269.362,279.339,264.448,279.414,259.169,274.339,254.11,279.426,233.927,274.421
LKnee,279.433,375.745,269.475,375.756,269.2,375.646,269.271,375.696,269.334,375.719,274.377,380.744,269.296,375.766,264.128,370.692,259.249,375.694,258.937,380.623
LAnkle,294.479,472.189,294.634,472.201,274.466,472.185,274.345,472.197,279.409,472.192,289.633,472.21,284.515,472.182,274.386,472.193,284.395,472.186,269.419,472.201
REye,258.959,102.029,259.199,102.029,264.199,102.186,264.116,102.097,264.129,101.806,259.245,101.975,254.173,102.015,243.937,107.165,223.694,107.105,218.775,102.026
LEye,264.46,101.955,269.373,101.984,279.439,102.172,274.465,102.14,279.358,101.905,269.415,102.035,264.292,102.108,259.157,112.039,243.93,107.168,228.903,102.074
REar,253.913,107.159,254.13,107.042,259.153,112.053,259.131,107.05,258.993,101.991,254.018,102.193,243.869,106.909,228.699,117.128,218.559,112.188,213.352,107.02
LEar,289.465,106.935,294.529,106.943,299.434,107.185,294.739,107.187,294.711,106.949,289.605,107.072,279.411,107.019,264.263,117.232,259.003,112.178,244.008,107.131
LBigToe,284.515,472.25,289.541,472.243,269.414,472.212,269.222,472.223,269.388,472.228,269.475,472.246,269.441,472.206,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,299.75,472.249,304.674,472.257,294.663,472.22,294.513,472.241,299.646,472.236,299.704,472.262,299.55,472.226,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,299.466,472.218,279.484,472.193,274.455,472.209,284.54,472.201,294.523,472.228,0.0,0.0,274.465,472.218,284.477,472.219,269.391,472.222
RBigToe,259.301,472.218,254.087,472.216,228.82,472.218,223.59,472.231,213.369,472.225,152.635,472.258,152.712,472.275,147.616,472.263,152.718,472.273,152.677,472.28
RSmallToe,259.063,472.214,248.945,472.21,223.731,472.207,218.572,472.218,208.352,472.227,147.551,472.232,147.613,472.256,142.493,472.249,152.608,472.259,147.603,472.275
RHeel,269.339,472.216,269.195,472.216,254.067,472.194,248.881,472.217,223.656,472.215,177.837,472.231,0.0,0.0,162.839,472.24,172.814,472.242,162.849,472.242
