,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,426.808,112.099,426.575,132.208,426.267,132.343,421.521,142.574,421.179,137.58,416.295,132.418,416.161,127.249,411.239,122.258,391.058,127.207,385.709,127.183
neck,421.285,152.574,416.422,162.726,411.171,172.85,396.097,178.015,391.111,177.941,390.904,172.855,386.055,157.778,385.905,157.658,380.906,167.833,380.692,172.817
RShoulder,385.739,137.205,381.03,137.62,380.605,142.749,370.696,157.648,365.613,152.762,350.635,142.665,350.509,142.318,345.557,142.292,340.517,147.555,340.207,152.713
RElbow,340.134,172.746,335.276,172.896,335.189,177.973,335.014,183.341,335.026,193.244,309.901,182.975,304.994,177.967,309.871,183.131,304.837,188.306,304.616,208.309
RWrist,370.614,188.125,365.724,203.261,345.204,218.695,340.235,228.699,340.268,218.672,345.335,188.196,340.342,182.87,345.159,188.306,304.971,238.842,325.06,254.066
LShoulder,451.862,178.174,446.789,182.967,431.769,183.253,426.711,188.344,426.426,188.134,426.414,183.126,426.318,178.206,421.65,178.126,421.26,178.185,416.433,178.141
LElbow,426.683,248.996,426.718,248.89,426.416,238.96,426.434,249.075,421.576,248.998,421.286,233.752,421.539,233.695,421.529,228.912,421.315,238.856,421.357,238.817
LWrist,431.693,259.294,456.962,264.02,421.259,264.091,411.23,269.346,391.083,269.216,396.015,259.267,411.345,249.062,401.169,254.144,391.008,269.244,386.089,264.474
MidHip,365.614,264.279,360.565,264.396,355.447,274.458,350.396,289.471,345.492,279.389,345.39,269.3,345.267,269.403,345.306,269.425,345.368,279.361,345.562,289.512
RHip,340.352,259.267,340.232,264.007,335.292,269.254,335.064,274.479,330.097,269.427,325.011,264.281,319.92,264.41,319.986,264.441,320.061,269.432,325.069,284.448
RKnee,319.98,365.72,315.039,375.87,309.96,380.968,309.766,381.025,304.994,380.83,305.01,370.584,305.017,375.755,305.032,375.8,305.007,380.813,309.864,385.885
RAnkle,315.047,472.226,335.105,472.24,335.223,472.253,339.993,472.264,335.025,472.262,330.209,472.218,335.113,472.225,330.218,472.223,340.037,472.265,340.259,472.267
LHip,385.962,269.41,385.829,269.46,385.734,284.552,380.891,294.605,375.857,289.449,375.792,274.436,375.71,279.418,375.77,279.416,380.563,289.433,380.837,294.558
LKnee,396.034,370.576,396.104,375.573,396.199,380.655,391.157,375.882,386.102,375.604,385.781,370.572,385.691,375.609,385.732,375.626,386.014,375.571,391.127,380.608
LAnkle,426.313,472.201,426.397,472.206,426.521,472.222,421.644,472.206,421.492,472.207,421.356,472.198,421.313,472.212,421.408,472.213,426.418,472.205,426.696,472.235
REye,426.631,102.071,426.372,111.997,421.487,112.17,421.295,137.4,416.217,132.346,411.198,117.192,406.199,107.153,401.097,107.002,386.019,107.163,380.771,107.137
LEye,441.796,107.037,441.647,122.251,431.594,127.23,426.625,137.649,426.296,137.27,421.558,127.323,421.462,117.208,421.34,112.195,406.252,112.184,386.234,112.135
REar,421.642,101.895,421.266,106.923,416.27,112.093,406.108,137.174,396.011,132.264,391.081,117.044,390.922,106.93,385.966,102.029,380.663,107.188,365.697,112.097
LEar,457.016,117.197,456.996,132.383,451.878,137.215,431.682,142.454,426.768,137.57,426.596,137.201,426.431,132.258,426.252,132.149,416.432,127.264,406.194,127.17
LBigToe,0.0,0.0,0.0,0.0,426.425,472.242,421.497,472.23,421.318,472.226,421.322,472.226,0.0,0.0,0.0,0.0,426.467,472.231,426.525,472.249
LSmallToe,0.0,0.0,0.0,0.0,441.78,472.262,436.711,472.241,431.666,472.253,431.632,472.245,0.0,0.0,0.0,0.0,446.75,472.239,451.853,472.263
LHeel,426.363,472.236,426.46,472.235,426.573,472.244,0.0,0.0,421.601,472.241,421.493,472.233,421.507,472.24,421.569,472.243,426.524,472.238,431.511,472.254
RBigToe,325.022,472.24,335.21,472.276,335.238,472.285,340.141,472.292,335.2,472.282,0.0,0.0,335.217,472.254,0.0,0.0,0.0,0.0,340.257,472.306
RSmallToe,319.931,472.26,330.075,472.293,330.172,472.3,330.2,472.307,330.112,472.303,0.0,0.0,330.073,472.277,0.0,0.0,0.0,0.0,335.184,472.32
RHeel,330.058,472.233,340.229,472.24,340.3,472.246,340.383,472.251,340.126,472.253,340.125,472.224,340.241,472.224,340.154,472.225,345.204,472.252,345.388,472.251
