,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,492.35,112.151,497.297,117.112,497.37,117.084,492.422,117.111,482.272,112.136,472.336,112.087,472.253,112.133,466.939,112.027,462.095,112.01,456.82,117.249
neck,472.21,167.722,477.242,162.874,477.336,162.857,477.246,162.864,472.35,167.917,472.207,172.805,467.173,167.91,466.834,172.797,461.927,167.824,456.739,172.767
RShoulder,426.485,147.713,426.695,147.707,426.787,147.765,426.731,147.753,426.658,157.761,426.564,167.773,421.591,162.847,421.151,167.787,411.352,162.873,401.104,167.81
RElbow,360.511,142.34,365.705,142.323,370.773,142.328,370.749,142.45,370.766,147.642,370.663,152.706,350.62,152.562,345.462,147.783,345.322,152.659,340.458,172.769
RWrist,294.686,117.202,299.831,112.077,304.719,112.061,299.874,122.173,299.638,127.269,299.679,137.308,294.555,137.408,289.475,137.36,284.413,137.228,274.354,142.271
LShoulder,522.848,172.893,527.982,172.946,528.01,172.876,527.944,172.873,522.91,172.894,517.895,172.902,512.824,167.929,512.623,172.709,507.541,162.795,497.51,172.729
LElbow,588.987,172.904,594.06,167.912,594.074,167.78,593.89,167.861,588.957,167.802,588.789,162.867,583.602,157.741,583.747,147.685,578.518,147.505,553.252,152.595
LWrist,634.568,152.76,634.586,147.576,634.582,142.547,634.579,142.582,634.57,137.521,634.554,142.353,634.5,137.26,634.524,122.147,634.5,127.353,634.475,127.356
MidHip,461.867,309.811,461.961,309.802,462.047,309.802,462.152,304.995,462.169,305.05,462.16,309.789,461.895,304.952,461.718,309.838,456.906,305.019,451.722,309.775
RHip,426.433,304.845,426.543,304.819,426.651,304.878,426.771,304.741,426.796,304.849,426.773,304.924,426.52,304.757,426.295,304.988,421.562,304.891,421.33,305.011
RKnee,421.082,421.488,421.154,421.453,416.348,421.402,416.335,411.34,416.17,411.32,411.361,416.358,401.144,416.284,391.076,421.404,391.011,421.172,386.268,421.278
RAnkle,395.977,472.295,406.118,472.286,391.227,472.292,396.057,472.285,386.284,472.293,386.127,472.295,385.835,472.283,385.628,472.295,385.649,472.291,381.093,472.285
LHip,492.323,314.903,492.45,314.889,492.517,314.84,497.414,309.942,497.417,309.979,497.412,310.0,492.301,309.835,487.287,310.02,482.222,309.858,472.125,309.868
LKnee,472.255,426.624,472.257,426.524,477.258,426.485,482.222,421.589,482.275,426.35,482.221,426.362,482.344,421.227,482.209,421.526,472.298,421.362,472.11,421.421
LAnkle,467.047,472.337,467.0,472.322,472.057,472.316,467.415,472.307,472.078,472.305,472.083,472.311,472.282,472.288,472.063,472.307,467.276,472.307,467.221,472.306
REye,477.133,102.105,482.206,102.216,482.273,102.22,477.253,102.215,472.139,102.117,467.245,102.104,467.049,102.158,461.932,102.085,456.917,102.09,441.734,107.024
LEye,502.396,106.911,502.544,106.981,502.59,106.979,502.459,106.994,497.445,102.221,492.327,102.184,487.358,102.157,472.084,102.09,467.125,102.108,461.993,107.104
REar,462.229,106.977,466.987,107.044,467.04,107.116,466.974,107.059,462.175,107.116,462.019,107.21,456.969,112.125,451.74,112.085,431.69,107.194,426.549,112.125
LEar,507.557,117.193,507.714,117.128,507.75,117.169,507.697,117.163,507.461,117.123,502.632,117.111,502.348,112.135,492.502,112.172,482.266,112.067,467.329,117.204
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,467.151,472.364,0.0,0.0,0.0,0.0,472.165,472.365,0.0,0.0,467.337,472.362,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.23,472.356,0.0,0.0,472.165,472.358,0.0,0.0
LHeel,467.245,472.362,467.198,472.348,472.306,472.345,0.0,0.0,472.138,472.309,472.178,472.323,472.153,472.28,472.096,472.317,467.255,472.321,467.181,472.318
RBigToe,0.0,0.0,0.0,0.0,386.148,472.369,391.058,472.368,385.927,472.372,385.842,472.369,0.0,0.0,385.936,472.367,385.983,472.367,380.999,472.369
RSmallToe,0.0,0.0,0.0,0.0,385.785,472.363,385.944,472.361,380.864,472.366,380.739,472.362,0.0,0.0,380.868,472.357,380.908,472.358,380.709,472.361
RHeel,396.038,472.287,406.114,472.28,396.099,472.281,396.175,472.263,391.112,472.271,390.934,472.282,386.058,472.261,385.8,472.301,385.826,472.294,385.887,472.27
