,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,0.0,0.0,274.336,137.563,294.44,142.358,299.721,147.689,299.788,142.66,304.778,142.628,309.789,142.706,325.07,147.577,324.989,147.626,325.072,147.768
neck,269.483,167.936,269.442,177.784,284.587,177.697,299.55,178.244,299.775,177.814,304.706,172.795,305.035,162.803,314.843,157.711,320.047,172.95,330.019,177.909
RShoulder,248.957,172.795,243.935,177.963,254.062,172.94,264.1,178.147,264.307,173.012,264.496,167.885,274.338,157.788,284.571,152.625,294.586,167.828,294.636,172.855
RElbow,0.0,0.0,223.731,193.171,213.559,147.482,223.654,147.574,228.716,137.277,233.868,132.346,254.079,127.272,258.945,107.125,259.146,122.3,259.108,132.215
RWrist,0.0,0.0,259.083,147.65,218.404,106.98,223.608,107.172,248.966,96.9597,254.114,96.6766,264.348,91.7089,284.477,66.4227,289.548,86.686,289.549,96.6927
LShoulder,304.652,157.628,304.837,172.759,315.011,177.71,325.097,178.122,330.18,177.883,340.106,172.903,345.163,167.854,345.578,167.83,350.436,177.867,355.541,178.113
LElbow,0.0,0.0,340.243,157.696,345.591,147.492,365.588,142.564,370.622,142.339,380.585,132.459,380.893,132.265,385.975,132.297,386.073,142.539,390.953,147.714
LWrist,0.0,0.0,314.981,127.267,340.134,101.973,345.51,96.8721,380.705,97.0571,385.889,91.6973,386.124,91.7618,391.051,96.7523,396.052,112.043,406.181,106.998
MidHip,269.375,289.593,274.346,299.497,289.614,299.597,299.43,299.594,299.964,294.741,304.764,294.494,304.979,294.48,309.84,294.567,309.956,299.459,315.023,299.663
RHip,254.107,289.606,258.955,299.519,259.36,299.643,264.376,299.599,274.49,294.679,284.519,294.453,289.639,289.631,294.692,294.45,299.475,294.649,299.646,299.474
RKnee,238.945,386.193,243.882,391.163,258.852,401.149,258.997,386.204,259.118,385.929,259.122,385.765,259.229,380.802,264.011,380.92,263.981,381.036,264.073,385.805
RAnkle,238.919,472.229,228.756,472.253,254.027,472.247,248.988,472.227,248.912,472.218,249.034,472.209,254.111,472.207,258.855,472.228,254.072,472.239,254.095,472.248
LHip,299.839,284.539,299.958,299.42,305.04,299.517,309.975,299.564,330.111,299.458,335.172,294.544,340.065,294.576,340.24,294.689,340.28,299.62,340.516,299.856
LKnee,309.836,381.04,314.986,386.035,330.062,390.999,335.293,385.983,339.973,386.016,340.083,385.985,340.139,385.906,340.1,386.137,340.148,390.998,340.171,401.172
LAnkle,335.277,472.241,340.032,472.241,335.29,472.243,340.073,472.229,340.157,472.226,340.287,472.236,340.223,472.235,335.291,472.264,335.073,472.256,330.112,472.275
REye,0.0,0.0,269.473,137.291,284.418,137.465,294.616,142.695,294.717,142.358,299.733,142.286,304.674,142.355,309.953,142.55,309.97,142.573,310.038,142.656
LEye,0.0,0.0,284.567,132.343,299.492,137.392,304.564,142.703,304.686,142.371,309.835,142.339,319.968,142.333,335.15,142.509,335.209,142.552,335.274,142.653
REar,0.0,0.0,0.0,0.0,264.408,137.559,279.475,152.665,289.622,147.697,294.523,142.582,299.442,142.49,299.816,142.458,304.69,142.69,304.683,147.557
LEar,0.0,0.0,299.523,132.199,304.936,137.302,309.924,147.729,309.91,142.671,320.088,142.653,335.181,142.498,345.242,142.436,345.357,142.681,345.484,147.62
LBigToe,0.0,0.0,335.153,472.27,335.265,472.259,0.0,0.0,340.148,472.239,340.232,472.259,340.211,472.258,335.12,472.282,330.103,472.282,330.06,472.294
LSmallToe,0.0,0.0,345.371,472.274,345.26,472.258,0.0,0.0,345.45,472.227,345.562,472.253,345.548,472.252,345.215,472.284,340.439,472.275,340.226,472.288
LHeel,335.165,472.251,340.024,472.257,335.072,472.252,0.0,0.0,340.064,472.227,340.251,472.242,340.25,472.241,335.215,472.27,0.0,0.0,0.0,0.0
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.931,472.272,248.967,472.259,253.941,472.25,253.983,472.264,249.034,472.276,253.982,472.281
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.811,472.275,238.896,472.26,248.921,472.264,253.93,472.28,249.031,472.292,253.946,472.301
RHeel,253.923,472.24,238.787,472.257,254.048,472.245,253.914,472.228,253.936,472.207,254.078,472.214,259.139,472.215,259.091,472.234,258.994,472.238,258.938,472.246
