,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,127.24,46.0506,122.201,46.0441,122.187,46.0343,112.077,35.9441,112.067,30.8723,0.0,0.0,0.0,0.0,132.179,35.9487,137.164,46.1501,142.251,51.1272
neck,106.993,107.06,106.913,107.043,102.038,107.124,102.08,102.064,101.832,102.081,101.957,102.057,102.186,102.172,106.917,106.943,122.137,107.131,132.351,107.154
RShoulder,61.4116,101.77,61.3133,101.815,56.4725,102.088,56.5593,101.943,56.4191,101.853,56.4313,101.807,56.5547,101.982,61.2827,102.158,66.5124,106.969,86.7135,102.194
RElbow,13.0577,137.323,13.0383,142.381,13.0378,172.914,13.0347,177.742,13.0089,172.923,10.5747,177.742,13.0187,183.026,10.5765,182.982,0.0,0.0,56.0991,172.947
RWrist,13.0631,142.606,13.0684,147.74,0.0,0.0,13.0681,218.532,13.0368,178.022,0.0,0.0,0.0,0.0,46.118,132.405,0.0,0.0,46.008,142.505
LShoulder,152.683,117.19,152.648,117.086,147.64,112.192,147.666,102.21,142.754,107.016,147.651,106.933,157.679,106.995,157.701,106.974,172.839,107.181,177.828,112.008
LElbow,183.294,188.203,183.318,188.23,178.229,182.954,177.891,177.977,177.925,172.994,182.94,173.031,183.028,177.804,188.184,182.857,188.122,183.352,193.253,182.891
LWrist,142.446,213.534,142.469,183.295,183.252,183.23,172.94,107.178,177.971,112.163,182.881,117.207,183.232,132.271,188.262,254.112,183.192,259.073,0.0,0.0
MidHip,76.6026,259.337,81.5869,259.25,81.6593,259.255,91.7492,259.144,96.5794,258.918,96.7749,258.926,101.774,258.935,102.076,259.142,107.129,259.189,122.216,259.18
RHip,51.2616,259.056,51.2963,259.016,55.9829,259.146,56.3647,259.053,56.5143,258.865,61.225,258.914,61.6062,258.99,66.4557,259.214,81.5802,259.132,91.8645,259.115
RKnee,51.2897,381.063,56.0271,381.083,56.163,385.75,56.3181,380.99,56.3636,380.937,56.5482,381.065,61.422,385.711,61.4686,385.73,66.4795,380.947,76.5449,380.979
RAnkle,61.6022,472.306,61.6195,472.302,66.4317,472.306,66.4878,472.303,66.3857,472.308,66.6233,472.308,66.501,472.303,66.4181,472.299,61.6294,472.292,66.563,472.302
LHip,106.958,264.205,107.105,264.087,107.202,259.353,122.178,259.213,127.231,258.963,132.268,258.948,137.325,258.92,142.306,259.136,142.551,259.232,147.588,259.232
LKnee,107.01,380.886,112.014,380.744,122.233,380.626,137.275,380.969,142.469,375.864,147.605,375.856,167.761,375.728,172.939,375.746,177.797,375.848,178.032,375.683
LAnkle,142.597,472.303,142.626,472.29,142.478,472.264,152.626,472.309,162.758,472.296,172.967,472.28,188.105,472.272,193.151,472.261,193.312,472.265,203.267,472.262
REye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.123,10.5548,107.188,10.5448,0.0,0.0,0.0,0.0
LEye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.336,10.5546,0.0,0.0,0.0,0.0,0.0,0.0
REar,101.792,46.0861,96.9394,50.9792,96.7188,51.0216,91.8695,46.0813,91.7302,45.951,91.6558,40.9523,91.8107,41.0455,96.6507,45.9689,101.745,51.0386,102.205,51.0816
LEar,142.824,56.1362,142.562,56.1127,142.494,51.2865,142.327,51.0113,137.585,51.0161,137.559,46.0722,142.242,40.9593,142.469,50.9617,142.809,51.1636,157.747,56.0095
LBigToe,142.438,472.322,142.51,472.306,142.34,472.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,157.773,472.322,162.817,472.311,162.755,472.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,142.677,472.306,142.646,472.295,142.421,472.271,0.0,0.0,162.765,472.292,0.0,0.0,0.0,0.0,0.0,0.0,193.251,472.264,0.0,0.0
RBigToe,56.3765,472.347,61.3551,472.345,61.2811,472.354,0.0,0.0,61.4071,472.351,0.0,0.0,66.4791,472.344,61.4194,472.342,56.2587,472.318,56.3845,472.344
RSmallToe,0.0,0.0,61.2772,472.348,61.2052,472.356,0.0,0.0,61.4485,472.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,71.5617,472.284,71.592,472.281,71.5954,472.293,76.5423,472.294,71.4626,472.299,81.5605,472.296,71.4627,472.275,71.4965,472.267,66.5904,472.264,71.4768,472.271
