,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.68,50.9547,461.853,51.0696,461.946,51.0935,462.004,50.9417,466.998,46.011
neck,421.175,102.153,426.254,102.209,426.775,102.24,436.644,102.217,441.766,106.931,446.785,107.01,451.821,107.109,456.782,107.028,456.853,107.138,456.844,106.958
RShoulder,375.565,101.958,380.606,101.926,381.079,101.932,386.073,101.99,391.072,102.024,396.199,101.959,406.288,102.042,416.137,101.944,411.354,101.98,416.357,101.822
RElbow,340.204,177.734,345.292,177.843,345.531,172.929,350.613,177.732,350.645,173.007,345.608,172.781,350.376,167.779,350.375,162.798,345.604,167.868,355.416,162.822
RWrist,385.998,193.251,391.123,203.417,391.133,198.321,411.331,182.941,406.263,172.751,386.071,137.349,390.904,122.145,390.929,112.079,386.176,132.27,386.052,132.286
LShoulder,462.038,106.97,467.266,106.985,477.174,107.143,487.294,107.173,492.316,107.19,492.445,112.199,492.497,117.099,497.488,117.098,497.573,122.209,497.322,117.202
LElbow,512.765,142.763,522.968,142.29,538.168,142.301,538.083,157.643,527.866,173.029,507.704,182.882,507.888,178.196,507.533,178.179,502.733,178.208,497.512,183.003
LWrist,517.845,91.825,543.252,76.6238,548.192,81.697,543.152,97.0842,538.088,112.126,527.925,157.653,512.826,177.95,502.519,183.059,487.429,183.192,502.389,177.873
MidHip,416.448,259.066,421.358,259.361,426.295,259.218,426.637,259.107,426.669,259.223,431.566,259.137,431.769,259.189,431.691,258.997,431.597,258.904,431.644,254.077
RHip,381.035,259.003,385.798,259.243,386.234,259.076,396.061,259.022,396.092,259.13,406.207,259.059,411.244,259.11,406.295,258.91,406.299,254.145,411.254,254.003
RKnee,375.883,375.676,380.609,380.562,380.631,380.586,380.872,370.77,380.869,375.794,381.028,375.841,381.051,375.684,385.881,365.621,391.102,355.496,401.237,360.6
RAnkle,345.313,472.289,345.303,472.293,350.452,472.289,355.629,472.281,365.577,472.256,370.657,472.262,375.621,472.256,380.786,472.257,390.936,472.245,401.106,472.255
LHip,446.787,259.113,456.84,264.106,461.77,264.042,462.055,259.264,462.08,264.015,462.198,259.25,466.99,259.289,466.962,259.132,462.214,259.051,466.844,258.889
LKnee,461.823,380.611,461.747,380.908,461.779,380.933,461.9,380.57,461.922,380.653,462.046,380.751,462.141,375.824,466.903,375.694,462.173,365.687,462.231,370.724
LAnkle,461.729,472.263,457.009,472.28,456.894,472.261,456.95,472.251,456.872,472.251,456.997,472.249,456.914,472.251,461.888,472.261,457.031,472.247,461.87,472.258
REye,416.154,10.5724,0.0,0.0,0.0,0.0,426.769,10.5484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEye,0.0,0.0,0.0,0.0,0.0,0.0,456.972,10.5447,0.0,0.0,0.0,0.0,466.932,35.9264,467.037,40.9556,0.0,0.0,0.0,0.0
REar,386.13,41.0416,396.164,46.1013,416.221,50.9897,421.341,46.1017,421.588,50.936,426.458,51.106,426.607,51.1967,426.762,51.2299,431.547,50.9728,436.591,50.9363
LEar,0.0,0.0,456.94,46.0017,461.945,51.1114,466.953,46.124,467.08,46.0297,467.399,55.972,467.391,56.0555,472.267,56.0989,482.276,56.0658,492.455,56.081
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.022,472.282,461.975,472.274,466.854,472.283
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.15,472.292,472.247,472.278,482.287,472.277
LHeel,456.906,472.268,457.015,472.276,456.757,472.262,456.809,472.264,456.765,472.263,456.867,472.263,456.755,472.27,461.82,472.279,456.781,472.26,456.988,472.266
RBigToe,0.0,0.0,0.0,0.0,345.352,472.298,350.412,472.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.142,472.284
RSmallToe,0.0,0.0,0.0,0.0,345.394,472.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.021,472.306
RHeel,0.0,0.0,345.527,472.284,360.584,472.277,370.66,472.272,370.772,472.254,375.752,472.262,375.839,472.261,380.984,472.261,396.033,472.252,406.153,472.254
