,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,299.561,132.254,299.575,132.274,299.542,132.219,299.479,132.269,299.436,132.267,294.74,132.293,299.398,132.263,299.403,132.273,299.507,132.263,299.666,132.156
neck,299.546,167.816,299.561,167.846,299.568,167.733,299.548,167.805,299.55,167.856,299.525,167.9,299.526,167.893,299.556,167.864,299.595,167.819,299.62,167.763
RShoulder,259.236,167.75,259.258,167.792,259.36,162.817,259.289,167.73,259.346,167.805,259.269,167.823,259.316,167.816,259.358,167.779,263.987,167.745,264.013,162.87
RElbow,218.396,167.858,218.384,167.891,223.535,172.968,218.708,172.794,223.53,172.892,223.43,172.836,223.589,172.816,223.672,172.95,223.743,172.951,223.787,172.962
RWrist,162.811,142.754,157.743,147.507,213.369,147.685,188.11,147.619,208.369,147.584,208.422,142.773,218.342,142.615,213.566,147.477,218.421,142.556,218.643,142.562
LShoulder,335.174,162.822,335.194,162.814,335.13,162.759,335.122,162.817,335.064,167.721,335.095,167.746,335.055,167.742,335.076,167.737,335.096,162.844,335.11,162.823
LElbow,380.977,172.836,385.72,172.804,380.915,172.824,381.028,172.802,381.02,167.834,385.787,167.847,385.787,167.757,385.797,162.775,385.819,157.818,385.905,152.62
LWrist,426.65,167.822,426.699,162.811,426.467,157.669,426.632,157.817,426.696,152.579,431.505,147.734,431.515,147.545,431.588,142.797,431.613,142.554,436.635,142.282
MidHip,294.652,284.503,294.668,289.445,294.666,284.558,294.655,289.508,294.687,284.493,294.62,284.574,294.634,289.464,294.628,289.466,294.661,284.561,294.682,294.452
RHip,264.297,284.428,264.321,284.511,264.258,284.501,264.232,289.448,264.298,284.445,264.228,284.497,264.295,284.557,264.279,284.543,264.3,284.48,264.28,289.611
RKnee,264.228,380.752,264.13,380.896,264.017,380.799,263.973,380.893,264.074,380.692,264.096,380.882,264.155,380.917,264.107,380.944,264.07,380.988,259.357,385.944
RAnkle,274.393,472.204,269.366,472.195,264.413,472.18,264.459,472.179,269.26,472.177,269.419,472.193,269.425,472.195,269.358,472.194,264.508,472.184,264.454,472.207
LHip,309.838,284.514,309.834,289.461,309.872,284.557,309.874,289.494,309.864,284.486,309.838,289.443,309.812,289.479,309.806,289.486,309.821,289.437,309.854,294.457
LKnee,305.009,380.763,305.031,380.895,305.057,380.773,305.049,380.816,305.057,380.689,304.996,380.876,305.011,380.935,304.988,380.933,304.897,380.967,305.078,385.924
LAnkle,305.049,472.222,304.949,472.222,305.033,472.201,305.052,472.205,309.79,472.193,304.998,472.22,305.004,472.22,305.004,472.221,304.784,472.219,305.03,472.24
REye,294.526,122.207,294.528,122.216,294.475,122.162,289.656,122.215,289.593,122.216,289.502,122.228,289.517,122.194,289.526,122.214,294.442,122.213,294.64,117.232
LEye,299.931,122.221,299.939,122.219,299.897,122.16,299.832,122.218,299.787,122.227,299.751,122.249,299.763,122.238,299.766,122.262,299.868,122.24,304.538,117.221
REar,274.316,132.251,274.31,132.262,274.298,132.208,269.507,132.273,269.501,132.279,269.424,132.294,269.434,132.27,269.442,132.252,274.298,132.252,274.467,132.158
LEar,304.965,132.234,304.975,132.239,304.913,132.135,304.886,132.196,304.853,132.217,304.863,132.235,304.878,132.234,304.885,132.235,304.932,132.233,305.005,132.133
LBigToe,0.0,0.0,305.033,472.272,0.0,0.0,0.0,0.0,309.823,472.249,305.089,472.272,0.0,0.0,305.097,472.271,304.891,472.269,0.0,0.0
LSmallToe,0.0,0.0,325.055,472.256,0.0,0.0,0.0,0.0,330.104,472.222,325.123,472.253,0.0,0.0,325.147,472.254,320.03,472.252,0.0,0.0
LHeel,304.88,472.218,304.832,472.215,304.922,472.198,304.944,472.201,0.0,0.0,304.887,472.212,304.905,472.213,304.914,472.214,304.708,472.211,304.927,472.247
RBigToe,264.345,472.249,264.089,472.243,259.324,472.232,264.06,472.231,264.078,472.229,264.156,472.244,264.202,472.25,264.114,472.245,259.339,472.241,264.227,472.267
RSmallToe,264.089,472.243,259.113,472.233,258.931,472.22,258.994,472.223,259.035,472.215,259.14,472.234,259.184,472.238,259.137,472.234,259.025,472.227,259.129,472.267
RHeel,274.444,472.222,269.411,472.213,264.471,472.202,269.202,472.198,269.353,472.2,269.462,472.21,269.435,472.213,269.373,472.214,264.45,472.203,264.396,472.218
