,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,299.464,132.38,299.478,132.428,299.451,132.372,299.406,132.398,299.435,132.379,299.452,132.366,299.445,132.39,299.444,132.421,299.407,132.398,299.421,132.379
neck,299.458,167.832,299.476,167.885,299.467,167.837,299.482,167.87,299.502,167.848,299.493,167.85,299.498,167.819,299.504,167.87,299.48,167.896,299.485,167.841
RShoulder,259.176,167.819,259.207,167.88,259.166,167.859,259.19,167.927,259.203,167.873,259.192,167.879,259.22,167.82,259.219,167.87,259.187,167.939,259.181,167.864
RElbow,213.38,177.708,213.451,177.726,213.315,177.701,213.455,177.742,213.324,173.026,213.352,172.979,213.367,177.742,213.465,177.743,213.353,177.779,213.396,172.998
RWrist,147.515,162.813,147.745,167.722,142.665,157.817,147.625,162.76,142.719,162.854,142.601,157.776,142.524,157.727,147.562,162.752,142.654,162.687,147.523,162.706
LShoulder,335.025,162.719,335.04,162.758,335.068,162.699,335.09,162.736,335.109,162.714,335.098,162.73,335.066,162.75,335.069,162.779,335.088,162.77,335.085,162.723
LElbow,385.799,157.741,385.835,157.823,385.72,162.873,385.734,167.776,385.769,167.786,385.758,167.764,381.053,167.868,381.04,167.784,385.755,162.877,381.059,167.833
LWrist,431.72,147.541,436.629,142.794,431.637,147.596,431.579,147.63,431.563,147.671,431.53,147.614,431.497,147.643,431.513,147.581,431.645,147.58,431.559,147.676
MidHip,294.687,284.584,294.685,284.497,294.704,284.442,294.678,284.471,294.7,284.465,294.669,289.447,294.694,284.476,294.687,284.488,294.696,284.546,294.689,284.57
RHip,264.347,284.495,264.349,284.437,264.352,279.527,264.319,284.417,264.334,279.528,264.329,284.544,264.274,284.437,264.336,284.424,264.355,284.473,264.314,284.491
RKnee,264.06,381.026,264.113,385.76,264.236,380.849,264.166,380.977,264.146,380.955,264.192,381.063,263.998,380.92,264.12,380.931,264.187,380.941,264.137,380.915
RAnkle,269.264,472.197,269.484,472.202,274.349,472.2,269.389,472.205,269.376,472.205,269.458,472.205,264.382,472.182,269.249,472.192,269.358,472.202,269.298,472.202
LHip,309.831,289.452,309.837,284.516,309.888,284.456,309.88,284.493,309.896,284.492,309.827,289.468,309.89,284.472,309.858,284.517,309.866,284.572,309.866,289.434
LKnee,304.888,381.03,304.935,381.04,304.957,380.819,304.955,380.936,304.944,380.918,304.915,381.017,304.951,380.906,304.944,380.921,304.892,380.932,304.978,380.948
LAnkle,304.844,472.231,305.028,472.233,304.952,472.221,304.913,472.231,304.917,472.229,304.869,472.236,304.901,472.216,304.865,472.222,304.829,472.23,304.869,472.23
REye,289.634,127.19,289.654,127.244,289.619,127.178,289.542,127.215,289.599,127.193,289.623,127.175,289.635,127.202,289.621,127.24,289.558,127.222,289.578,127.186
LEye,299.822,127.191,299.833,127.223,299.825,127.17,299.777,127.196,299.804,127.176,299.826,127.165,299.788,127.181,299.81,127.214,299.774,127.199,299.793,127.176
REar,269.383,132.279,269.394,132.361,269.364,132.301,269.332,132.344,269.384,132.316,269.394,132.305,269.472,132.293,269.406,132.353,269.354,132.355,269.378,132.292
LEar,304.857,132.248,304.857,132.302,304.864,132.229,304.863,132.238,304.869,132.226,304.873,132.238,304.838,132.21,304.852,132.27,304.837,132.261,304.861,132.231
LBigToe,304.921,472.278,305.069,472.282,305.017,472.27,304.953,472.277,304.986,472.278,304.92,472.282,304.97,472.266,304.922,472.273,304.885,472.275,304.913,472.276
LSmallToe,320.024,472.265,325.022,472.272,325.003,472.256,320.041,472.268,325.001,472.264,319.96,472.274,320.077,472.247,320.047,472.259,320.001,472.263,320.015,472.264
LHeel,304.766,472.229,304.922,472.232,304.82,472.216,304.79,472.226,304.792,472.225,304.734,472.234,304.781,472.217,304.776,472.217,304.695,472.225,304.748,472.224
RBigToe,264.042,472.252,264.192,472.263,264.247,472.249,264.084,472.254,264.104,472.255,264.14,472.259,259.288,472.242,264.015,472.245,264.051,472.249,264.028,472.25
RSmallToe,259.106,472.245,259.242,472.256,259.275,472.241,259.158,472.245,259.152,472.248,259.23,472.255,258.969,472.228,259.067,472.235,259.117,472.243,259.085,472.241
RHeel,269.248,472.208,269.451,472.216,274.404,472.216,269.411,472.219,269.394,472.219,269.427,472.218,264.402,472.195,269.281,472.209,269.385,472.217,269.334,472.216
