,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,253.965,106.911,254.044,102.212,254.163,102.172,254.162,102.205,254.076,102.132,253.95,102.159,249.083,102.132,253.861,102.112,249.051,102.136,253.883,102.166
neck,228.858,147.556,228.827,147.523,228.795,147.541,228.77,147.575,228.817,147.548,228.837,147.566,228.872,147.566,228.868,147.536,228.866,147.525,228.84,147.571
RShoulder,193.309,142.527,193.3,142.529,193.186,142.561,193.168,142.576,193.229,142.548,193.243,142.598,193.271,142.648,193.327,142.635,193.286,142.614,193.274,142.668
RElbow,137.467,132.433,137.314,132.434,132.364,137.207,132.32,137.23,132.35,137.144,137.2,137.222,137.256,137.334,137.373,137.379,137.416,137.355,137.29,137.395
RWrist,66.5374,107.176,61.4634,107.096,56.3534,107.182,56.3719,107.147,56.2125,107.17,56.3682,112.05,61.249,112.192,61.4896,117.144,61.5644,117.226,61.4605,117.248
LShoulder,269.301,152.61,269.258,152.568,269.297,147.774,269.273,152.591,269.322,152.595,269.333,152.562,269.335,147.716,269.332,147.676,269.341,147.657,269.322,147.697
LElbow,309.933,177.958,309.813,177.88,309.867,177.875,310.018,177.725,315.052,177.733,315.019,173.01,314.906,172.989,315.009,173.023,314.99,173.013,320.068,172.84
LWrist,365.584,178.124,360.668,177.967,370.673,172.99,370.749,172.842,370.765,172.724,370.682,167.946,365.668,172.83,370.683,172.845,370.683,172.863,375.637,172.767
MidHip,228.716,279.402,228.645,279.376,228.671,274.433,228.648,274.463,228.67,274.426,228.694,279.34,228.692,274.363,228.671,274.414,228.7,269.485,228.676,279.373
RHip,213.414,274.487,213.365,274.458,213.341,274.353,213.352,274.392,213.347,274.325,213.381,274.392,213.394,269.481,213.364,274.344,213.387,269.405,213.377,274.461
RKnee,218.316,386.056,218.316,386.167,218.347,386.047,218.358,385.872,218.367,386.07,218.333,386.012,218.356,385.838,218.351,386.022,218.284,385.853,218.34,386.134
RAnkle,218.781,472.222,223.397,472.233,218.803,472.231,223.465,472.232,218.717,472.243,218.73,472.24,218.658,472.24,218.691,472.241,218.623,472.233,218.723,472.238
LHip,259.244,279.371,259.183,274.495,259.219,274.42,259.162,274.447,259.197,274.43,259.213,274.488,259.196,274.338,259.192,274.355,259.211,269.456,259.194,274.463
LKnee,269.321,380.834,269.337,380.962,269.257,380.93,269.256,380.737,269.224,385.734,269.194,381.055,264.513,380.98,269.183,380.976,269.18,380.913,264.521,381.037
LAnkle,279.522,472.231,284.509,472.243,279.351,472.246,279.48,472.229,269.46,472.257,269.421,472.252,269.456,472.25,269.464,472.253,269.459,472.242,269.45,472.256
REye,233.925,101.865,238.804,101.833,238.921,101.803,238.923,101.836,238.819,101.776,233.85,101.803,233.731,101.791,233.736,101.787,228.938,101.792,233.731,101.824
LEye,258.953,101.856,258.991,101.795,259.045,101.741,259.047,101.78,258.987,101.712,258.923,101.734,254.176,101.716,254.166,101.695,254.155,101.714,258.858,101.722
REar,223.398,102.207,223.396,102.235,218.792,102.226,218.814,106.905,223.394,102.218,218.796,102.238,218.755,106.934,218.739,106.913,218.718,106.909,218.691,106.948
LEar,259.182,102.246,259.2,102.163,259.234,101.868,259.264,101.952,259.166,102.049,259.15,102.142,259.145,102.218,259.08,102.158,259.138,102.203,259.081,102.123
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.385,472.287,269.345,472.278,269.388,472.277,269.386,472.282,269.383,472.269,269.413,472.284
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.549,472.277,299.514,472.275,299.587,472.273,299.582,472.278,299.573,472.268,299.601,472.277
LHeel,279.405,472.245,284.444,472.259,274.411,472.254,279.357,472.248,269.322,472.26,269.312,472.254,269.342,472.254,269.334,472.256,269.343,472.248,269.331,472.257
RBigToe,218.797,472.274,223.487,472.28,218.709,472.277,218.716,472.273,218.653,472.292,218.59,472.285,218.524,472.281,218.592,472.292,218.481,472.273,218.633,472.288
RSmallToe,218.419,472.277,218.496,472.288,218.415,472.285,218.4,472.281,218.444,472.298,218.374,472.293,218.334,472.291,218.379,472.298,213.516,472.284,218.386,472.294
RHeel,223.621,472.235,223.627,472.242,223.611,472.243,223.682,472.244,223.519,472.25,223.539,472.247,223.489,472.247,223.513,472.249,223.461,472.242,223.527,472.246
