,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,304.964,61.238,305.029,61.2388,304.989,61.2671,304.971,61.207,309.784,61.1742,309.777,61.144,305.091,61.1764,305.033,61.2199,304.984,61.2323,304.971,61.2464
neck,304.578,102.142,304.575,102.197,304.571,102.249,304.665,102.186,304.754,102.186,304.733,102.19,304.747,102.141,304.756,102.163,304.728,102.151,304.677,102.173
RShoulder,259.319,101.915,259.257,101.942,259.243,101.991,259.282,101.946,259.353,101.99,259.299,101.963,259.339,101.956,263.985,102.002,263.983,101.991,259.315,101.982
RElbow,188.273,101.749,183.295,101.884,188.063,102.104,183.262,101.975,183.212,101.846,183.159,101.77,183.312,101.893,183.301,101.912,188.06,101.857,183.269,101.899
RWrist,137.26,86.582,132.284,86.6003,132.227,91.7614,127.334,91.6666,127.155,81.6066,122.29,81.5386,132.156,86.6642,132.173,91.6693,127.318,91.6344,127.227,91.659
LShoulder,345.353,106.921,345.427,107.005,345.481,107.084,345.62,106.975,345.658,106.959,350.355,106.973,350.338,102.224,350.35,102.227,345.605,102.213,345.565,106.923
LElbow,416.374,101.782,421.242,101.845,421.584,101.957,426.393,101.903,421.356,101.768,421.401,101.79,421.32,101.749,421.427,101.82,421.289,101.725,421.358,101.783
LWrist,467.143,91.677,472.077,96.6596,497.422,102.016,492.494,101.834,472.117,96.7729,472.243,96.7573,472.094,96.7678,472.333,96.9487,472.076,96.7064,472.289,96.88
MidHip,299.49,259.002,299.419,259.149,294.719,259.203,299.408,259.18,299.444,259.155,299.413,259.168,299.464,259.094,299.44,259.065,299.413,259.185,299.443,259.113
RHip,264.26,258.866,264.171,259.0,264.138,259.053,264.166,259.002,264.216,258.987,264.157,259.012,264.22,258.931,264.244,258.901,264.182,259.015,264.208,258.949
RKnee,253.993,365.586,253.887,370.752,249.082,375.682,253.875,370.651,249.088,365.729,249.045,375.604,253.923,365.662,253.902,355.585,249.056,370.651,253.9,365.711
RAnkle,228.802,472.207,223.955,472.207,228.611,472.211,223.924,472.202,223.837,472.204,223.922,472.219,223.896,472.194,223.895,472.179,223.894,472.189,223.933,472.202
LHip,315.04,259.142,314.986,259.304,314.916,259.346,314.968,259.343,314.985,259.317,314.984,259.32,315.041,259.252,314.942,259.219,314.948,259.346,314.989,259.272
LKnee,309.935,375.782,309.821,380.713,309.791,380.735,309.769,380.739,309.8,380.591,309.796,380.703,309.785,375.851,309.812,375.672,309.76,380.664,309.802,380.585
LAnkle,304.836,472.251,304.925,472.27,304.917,472.276,304.872,472.265,304.868,472.263,304.947,472.27,304.849,472.25,304.844,472.251,304.81,472.26,304.854,472.265
REye,299.919,56.3485,304.539,56.3655,299.957,56.3813,299.927,56.3168,304.622,56.2916,304.608,56.265,304.594,56.2971,304.543,56.3355,299.931,56.355,299.928,56.3711
LEye,314.876,56.2991,314.934,56.3113,314.877,56.3487,314.88,56.261,319.916,56.2423,319.913,56.2108,315.026,56.2331,314.938,56.2567,314.862,56.269,314.853,56.2911
REar,289.57,61.2744,289.583,61.3291,289.607,61.3135,289.614,61.282,294.493,61.273,294.459,61.273,294.478,61.2726,289.653,61.2946,289.625,61.3136,289.627,61.3203
LEar,335.072,61.3131,335.085,61.3488,335.014,61.3662,335.116,61.2698,335.256,61.2854,335.251,61.2733,335.222,61.2451,335.17,61.2309,335.086,61.2391,335.066,61.2756
LBigToe,304.906,472.295,305.043,472.312,305.061,472.318,304.959,472.301,304.947,472.297,305.019,472.308,304.869,472.288,304.868,472.293,304.89,472.3,304.953,472.301
LSmallToe,330.189,472.283,335.086,472.305,330.172,472.314,330.19,472.294,330.177,472.296,335.096,472.302,330.136,472.284,330.118,472.291,330.075,472.292,330.19,472.297
LHeel,304.711,472.257,304.856,472.275,304.833,472.28,304.815,472.27,304.774,472.271,304.875,472.275,304.766,472.258,304.754,472.257,304.735,472.266,304.763,472.27
RBigToe,223.781,472.237,223.648,472.238,223.731,472.244,223.679,472.23,223.52,472.229,223.627,472.247,223.642,472.223,223.559,472.213,223.645,472.222,223.623,472.233
RSmallToe,223.591,472.246,218.658,472.245,223.528,472.254,218.648,472.239,218.582,472.24,218.64,472.257,218.629,472.236,218.578,472.222,218.601,472.232,218.654,472.241
RHeel,238.819,472.221,233.807,472.223,233.828,472.227,233.751,472.216,228.884,472.222,233.759,472.23,233.72,472.211,233.79,472.204,233.748,472.208,233.783,472.219
