,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,253.95,102.159,249.083,102.132,253.861,102.112,249.051,102.136,253.883,102.166,253.863,102.108,253.907,102.152,253.952,102.144,253.876,102.152,253.971,106.952
neck,228.837,147.566,228.872,147.566,228.868,147.536,228.866,147.525,228.84,147.571,228.84,147.515,228.867,147.515,228.859,142.784,228.883,147.551,228.921,147.618
RShoulder,193.243,142.598,193.271,142.648,193.327,142.635,193.286,142.614,193.274,142.668,193.282,142.635,193.307,142.623,193.257,142.572,193.293,142.585,193.288,142.571
RElbow,137.2,137.222,137.256,137.334,137.373,137.379,137.416,137.355,137.29,137.395,137.311,137.381,137.398,137.402,137.241,137.384,137.284,137.331,137.414,137.453
RWrist,56.3682,112.05,61.249,112.192,61.4896,117.144,61.5644,117.226,61.4605,117.248,61.3256,117.158,66.465,122.142,61.3486,117.151,61.258,112.141,66.4249,122.259
LShoulder,269.333,152.562,269.335,147.716,269.332,147.676,269.341,147.657,269.322,147.697,269.332,147.627,269.338,147.63,269.342,147.587,269.341,147.76,269.376,152.7
LElbow,315.019,173.01,314.906,172.989,315.009,173.023,314.99,173.013,320.068,172.84,315.052,172.928,314.893,172.89,309.941,173.004,310.028,177.89,314.995,177.838
LWrist,370.682,167.946,365.668,172.83,370.683,172.845,370.683,172.863,375.637,172.767,375.588,172.769,365.71,172.726,360.638,172.869,365.653,177.754,365.701,177.755
MidHip,228.694,279.34,228.692,274.363,228.671,274.414,228.7,269.485,228.676,279.373,228.712,274.379,228.689,274.435,228.794,274.322,228.667,274.4,228.775,274.485
RHip,213.381,274.392,213.394,269.481,213.364,274.344,213.387,269.405,213.377,274.461,213.413,274.316,213.428,274.383,213.503,269.488,213.363,274.303,213.516,274.391
RKnee,218.333,386.012,218.356,385.838,218.351,386.022,218.284,385.853,218.34,386.134,218.32,385.959,218.395,385.838,218.292,386.115,218.315,386.107,218.343,386.129
RAnkle,218.73,472.24,218.658,472.24,218.691,472.241,218.623,472.233,218.723,472.238,218.766,472.23,223.413,472.231,218.66,472.226,223.407,472.238,218.691,472.222
LHip,259.213,274.488,259.196,274.338,259.192,274.355,259.211,269.456,259.194,274.463,259.228,274.31,259.177,274.372,259.27,269.471,259.176,274.36,259.236,274.439
LKnee,269.194,381.055,264.513,380.98,269.183,380.976,269.18,380.913,264.521,381.037,269.216,380.914,264.479,380.801,269.236,380.971,264.404,385.812,259.355,385.813
LAnkle,269.421,472.252,269.456,472.25,269.464,472.253,269.459,472.242,269.45,472.256,274.369,472.247,269.418,472.232,269.286,472.25,269.412,472.244,264.094,472.249
REye,233.85,101.803,233.731,101.791,233.736,101.787,228.938,101.792,233.731,101.824,233.707,101.787,233.728,101.832,233.799,101.803,233.778,101.802,238.814,101.867
LEye,258.923,101.734,254.176,101.716,254.166,101.695,254.155,101.714,258.858,101.722,254.153,97.1118,258.859,101.709,258.898,101.689,258.88,101.741,259.021,101.907
REar,218.796,102.238,218.755,106.934,218.739,106.913,218.718,106.909,218.691,106.948,218.688,106.922,218.677,106.983,218.727,102.243,218.778,102.214,223.47,102.157
LEar,259.15,102.142,259.145,102.218,259.08,102.158,259.138,102.203,259.081,102.123,259.03,102.079,259.087,102.076,259.14,101.962,259.225,102.193,259.358,107.031
LBigToe,269.345,472.278,269.388,472.277,269.386,472.282,269.383,472.269,269.413,472.284,0.0,0.0,269.415,472.264,269.339,472.287,269.377,472.271,264.29,472.279
LSmallToe,299.514,472.275,299.587,472.273,299.582,472.278,299.573,472.268,299.601,472.277,0.0,0.0,299.579,472.259,294.682,472.27,299.607,472.261,279.49,472.266
LHeel,269.312,472.254,269.342,472.254,269.334,472.256,269.343,472.248,269.331,472.257,274.274,472.253,269.29,472.239,264.378,472.253,269.299,472.243,264.036,472.25
RBigToe,218.59,472.285,218.524,472.281,218.592,472.292,218.481,472.273,218.633,472.288,218.643,472.276,218.609,472.264,218.59,472.284,218.714,472.29,218.46,472.276
RSmallToe,218.374,472.293,218.334,472.291,218.379,472.298,213.516,472.284,218.386,472.294,218.371,472.284,213.552,472.273,218.358,472.289,218.509,472.296,213.515,472.282
RHeel,223.539,472.247,223.489,472.247,223.513,472.249,223.461,472.242,223.527,472.246,223.573,472.241,223.609,472.242,218.768,472.233,223.616,472.24,218.729,472.225
