,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,243.974,106.903,249.002,101.988,254.154,101.888,259.041,101.72,259.215,97.018,264.313,96.8395,269.298,96.7079,294.547,91.6923,299.403,81.5912,299.717,71.4169
neck,233.814,152.742,233.846,152.598,238.832,147.693,253.851,147.651,254.178,147.515,259.168,142.795,264.293,142.636,269.477,137.613,289.509,137.557,294.659,137.399
RShoulder,203.438,152.583,208.282,147.69,208.442,147.531,213.575,142.775,218.408,142.706,218.735,142.549,223.765,142.358,233.823,137.207,249.029,137.289,254.077,132.415
RElbow,183.076,218.444,183.229,218.453,183.299,218.294,183.306,218.278,188.063,213.56,198.241,208.326,213.395,198.331,218.694,193.18,223.487,198.243,223.768,188.2
RWrist,178.007,269.248,178.102,269.189,183.058,269.219,183.193,269.302,183.381,269.244,188.172,264.348,198.302,264.127,218.274,259.005,218.698,259.071,223.466,254.076
LShoulder,269.343,157.634,269.362,152.673,269.48,147.729,284.527,147.729,294.503,147.626,299.646,152.551,304.799,147.576,309.963,142.582,330.027,142.43,335.18,142.3
LElbow,294.504,218.614,294.477,218.691,294.544,218.484,294.659,218.629,299.707,218.527,299.953,218.684,309.896,218.547,319.912,213.541,335.153,213.515,340.302,213.388
LWrist,299.463,264.441,299.546,269.478,299.628,269.318,299.671,269.485,299.927,274.37,305.1,274.419,309.948,269.277,340.028,259.131,345.327,259.19,355.492,259.339
MidHip,228.773,274.38,228.887,274.295,238.8,269.42,243.933,274.332,249.084,279.342,258.999,279.471,259.386,274.37,269.233,264.365,269.465,264.28,279.411,264.315
RHip,213.497,274.438,218.252,274.345,218.467,274.274,218.624,274.354,218.741,279.367,223.701,279.416,228.852,274.3,253.867,264.303,254.097,264.232,258.993,264.258
RKnee,218.361,375.709,218.31,375.837,218.467,380.673,218.503,385.802,218.492,386.053,218.645,386.123,223.651,381.025,228.745,370.751,233.721,375.674,243.854,375.623
RAnkle,223.615,472.193,223.523,472.205,223.74,472.217,223.553,472.218,218.787,472.241,218.539,472.247,223.421,472.227,223.603,472.214,223.48,472.19,223.662,472.206
LHip,259.248,269.506,259.342,269.417,264.142,269.288,264.309,269.491,269.286,274.468,279.479,279.503,294.447,274.448,299.744,264.37,299.896,264.267,304.785,264.354
LKnee,264.179,370.749,264.369,370.778,264.532,370.726,274.316,380.723,289.594,385.704,294.726,385.794,299.529,380.766,299.889,375.816,304.553,375.727,304.76,380.573
LAnkle,264.433,472.204,274.343,472.213,284.467,472.213,294.702,472.222,304.668,472.245,304.934,472.263,304.574,472.233,299.928,472.229,299.888,472.23,304.806,472.237
REye,228.837,101.809,233.781,96.9748,243.908,96.8825,253.881,96.7238,254.135,96.5543,259.332,91.7091,264.182,86.7838,279.39,76.5746,289.454,66.548,294.512,61.5194
LEye,254.081,101.809,258.91,97.0024,259.222,96.903,264.051,96.7413,264.223,96.5867,269.481,91.7795,284.395,91.6504,299.706,81.5478,299.862,71.4329,304.72,61.6096
REar,218.783,102.151,223.485,101.915,223.656,101.815,228.631,101.723,233.698,96.9597,248.942,96.8729,258.859,96.6791,264.14,86.7992,264.477,81.6217,269.373,71.5337
LEar,259.26,102.197,259.381,102.033,264.269,101.929,269.218,101.825,269.448,97.0626,289.486,97.03,299.457,96.8225,304.764,91.867,304.962,86.7194,310.073,76.609
LBigToe,264.476,472.243,269.387,472.251,0.0,0.0,294.637,472.253,304.655,472.277,304.758,472.291,304.705,472.261,0.0,0.0,0.0,0.0,304.848,472.263
LSmallToe,289.62,472.248,299.547,472.257,0.0,0.0,304.814,472.27,309.94,472.278,314.984,472.285,310.003,472.269,0.0,0.0,0.0,0.0,325.086,472.277
LHeel,264.451,472.214,274.428,472.221,284.5,472.229,294.679,472.244,304.632,472.256,304.816,472.273,0.0,0.0,299.876,472.238,299.83,472.241,304.755,472.247
RBigToe,218.513,472.224,218.47,472.238,218.781,472.253,223.565,472.241,0.0,0.0,218.572,472.268,0.0,0.0,218.65,472.237,218.517,472.22,223.517,472.227
RSmallToe,213.451,472.23,213.452,472.242,218.409,472.26,218.558,472.255,0.0,0.0,218.412,472.291,0.0,0.0,218.564,472.253,218.409,472.239,218.57,472.244
RHeel,223.885,472.215,223.812,472.219,228.683,472.231,223.82,472.236,223.788,472.244,223.627,472.252,223.732,472.241,228.7,472.229,223.787,472.21,228.739,472.218
