,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,259.042,102.108,259.021,102.083,259.004,102.076,258.963,102.044,258.918,102.078,258.847,106.936,258.837,102.146,258.855,102.054,258.85,102.081,254.07,102.189
neck,259.032,142.71,259.013,142.74,259.016,142.724,258.973,142.748,258.913,147.496,258.87,147.706,258.88,147.736,254.112,152.628,254.042,152.681,253.994,157.641
RShoulder,218.653,142.672,218.602,142.694,218.598,142.664,218.561,142.668,218.48,142.733,218.433,147.542,218.489,147.683,218.38,152.644,218.368,152.682,218.546,157.636
RElbow,162.77,142.78,162.706,142.726,162.713,142.784,162.77,147.573,152.589,162.857,157.717,177.795,167.794,183.091,177.908,193.353,183.04,213.447,188.194,218.442
RWrist,96.9062,142.53,96.774,142.468,96.7726,142.501,96.8267,142.528,96.8169,142.763,97.0174,178.147,96.9554,208.36,127.279,228.879,137.554,254.043,162.815,264.262
LShoulder,299.528,142.565,299.559,142.591,299.541,142.588,299.445,142.654,294.619,142.786,294.585,147.714,294.597,152.599,289.579,152.698,284.594,157.632,279.505,157.634
LElbow,345.618,142.658,350.379,142.678,350.342,142.703,350.35,147.544,345.431,162.801,340.267,182.916,335.264,183.36,325.048,203.321,309.945,213.517,299.706,218.419
LWrist,406.124,142.553,401.243,142.614,406.159,142.612,406.177,147.522,401.183,172.872,390.994,188.325,380.826,218.289,360.641,243.869,345.204,259.115,310.028,259.299
MidHip,254.064,269.29,254.014,269.291,253.933,269.326,253.876,269.359,249.072,269.306,253.923,269.447,249.05,274.388,243.972,279.366,243.833,284.44,238.847,279.355
RHip,223.593,269.223,223.501,269.215,223.43,269.268,218.812,269.312,218.774,269.262,223.426,269.376,218.767,274.287,218.618,274.451,218.535,279.53,218.527,279.337
RKnee,223.411,375.617,218.776,375.707,218.814,380.624,218.731,380.706,218.704,380.779,218.766,380.737,218.605,380.963,218.609,385.704,218.59,385.769,218.383,380.974
RAnkle,223.643,472.204,223.483,472.223,228.638,472.231,223.814,472.208,223.72,472.211,223.884,472.215,223.631,472.223,223.704,472.23,223.582,472.217,218.775,472.217
LHip,269.37,269.383,269.366,269.384,269.308,269.401,269.238,269.434,269.194,269.368,269.251,274.288,264.504,274.462,264.37,279.341,264.3,279.527,264.159,274.474
LKnee,264.358,375.841,264.399,380.584,264.406,380.614,264.323,380.695,264.311,380.724,264.313,380.713,264.267,380.853,264.255,380.865,264.339,380.915,264.211,380.753
LAnkle,264.266,472.219,264.139,472.238,264.341,472.236,264.327,472.229,264.277,472.235,264.292,472.231,264.186,472.248,264.31,472.242,264.394,472.224,264.214,472.237
REye,253.912,101.757,253.89,101.742,253.876,101.738,249.054,97.1092,249.017,101.693,248.937,101.885,248.896,101.728,248.884,97.0573,248.879,97.0702,243.89,101.746
LEye,263.997,101.697,263.981,97.1114,259.381,97.1043,259.343,97.0723,259.307,97.1028,259.264,101.876,259.252,101.716,259.277,97.0411,259.274,97.0725,259.144,101.758
REar,233.716,102.146,228.891,102.094,228.898,102.107,228.802,102.061,228.738,102.069,228.662,102.218,228.615,102.105,223.931,102.107,223.945,102.106,223.864,102.235
LEar,269.314,101.98,269.311,101.961,269.283,101.963,269.233,101.987,264.525,102.037,264.496,102.169,264.511,102.029,264.491,102.02,264.426,102.068,264.261,102.167
LBigToe,264.467,472.266,264.293,472.279,264.466,472.284,264.446,472.281,264.432,472.283,264.41,472.277,264.294,472.294,264.453,472.285,0.0,0.0,264.432,472.272
LSmallToe,289.493,472.243,279.504,472.27,284.578,472.268,284.569,472.259,284.576,472.261,284.555,472.258,279.451,472.28,289.551,472.261,0.0,0.0,289.56,472.253
LHeel,264.193,472.214,259.317,472.235,264.217,472.236,264.276,472.229,264.216,472.233,264.242,472.226,264.15,472.244,264.246,472.24,264.301,472.219,264.146,472.232
RBigToe,218.607,472.242,218.36,472.254,223.503,472.265,218.753,472.249,218.713,472.247,223.469,472.248,218.575,472.262,218.674,472.265,218.586,472.248,218.409,472.254
RSmallToe,213.513,472.244,213.338,472.258,218.511,472.27,218.418,472.25,218.417,472.248,218.459,472.253,218.369,472.264,218.437,472.269,213.54,472.249,213.415,472.258
RHeel,223.665,472.215,223.564,472.23,228.669,472.238,223.816,472.217,223.728,472.217,223.866,472.226,223.667,472.231,223.74,472.237,223.692,472.227,223.49,472.224
