,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,339.971,46.0849,335.305,46.1075,339.968,46.0867,339.972,46.0577,340.009,46.0272,340.014,45.9851,340.023,46.0434,340.034,45.9611,340.013,46.0455,340.029,46.0342
neck,335.103,96.8426,335.155,96.8433,335.142,96.8383,335.143,96.8405,335.154,96.8332,335.163,96.8361,335.219,96.8351,335.158,96.8206,335.156,96.8268,335.126,96.8303
RShoulder,289.54,96.6502,289.608,96.6548,289.577,96.6657,289.593,96.6836,289.585,96.6568,289.567,96.6538,294.45,96.6747,289.601,96.6377,289.591,96.6402,289.553,96.6727
RElbow,218.509,91.8682,218.54,96.5667,218.51,91.8676,218.577,91.8437,218.621,91.8069,218.544,91.7977,218.677,91.7956,218.597,91.8676,218.547,91.8601,218.577,96.573
RWrist,142.764,91.6493,142.698,91.6692,142.71,91.688,142.768,91.7198,147.501,91.6889,147.486,91.7442,147.539,91.7082,147.513,91.7257,142.774,91.7382,142.738,91.7217
LShoulder,375.629,96.7813,375.671,96.7724,375.65,96.7663,375.65,96.7608,375.694,96.7537,375.7,96.7393,375.734,96.7383,375.671,96.7331,375.698,96.7489,375.68,96.7249
LElbow,446.831,96.5409,446.769,96.5686,446.788,96.5622,446.749,96.5473,451.738,96.5714,451.792,91.8755,451.823,91.8788,451.771,91.8451,456.748,91.8301,451.897,91.8186
LWrist,507.668,86.7945,507.723,86.7848,507.708,91.6154,507.591,91.6584,507.712,91.6279,507.748,91.6208,507.79,91.6216,507.654,91.6067,507.839,86.7449,507.798,86.669
MidHip,335.175,248.934,335.204,249.023,335.195,249.028,335.214,249.003,335.147,249.048,335.186,249.041,335.191,253.889,335.185,249.075,335.253,249.018,335.225,253.97
RHip,304.584,244.003,304.599,248.941,304.577,248.954,304.584,248.935,299.945,248.972,304.554,248.961,304.547,249.019,304.57,249.002,304.606,248.926,304.589,253.895
RKnee,304.606,375.744,304.606,380.633,304.597,380.863,304.585,380.686,304.535,380.909,304.576,380.698,299.948,385.732,304.549,381.028,304.603,380.971,304.528,385.764
RAnkle,304.93,472.237,304.914,472.262,304.953,472.267,304.941,472.251,304.983,472.259,304.979,472.249,304.861,472.272,304.923,472.267,305.046,472.273,304.716,472.274
LHip,350.645,249.004,355.431,253.87,355.466,249.085,355.5,249.061,350.635,253.899,355.476,253.888,355.506,253.955,355.425,253.909,355.531,249.081,355.501,254.023
LKnee,350.526,380.72,350.549,380.802,350.567,381.011,350.636,380.896,350.64,385.723,355.41,380.917,350.641,385.895,355.422,385.787,355.418,385.748,350.611,385.893
LAnkle,345.333,472.265,345.381,472.275,345.374,472.288,345.399,472.276,345.353,472.286,345.379,472.275,345.246,472.292,345.295,472.288,345.315,472.287,345.288,472.29
REye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REar,304.928,50.9785,304.927,51.015,304.927,51.0116,304.919,51.0154,304.923,50.9712,304.919,50.99,304.929,51.0217,304.9,50.9756,304.87,51.0202,304.871,51.0184
LEar,350.417,55.9585,350.406,55.9582,350.42,55.9453,350.424,55.9404,350.444,51.2961,350.461,51.2846,350.437,51.264,350.428,51.2465,350.425,51.3097,350.435,51.289
LBigToe,345.401,472.315,345.524,472.327,345.573,472.337,345.574,472.333,345.59,472.335,345.497,472.328,345.497,472.336,345.558,472.336,345.595,472.337,345.524,472.338
LSmallToe,365.576,472.301,365.655,472.31,360.677,472.336,365.677,472.318,365.608,472.331,365.615,472.312,360.623,472.339,365.574,472.333,360.646,472.335,365.592,472.334
LHeel,345.201,472.264,345.193,472.274,345.221,472.29,345.242,472.278,345.228,472.291,345.236,472.276,0.0,0.0,345.17,472.291,345.164,472.287,0.0,0.0
RBigToe,299.747,472.266,299.848,472.305,304.584,472.313,299.866,472.292,304.638,472.302,299.858,472.288,304.644,472.322,304.651,472.315,304.746,472.329,299.845,472.327
RSmallToe,299.629,472.277,299.762,472.307,299.872,472.316,299.765,472.295,304.636,472.306,299.77,472.291,299.874,472.324,299.882,472.319,304.703,472.33,299.775,472.327
RHeel,304.992,472.235,304.947,472.246,304.934,472.25,304.965,472.242,304.98,472.246,305.002,472.239,304.868,472.254,304.896,472.25,305.0,472.254,304.735,472.257
