,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,339.995,41.0445,335.3,45.9876,335.316,46.1383,335.312,46.0938,339.971,46.1378,339.971,46.0849,335.305,46.1075,339.968,46.0867,339.972,46.0577,340.009,46.0272
neck,335.208,96.8778,335.057,96.8237,335.173,96.8462,335.121,96.8371,335.156,96.8324,335.103,96.8426,335.155,96.8433,335.142,96.8383,335.143,96.8405,335.154,96.8332
RShoulder,289.659,96.6946,289.503,96.6405,294.437,96.6763,289.543,96.6579,289.633,96.6524,289.54,96.6502,289.608,96.6548,289.577,96.6657,289.593,96.6836,289.585,96.6568
RElbow,218.408,96.6283,218.426,96.568,218.62,91.8537,218.573,91.8485,218.562,91.8173,218.509,91.8682,218.54,96.5667,218.51,91.8676,218.577,91.8437,218.621,91.8069
RWrist,142.707,91.6885,142.719,91.6688,147.508,91.6699,147.545,91.7102,142.766,91.6355,142.764,91.6493,142.698,91.6692,142.71,91.688,142.768,91.7198,147.501,91.6889
LShoulder,375.702,96.8001,375.605,96.7497,375.657,96.7652,375.658,96.7648,375.664,96.7586,375.629,96.7813,375.671,96.7724,375.65,96.7663,375.65,96.7608,375.694,96.7537
LElbow,446.868,91.8839,446.744,96.5621,446.842,96.5529,451.782,91.8489,451.747,96.5428,446.831,96.5409,446.769,96.5686,446.788,96.5622,446.749,96.5473,451.738,96.5714
LWrist,507.691,86.7609,507.606,86.7954,507.722,86.7628,507.727,86.7068,507.727,91.6045,507.668,86.7945,507.723,86.7848,507.708,91.6154,507.591,91.6584,507.712,91.6279
MidHip,335.239,249.087,335.195,249.068,335.205,248.962,335.172,249.022,335.211,248.992,335.175,248.934,335.204,249.023,335.195,249.028,335.214,249.003,335.147,249.048
RHip,304.613,249.021,304.604,249.026,304.595,248.881,304.56,248.941,304.582,248.906,304.584,244.003,304.599,248.941,304.577,248.954,304.584,248.935,299.945,248.972
RKnee,304.646,380.739,304.746,380.723,304.681,380.588,304.673,380.557,304.625,380.75,304.606,375.744,304.606,380.633,304.597,380.863,304.585,380.686,304.535,380.909
RAnkle,304.903,472.263,309.793,472.256,304.913,472.261,305.04,472.251,305.009,472.268,304.93,472.237,304.914,472.262,304.953,472.267,304.941,472.251,304.983,472.259
LHip,355.497,253.919,350.641,253.892,355.475,249.018,355.443,253.868,355.511,249.06,350.645,249.004,355.431,253.87,355.466,249.085,355.5,249.061,350.635,253.899
LKnee,350.607,381.013,350.584,380.895,350.534,380.791,350.54,380.797,350.525,380.9,350.526,380.72,350.549,380.802,350.567,381.011,350.636,380.896,350.64,385.723
LAnkle,345.375,472.28,345.468,472.277,345.436,472.272,345.353,472.274,345.446,472.283,345.333,472.265,345.381,472.275,345.374,472.288,345.399,472.276,345.353,472.286
REye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEye,0.0,0.0,0.0,0.0,340.489,30.8628,0.0,0.0,340.501,35.8957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REar,304.978,46.1664,304.928,46.154,304.926,51.044,304.901,51.0183,304.942,51.0093,304.928,50.9785,304.927,51.015,304.927,51.0116,304.919,51.0154,304.923,50.9712
LEar,350.463,51.2534,350.415,51.2834,350.413,55.9502,350.42,55.945,350.402,55.9562,350.417,55.9585,350.406,55.9582,350.42,55.9453,350.424,55.9404,350.444,51.2961
LBigToe,345.58,472.337,350.36,472.332,345.566,472.327,345.497,472.329,345.645,472.338,345.401,472.315,345.524,472.327,345.573,472.337,345.574,472.333,345.59,472.335
LSmallToe,365.695,472.324,370.678,472.318,370.692,472.306,365.641,472.314,370.636,472.322,365.576,472.301,365.655,472.31,360.677,472.336,365.677,472.318,365.608,472.331
LHeel,345.254,472.282,345.297,472.28,345.264,472.273,345.176,472.275,345.279,472.284,345.201,472.264,345.193,472.274,345.221,472.29,345.242,472.278,345.228,472.291
RBigToe,299.86,472.308,304.654,472.296,299.827,472.307,299.863,472.289,304.608,472.315,299.747,472.266,299.848,472.305,304.584,472.313,299.866,472.292,304.638,472.302
RSmallToe,299.8,472.31,304.672,472.299,299.775,472.309,299.788,472.292,304.616,472.316,299.629,472.277,299.762,472.307,299.872,472.316,299.765,472.295,304.636,472.306
RHeel,304.915,472.246,309.828,472.247,304.927,472.246,309.777,472.241,304.99,472.25,304.992,472.235,304.947,472.246,304.934,472.25,304.965,472.242,304.98,472.246
