,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,264.057,107.13,259.09,107.149,254.101,117.179,253.934,112.169,243.843,122.239,233.768,117.172,228.851,122.214,228.819,127.3,228.759,127.338,228.825,122.132
neck,264.237,162.768,259.336,152.671,258.882,172.708,258.871,167.84,258.823,167.759,253.891,167.877,243.937,172.795,248.974,172.838,248.885,172.933,248.909,167.911
RShoulder,228.777,162.796,223.714,152.611,218.554,172.807,218.614,172.723,218.686,172.737,218.452,172.878,213.453,177.712,218.327,177.742,218.251,177.827,213.558,172.935
RElbow,223.457,218.493,208.512,203.312,203.418,218.787,208.42,218.694,208.509,218.636,203.297,218.714,188.245,223.493,208.391,223.628,198.359,228.626,198.218,223.489
RWrist,223.828,193.287,203.306,157.782,213.517,188.256,218.484,213.577,218.736,218.64,218.387,213.387,193.359,182.931,213.38,223.815,208.438,223.525,198.329,183.272
LShoulder,299.87,162.69,299.637,152.69,294.46,167.825,289.52,167.731,284.506,162.71,274.412,167.755,269.466,167.887,269.513,167.869,269.494,167.943,274.303,167.709
LElbow,299.947,218.396,304.668,218.295,304.573,218.618,304.923,218.618,299.69,218.418,299.546,218.566,299.555,218.651,299.748,218.641,299.864,218.562,299.936,218.529
LWrist,258.926,213.522,264.033,223.493,264.083,223.614,264.199,223.494,258.944,223.404,254.13,223.597,253.935,223.698,258.955,223.644,259.204,223.613,259.049,223.601
MidHip,259.288,284.553,259.052,279.395,258.875,289.461,258.832,284.49,254.001,284.402,253.9,284.458,253.899,284.554,253.94,289.513,253.974,289.544,254.052,289.561
RHip,228.897,284.587,223.945,279.374,223.757,289.464,223.773,284.485,223.684,284.45,223.608,284.517,223.578,289.464,223.651,289.592,223.634,289.621,223.644,289.622
RKnee,228.62,380.864,223.777,380.83,228.699,385.749,228.607,381.026,223.946,385.714,223.883,380.961,223.946,380.944,223.927,385.809,223.937,385.874,228.613,386.014
RAnkle,243.905,472.22,238.897,472.219,249.023,472.242,243.994,472.219,249.026,472.218,248.967,472.213,248.888,472.22,248.872,472.228,248.936,472.229,248.898,472.246
LHip,284.488,284.544,274.441,274.501,269.5,284.517,269.414,279.513,264.518,279.399,264.445,279.44,264.473,279.51,264.456,284.512,269.182,284.532,269.314,284.561
LKnee,299.697,380.733,299.519,380.822,294.588,380.935,294.54,380.695,289.493,380.741,289.593,375.862,294.48,380.593,294.562,380.776,294.641,380.856,294.689,385.712
LAnkle,330.155,472.215,314.993,472.224,309.827,472.238,304.942,472.198,305.025,472.216,304.927,472.2,304.851,472.193,305.013,472.202,309.847,472.226,309.959,472.247
REye,259.018,102.017,253.961,102.044,243.892,107.05,238.773,106.898,228.792,112.008,223.794,107.07,223.663,111.988,223.68,112.199,223.636,117.104,223.646,107.124
LEye,269.204,101.988,264.075,102.046,259.2,107.045,259.06,106.913,253.965,107.17,248.883,106.991,243.881,107.131,243.845,112.084,238.921,112.132,243.859,107.034
REar,248.996,107.127,238.878,107.008,223.877,117.084,223.747,117.066,223.711,122.178,218.753,122.142,218.596,122.27,218.706,127.302,218.677,132.178,218.599,122.175
LEar,289.491,107.009,274.35,102.235,264.441,112.024,264.373,112.035,264.031,112.003,259.225,112.034,259.048,112.165,259.03,117.108,258.98,117.229,259.044,112.047
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,304.755,472.23,304.771,472.242,304.771,472.232,304.756,472.223,304.784,472.238,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,320.012,472.24,325.007,472.253,320.049,472.244,319.999,472.234,324.993,472.245,0.0,0.0,0.0,0.0
LHeel,335.039,472.235,315.019,472.227,309.788,472.241,304.961,472.207,305.004,472.223,304.936,472.212,304.883,472.202,304.99,472.208,309.791,472.23,309.887,472.247
RBigToe,238.81,472.25,233.742,472.249,243.91,472.274,238.795,472.253,238.932,472.253,238.896,472.248,238.848,472.255,238.793,472.262,238.943,472.268,238.884,472.285
RSmallToe,233.715,472.252,228.666,472.244,233.754,472.274,228.743,472.246,233.704,472.251,228.791,472.241,228.733,472.244,228.773,472.257,233.761,472.268,233.82,472.293
RHeel,254.028,472.226,253.906,472.227,254.061,472.236,253.943,472.218,254.057,472.215,254.026,472.213,254.011,472.221,253.989,472.224,254.051,472.224,254.006,472.237
