,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,309.804,132.199,314.932,137.148,335.285,132.456,0.0,0.0,350.613,132.366,365.644,137.291,375.751,137.431,380.662,137.554,380.79,132.356,381.095,137.247
neck,309.978,177.796,320.064,177.877,340.001,177.821,340.14,177.806,350.445,177.718,355.435,177.822,370.704,177.854,380.586,177.892,380.805,177.743,380.949,172.992
RShoulder,279.534,178.05,289.567,178.018,299.856,177.937,375.645,177.721,319.931,177.704,330.01,173.029,340.064,177.754,340.293,177.717,340.524,172.913,345.382,172.811
RElbow,259.166,223.608,269.442,223.817,279.522,218.606,416.271,218.313,299.684,218.583,304.61,218.496,299.866,213.419,299.911,183.089,304.677,183.282,304.886,188.127
RWrist,264.495,218.591,279.369,213.505,269.406,177.753,390.935,193.272,304.673,208.327,309.844,233.81,304.945,183.273,299.577,147.582,299.71,142.736,309.848,152.604
LShoulder,345.626,172.845,350.57,177.693,370.592,177.698,304.611,177.996,385.981,177.769,386.202,177.886,401.074,177.97,411.301,178.018,416.37,177.841,421.165,177.801
LElbow,385.802,208.394,406.211,213.464,411.242,218.313,284.457,218.501,421.174,223.452,416.341,218.739,426.343,218.682,436.571,218.489,451.801,218.482,441.67,218.695
LWrist,355.606,177.853,386.036,213.55,386.076,218.397,289.616,182.99,396.078,188.06,416.196,254.118,416.376,177.913,426.344,223.521,421.396,218.794,421.243,182.948
MidHip,319.944,284.484,330.156,289.458,339.979,284.499,340.185,284.401,345.556,279.41,350.335,284.458,350.496,284.578,355.412,284.559,355.523,284.555,360.582,284.43
RHip,299.732,289.454,304.578,289.535,304.987,284.51,355.474,279.471,335.055,274.486,335.171,279.518,340.01,284.448,340.061,279.436,340.173,279.401,340.31,274.387
RKnee,299.462,375.82,299.502,375.713,299.753,375.74,380.549,375.786,304.924,370.734,305.024,375.729,309.998,375.677,309.95,375.574,309.973,365.727,309.974,360.612
RAnkle,299.625,441.787,294.502,436.787,294.55,472.185,380.946,472.199,299.666,472.179,299.836,472.181,304.636,472.197,304.555,472.221,299.768,472.203,299.571,472.189
LHip,345.238,279.448,345.577,284.444,350.485,284.417,309.816,284.486,380.645,279.529,380.8,284.575,380.889,289.566,381.035,289.585,381.077,289.619,385.778,289.515
LKnee,360.58,370.592,360.497,370.663,370.579,375.586,304.747,375.718,380.732,375.762,380.807,380.612,380.765,380.642,380.912,380.607,380.977,375.853,380.943,375.702
LAnkle,381.089,436.744,380.774,446.892,380.724,472.183,289.571,472.176,380.586,472.184,380.581,472.195,375.815,472.207,380.835,472.228,380.926,472.204,380.814,472.172
REye,304.688,122.122,304.917,127.285,325.089,127.32,0.0,0.0,345.446,122.216,350.571,127.359,365.618,132.352,375.572,132.433,375.76,122.237,380.698,127.371
LEye,314.981,117.127,330.003,127.239,340.279,127.224,0.0,0.0,365.693,127.156,375.793,132.226,380.871,132.357,381.086,137.174,385.765,122.308,386.045,127.324
REar,299.615,132.373,299.835,137.15,309.805,137.29,345.638,137.398,340.28,132.275,345.174,132.383,345.666,137.283,355.507,137.376,360.65,132.32,365.723,137.119
LEar,335.105,127.279,340.141,132.264,345.365,132.459,319.948,137.425,380.616,132.309,381.023,137.164,385.984,137.408,386.214,137.41,391.002,132.309,391.218,132.391
LBigToe,380.87,472.191,375.704,472.217,375.783,472.217,0.0,0.0,375.876,472.224,375.871,472.236,375.859,472.243,380.955,472.261,380.938,472.237,380.76,472.218
LSmallToe,391.004,472.203,386.014,472.22,386.057,472.232,0.0,0.0,385.938,472.23,385.914,472.231,385.932,472.238,391.014,472.259,391.001,472.252,386.097,472.225
LHeel,385.77,472.166,380.762,472.179,380.769,472.211,289.53,472.228,380.591,472.209,375.861,472.207,375.793,472.218,380.888,472.239,380.993,472.219,380.921,472.2
RBigToe,299.581,472.199,294.611,472.188,0.0,0.0,365.592,472.214,294.528,472.212,294.709,472.212,299.664,472.227,294.7,472.247,289.565,472.234,284.52,472.225
RSmallToe,294.494,472.209,289.475,472.205,0.0,0.0,380.895,472.211,289.519,472.214,294.493,472.221,294.618,472.232,294.543,472.249,284.439,472.221,274.37,472.197
RHeel,304.655,472.17,299.534,446.852,299.537,472.203,380.902,472.228,299.837,472.202,304.726,472.197,304.888,472.216,304.879,472.236,304.724,472.222,299.79,472.213
