,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,360.52,117.21,340.504,101.827,340.014,101.942,315.056,101.801,304.948,102.141,299.726,106.978,294.492,112.115,284.562,117.131,284.457,127.153,284.424,132.184
neck,345.267,172.97,339.976,157.785,325.138,157.646,314.928,162.757,304.914,162.706,299.916,162.801,299.416,172.85,294.543,172.786,294.53,172.883,294.618,172.89
RShoulder,304.732,172.706,299.405,152.607,284.544,147.721,279.344,157.72,269.347,167.732,264.214,172.837,259.075,177.73,258.863,177.716,258.867,177.875,259.116,177.95
RElbow,284.516,218.802,264.34,218.304,264.176,218.348,259.341,218.431,259.274,218.512,254.001,218.675,243.855,223.525,223.928,223.603,228.781,223.743,243.839,223.665
RWrist,289.516,254.167,269.501,218.509,0.0,0.0,264.093,223.572,259.311,228.671,254.153,228.734,0.0,0.0,238.836,183.195,249.023,259.069,238.929,233.888
LShoulder,385.792,177.891,375.878,167.81,365.63,162.699,350.652,167.789,345.177,157.69,340.26,152.723,330.205,167.917,330.032,167.726,325.11,167.774,325.026,167.783
LElbow,416.369,248.913,416.276,218.39,411.191,218.295,386.169,218.418,380.556,213.596,370.795,203.384,370.751,198.32,365.688,198.334,365.69,198.25,370.642,193.203
LWrist,416.246,218.571,380.688,238.783,375.669,218.726,385.774,213.535,350.595,172.981,365.642,183.226,375.791,213.367,375.78,218.319,370.718,188.162,345.172,157.67
MidHip,330.094,279.374,314.901,279.52,309.926,279.422,305.104,284.489,304.976,274.344,304.922,274.297,304.683,274.39,299.965,274.424,299.894,279.383,299.947,274.394
RHip,304.571,274.339,299.567,279.404,294.726,274.481,294.559,284.413,289.58,274.363,289.428,274.364,274.445,279.383,269.434,279.47,269.337,284.476,274.265,279.443
RKnee,294.608,370.636,299.408,380.632,299.433,380.625,289.473,380.645,289.556,375.608,289.545,375.783,289.497,375.729,284.575,375.86,284.532,380.72,284.583,380.789
RAnkle,279.461,472.181,299.909,472.207,304.691,472.211,299.794,472.199,299.762,472.197,304.554,472.216,304.567,472.216,304.65,472.216,304.637,472.221,304.611,472.224
LHip,345.513,284.413,340.506,284.463,340.362,284.395,340.22,284.559,340.097,274.303,340.073,269.417,335.235,269.465,335.033,269.469,330.151,274.317,330.159,269.408
LKnee,345.144,375.704,340.275,375.742,340.216,375.766,340.098,375.838,340.329,370.578,345.128,365.678,345.229,360.655,345.247,360.524,345.368,360.585,345.622,360.495
LAnkle,345.563,472.24,345.524,472.227,350.337,472.22,345.504,472.219,350.574,472.192,350.376,472.201,355.489,472.196,370.633,451.924,375.713,472.176,381.033,446.891
REye,350.342,106.926,340.077,96.7409,330.018,96.8748,305.002,96.7512,299.915,101.705,294.554,101.893,274.491,102.198,269.308,107.034,269.271,112.083,269.312,122.133
LEye,375.695,107.038,345.587,96.8463,340.483,96.9354,335.061,96.7985,314.843,101.715,304.721,101.854,299.599,102.16,294.622,106.939,294.551,107.202,294.558,117.145
REar,340.183,107.136,314.882,101.757,304.947,101.768,299.755,101.823,289.646,102.186,274.306,106.946,264.314,117.068,259.394,117.171,264.025,122.264,264.172,132.196
LEar,380.658,122.169,355.609,102.02,345.625,101.974,340.438,101.92,330.223,102.079,314.891,102.15,304.791,112.0,299.897,107.199,299.842,112.121,304.555,127.153
LBigToe,345.4,472.265,345.469,472.26,345.545,472.248,345.378,472.248,345.634,472.238,345.616,472.238,350.518,472.244,360.612,472.221,375.674,472.222,385.841,472.21
LSmallToe,370.746,472.274,370.719,472.258,375.669,472.253,365.689,472.251,375.764,472.245,375.714,472.243,380.73,472.247,381.019,472.226,385.94,472.233,396.039,472.214
LHeel,0.0,0.0,350.334,472.235,350.469,472.228,350.367,472.224,355.469,472.204,350.392,472.214,355.565,472.207,370.683,472.189,375.786,472.207,381.03,472.198
RBigToe,269.378,472.207,294.68,472.238,299.482,472.237,294.501,472.236,294.497,472.231,294.701,472.246,299.527,472.254,299.787,472.256,299.848,472.254,304.747,472.257
RSmallToe,264.212,472.197,289.515,472.242,289.615,472.243,279.482,472.232,289.436,472.243,289.631,472.254,294.567,472.265,299.491,472.269,299.51,472.272,299.651,472.282
RHeel,289.563,472.203,304.717,472.217,304.932,472.225,304.708,472.21,304.721,472.216,304.837,472.231,304.896,472.227,304.958,472.224,304.965,472.228,309.76,472.225
