,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,345.386,304.959,350.372,320.0,350.637,325.014,370.584,325.115,380.828,309.86,381.002,304.577,386.156,294.483,401.053,279.453,416.402,269.285,421.342,264.278
neck,345.651,340.226,350.641,345.381,355.547,345.586,360.492,345.549,375.765,340.409,380.766,325.018,385.994,309.778,391.227,299.886,411.214,299.614,416.363,294.6
RShoulder,330.096,340.25,335.119,345.526,335.279,350.492,340.111,345.594,345.205,340.305,345.611,325.054,365.653,309.862,380.542,299.82,380.878,299.479,385.779,289.646
RElbow,304.853,380.609,309.871,385.898,309.854,386.108,319.94,385.804,340.269,375.783,345.269,355.534,355.48,345.451,380.561,335.213,380.684,335.154,385.941,330.219
RWrist,340.495,350.508,345.313,365.687,345.445,375.627,355.548,380.587,380.886,365.69,380.983,350.386,386.025,345.201,421.162,340.108,421.257,335.278,426.423,325.01
LShoulder,380.808,340.208,385.784,340.486,385.907,345.241,385.929,345.402,396.02,340.373,401.219,320.011,416.38,305.112,421.575,299.932,426.703,299.749,431.701,299.412
LElbow,385.723,375.73,391.174,380.946,391.14,385.804,401.209,380.949,421.282,380.766,421.221,360.497,421.644,345.429,441.71,340.126,451.763,340.257,461.724,335.116
LWrist,350.566,365.631,375.815,380.716,370.737,380.943,386.047,380.91,401.096,370.588,386.143,350.569,406.219,345.177,421.401,340.201,426.357,335.166,431.58,330.226
MidHip,380.635,411.188,380.861,421.432,380.913,421.479,370.804,421.439,375.701,421.368,380.819,386.099,385.889,380.816,386.079,365.658,386.035,365.647,386.161,350.629
RHip,350.521,406.312,360.507,426.242,360.483,426.288,345.491,426.267,345.583,421.385,355.531,386.052,370.696,380.696,375.6,360.548,375.578,355.609,375.752,350.374
RKnee,314.948,385.889,319.983,406.168,320.081,411.291,340.171,411.164,340.212,391.118,335.041,391.069,325.091,401.187,330.201,401.134,335.215,390.971,340.068,385.931
RAnkle,314.87,472.191,340.324,472.237,340.183,472.242,340.375,472.241,325.117,472.236,314.95,472.243,314.971,472.252,315.027,472.251,319.96,472.222,319.913,472.206
LHip,390.988,406.231,391.193,421.242,396.131,421.327,385.959,421.307,386.152,421.337,396.042,386.096,406.303,380.84,416.334,370.711,416.268,370.784,416.414,360.533
LKnee,421.624,386.064,426.713,391.082,431.51,401.083,426.72,390.977,431.746,386.002,436.714,386.12,441.737,391.117,451.724,391.181,451.771,396.12,456.744,396.037
LAnkle,426.36,472.211,426.402,472.24,426.728,472.25,431.503,472.239,431.692,472.247,426.716,472.253,431.601,472.261,426.588,472.267,426.569,472.266,426.544,472.269
REye,340.521,304.637,345.332,309.993,345.5,314.892,355.45,314.937,375.832,304.867,380.676,299.721,385.827,284.43,391.101,269.444,411.226,264.236,416.364,259.336
LEye,350.418,304.596,355.475,309.922,360.622,310.02,375.752,314.925,385.708,304.844,385.828,299.697,391.142,284.417,411.251,269.434,421.421,264.323,426.284,263.977
REar,335.301,304.851,340.186,320.088,340.376,325.144,345.305,320.052,355.476,304.953,365.729,299.834,380.702,289.585,385.858,269.413,391.038,264.218,396.145,263.969
LEar,360.596,304.696,370.736,309.993,375.791,314.872,380.79,320.06,386.049,305.0,386.208,299.768,406.149,289.426,421.177,279.39,426.473,269.253,426.731,264.198
LBigToe,426.551,472.246,426.543,472.264,431.525,472.28,436.669,472.257,446.762,472.266,451.776,472.283,451.828,472.294,436.583,472.315,431.663,472.304,431.694,472.306
LSmallToe,426.536,472.233,426.577,472.265,431.7,472.284,436.636,472.255,446.756,472.266,0.0,0.0,0.0,0.0,441.742,472.286,441.72,472.264,446.749,472.253
LHeel,421.664,472.264,426.401,472.293,0.0,0.0,431.546,472.283,431.752,472.297,426.672,472.278,431.576,472.28,426.502,472.284,426.506,472.272,426.465,472.269
RBigToe,305.023,472.22,335.244,472.299,325.123,472.311,330.164,472.311,0.0,0.0,0.0,0.0,309.816,472.277,309.919,472.29,309.995,472.26,309.899,472.232
RSmallToe,304.785,472.239,314.9,472.304,314.914,472.315,315.003,472.316,0.0,0.0,0.0,0.0,309.82,472.28,304.913,472.285,304.897,472.258,304.745,472.226
RHeel,0.0,0.0,345.276,472.244,340.238,472.253,345.323,472.256,325.026,472.238,0.0,0.0,315.015,472.237,320.078,472.226,325.079,472.212,325.042,472.207
