,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,416.35,253.908,406.148,258.927,386.19,258.898,385.805,259.17,380.637,259.107,375.619,254.065,370.657,254.049,370.785,259.106,375.644,269.215,375.835,299.665
neck,416.458,289.441,401.152,294.672,391.051,299.461,385.908,299.54,380.585,294.732,375.668,294.515,365.537,294.675,360.643,299.585,365.614,304.629,365.602,340.05
RShoulder,380.587,289.62,365.57,299.522,350.538,299.611,345.406,299.641,340.153,299.505,335.192,294.601,325.127,299.418,325.06,299.663,330.197,304.756,330.154,340.08
RElbow,370.576,339.986,365.654,340.492,350.612,345.619,345.629,350.493,345.195,345.479,340.34,345.352,335.193,345.629,330.035,350.431,330.06,365.679,320.047,396.047
RWrist,426.678,335.154,426.392,340.336,421.182,345.25,421.273,345.509,401.126,340.235,396.172,340.348,391.146,340.329,386.089,340.359,385.774,340.321,380.819,350.533
LShoulder,451.944,279.389,441.629,289.631,431.528,294.561,426.41,294.686,416.249,294.574,406.234,289.65,396.186,294.506,401.137,299.436,406.135,304.543,401.135,335.2
LElbow,466.975,335.129,462.208,340.213,461.777,340.311,456.73,345.481,441.642,345.215,431.562,345.436,426.642,345.341,431.564,350.614,431.599,360.629,456.72,385.933
LWrist,416.254,335.19,421.515,345.174,406.235,345.243,385.986,345.389,391.105,345.219,411.308,345.29,401.177,340.307,411.336,340.502,416.439,345.154,421.283,355.452
MidHip,421.163,375.841,411.234,380.596,396.158,380.735,386.107,380.913,375.746,380.742,360.568,375.856,350.506,380.581,345.583,380.955,350.427,380.861,350.491,436.743
RHip,385.947,375.78,380.843,380.581,375.878,380.742,365.612,380.883,345.278,380.655,340.117,375.775,335.04,375.84,330.065,380.811,335.048,380.732,330.139,436.66
RKnee,340.017,411.254,320.072,411.298,314.973,421.153,309.911,416.38,299.985,426.363,299.951,421.52,304.544,421.5,304.836,406.164,309.851,401.152,0.0,0.0
RAnkle,345.225,472.263,309.902,472.308,309.798,472.298,305.074,472.293,299.751,472.298,299.603,472.296,299.624,472.289,299.798,472.281,304.608,472.271,0.0,0.0
LHip,436.678,375.713,431.503,375.89,426.385,380.685,421.242,380.873,391.182,380.703,386.024,375.866,381.025,380.599,380.776,381.02,380.892,380.964,385.856,436.791
LKnee,462.177,421.259,461.692,406.189,456.867,421.27,436.667,406.269,426.797,421.209,426.657,421.307,426.787,421.163,426.737,421.329,421.652,421.363,421.456,426.376
LAnkle,466.989,472.311,466.962,472.317,462.202,472.316,462.006,472.298,461.808,472.313,451.734,472.309,431.609,472.269,426.37,472.267,426.452,472.256,421.624,472.31
REye,401.133,238.805,386.226,248.993,385.728,248.989,380.805,254.025,370.625,253.958,355.547,243.875,350.613,238.931,355.448,253.961,360.503,264.129,365.598,294.457
LEye,421.457,238.852,416.218,248.996,396.088,248.92,386.233,254.01,381.074,253.948,380.772,243.941,380.671,243.928,380.726,253.956,380.796,264.05,380.967,294.526
REar,386.015,249.037,380.877,258.917,375.744,258.996,360.647,259.102,345.671,258.879,345.369,253.941,345.175,253.86,345.149,258.984,345.314,264.345,345.425,294.673
LEar,426.67,248.924,421.502,254.082,416.274,254.028,406.209,258.882,390.987,254.154,386.002,249.088,385.904,253.981,385.908,258.92,385.938,264.31,386.037,299.539
LBigToe,467.018,472.353,467.127,472.369,467.104,472.365,462.051,472.356,0.0,0.0,0.0,0.0,431.694,472.35,426.513,472.348,426.42,472.324,0.0,0.0
LSmallToe,482.269,472.336,477.257,472.369,477.188,472.362,467.097,472.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.663,472.324,0.0,0.0
LHeel,466.97,472.317,466.926,472.335,0.0,0.0,462.117,472.314,461.935,472.322,451.856,472.333,431.713,472.305,426.446,472.309,426.518,472.308,0.0,0.0
RBigToe,335.154,472.308,309.899,472.367,309.954,472.366,0.0,0.0,299.748,472.368,299.59,472.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,335.225,472.311,305.018,472.357,304.941,472.357,0.0,0.0,294.622,472.356,284.547,472.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,345.384,472.253,309.935,472.313,309.837,472.294,304.965,472.29,299.659,472.299,299.577,472.292,299.592,472.287,299.69,472.28,0.0,0.0,0.0,0.0
