,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,375.619,254.065,370.657,254.049,370.785,259.106,375.644,269.215,375.835,299.665,375.811,309.785,380.71,330.164,380.689,340.513,380.697,345.152,380.687,340.519
neck,375.668,294.515,365.537,294.675,360.643,299.585,365.614,304.629,365.602,340.05,370.636,340.381,375.674,350.594,375.848,375.764,375.862,380.658,380.567,380.674
RShoulder,335.192,294.601,325.127,299.418,325.06,299.663,330.197,304.756,330.154,340.08,335.059,340.505,335.301,350.584,340.073,375.835,340.046,380.666,340.067,380.638
RElbow,340.34,345.352,335.193,345.629,330.035,350.431,330.06,365.679,320.047,396.047,319.959,416.188,309.856,426.387,310.019,431.558,305.116,436.642,309.758,426.801
RWrist,396.172,340.348,391.146,340.329,386.089,340.359,385.774,340.321,380.819,350.533,375.703,380.675,365.633,385.835,370.641,386.208,365.681,401.156,350.624,406.13
LShoulder,406.234,289.65,396.186,294.506,401.137,299.436,406.135,304.543,401.135,335.2,411.228,340.281,411.276,350.385,416.159,375.576,416.207,375.809,416.273,375.845
LElbow,431.562,345.436,426.642,345.341,431.564,350.614,431.599,360.629,456.72,385.933,456.815,406.116,456.857,416.334,456.969,421.615,456.795,426.509,456.918,426.478
LWrist,411.308,345.29,401.177,340.307,411.336,340.502,416.439,345.154,421.283,355.452,416.304,380.93,416.418,386.015,421.25,391.121,421.209,411.233,421.292,416.312
MidHip,360.568,375.856,350.506,380.581,345.583,380.955,350.427,380.861,350.491,436.743,365.624,472.182,375.745,472.217,375.778,472.245,375.671,472.257,375.776,472.253
RHip,340.117,375.775,335.04,375.84,330.065,380.811,335.048,380.732,330.139,436.66,340.095,472.166,340.345,472.219,345.215,472.249,340.401,472.256,345.243,472.249
RKnee,299.951,421.52,304.544,421.5,304.836,406.164,309.851,401.152,0.0,0.0,305.007,472.193,305.049,472.249,309.869,472.294,0.0,0.0,0.0,0.0
RAnkle,299.603,472.296,299.624,472.289,299.798,472.281,304.608,472.271,0.0,0.0,304.714,472.35,304.889,472.363,0.0,0.0,0.0,0.0,0.0,0.0
LHip,386.024,375.866,381.025,380.599,380.776,381.02,380.892,380.964,385.856,436.791,391.074,472.189,401.15,472.223,401.213,472.255,401.142,472.268,401.209,472.268
LKnee,426.657,421.307,426.787,421.163,426.737,421.329,421.652,421.363,421.456,426.376,421.53,472.187,426.6,472.143,436.622,472.197,431.572,472.22,431.61,472.228
LAnkle,451.734,472.309,431.609,472.269,426.37,472.267,426.452,472.256,421.624,472.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REye,355.547,243.875,350.613,238.931,355.448,253.961,360.503,264.129,365.598,294.457,365.6,304.641,370.746,314.911,370.714,340.008,370.761,340.086,370.778,340.027
LEye,380.772,243.941,380.671,243.928,380.726,253.956,380.796,264.05,380.967,294.526,380.987,304.62,385.736,314.989,385.754,340.008,385.761,340.099,385.746,340.066
REar,345.369,253.941,345.175,253.86,345.149,258.984,345.314,264.345,345.425,294.673,345.417,299.95,345.6,314.886,345.653,340.035,350.359,340.175,350.444,340.141
LEar,386.002,249.088,385.904,253.981,385.908,258.92,385.938,264.31,386.037,299.539,386.187,304.783,390.961,324.983,391.1,340.144,391.087,340.305,391.012,340.286
LBigToe,0.0,0.0,431.694,472.35,426.513,472.348,426.42,472.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,426.663,472.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,451.856,472.333,431.713,472.305,426.446,472.309,426.518,472.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBigToe,299.59,472.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.549,472.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,284.547,472.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.503,472.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,299.577,472.292,299.592,472.287,299.69,472.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
