,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,350.433,117.118,345.499,117.131,340.368,107.127,339.986,111.998,330.105,132.149,325.061,127.356,325.013,127.213,314.892,117.147,319.944,127.374,315.054,137.179
neck,385.821,177.844,385.806,177.7,381.007,167.881,380.908,172.715,380.581,177.91,375.655,177.818,365.664,172.949,355.603,162.795,355.432,173.023,350.374,178.032
RShoulder,345.212,167.87,345.369,162.86,345.364,157.794,345.313,162.683,345.274,172.957,345.171,172.973,340.389,167.917,340.286,152.782,335.196,172.804,325.135,177.946
RElbow,335.149,223.59,340.21,223.762,340.224,213.527,340.29,218.463,345.287,223.749,345.454,228.892,340.129,228.749,340.226,213.439,330.114,223.861,320.001,243.915
RWrist,314.922,253.927,315.05,243.847,319.97,233.768,324.99,223.767,314.841,254.059,314.942,254.078,0.0,0.0,325.15,218.515,304.975,248.984,304.627,269.235
LShoulder,426.562,182.888,426.397,178.218,421.308,177.736,421.165,177.811,401.07,178.222,391.063,177.99,386.135,177.721,385.807,167.733,385.863,177.827,385.729,178.09
LElbow,451.741,259.086,446.828,259.181,431.716,228.764,426.59,238.9,426.282,254.108,426.338,243.87,421.518,228.737,421.11,223.853,416.335,233.805,411.204,238.849
LWrist,461.908,208.426,461.853,188.052,426.598,258.901,421.342,264.071,416.212,228.67,396.054,213.359,396.131,218.389,381.002,213.404,385.768,218.44,385.924,218.489
MidHip,350.473,319.949,350.466,314.854,350.39,304.646,350.325,304.743,345.539,305.036,345.525,309.859,345.384,305.028,345.292,304.799,345.214,304.812,345.175,309.756
RHip,335.137,309.952,335.126,305.02,335.228,299.811,335.149,299.879,335.123,304.796,335.109,304.972,330.139,304.861,335.005,304.706,330.055,304.744,325.038,305.044
RKnee,299.781,421.266,299.602,416.205,299.518,391.131,294.722,390.975,294.737,391.103,299.496,401.049,299.661,395.985,304.763,406.165,309.848,401.182,330.117,421.158
RAnkle,279.373,472.302,279.475,472.295,294.551,472.248,299.675,472.255,309.834,472.277,324.99,472.27,330.209,472.269,320.009,472.274,320.014,472.263,335.308,472.261
LHip,380.971,330.073,380.951,324.973,380.741,304.888,380.734,305.009,375.79,309.985,375.731,310.052,375.653,309.924,370.585,304.955,365.717,304.951,365.679,309.808
LKnee,375.798,436.688,375.779,426.678,375.821,411.243,375.84,421.494,360.611,426.463,360.588,426.428,360.516,421.52,350.592,406.291,350.63,411.297,350.594,416.434
LAnkle,375.533,472.351,375.546,472.338,375.837,472.292,375.762,472.305,355.494,472.3,365.538,472.305,365.732,472.307,365.685,472.286,350.528,472.292,355.535,472.296
REye,350.508,102.233,345.615,102.233,340.427,102.019,340.135,106.909,330.037,117.182,325.105,122.133,330.008,117.108,324.989,107.115,315.017,112.067,310.015,122.233
LEye,370.601,106.907,360.508,102.221,345.515,101.946,345.119,102.031,340.098,112.046,335.261,112.063,335.179,111.98,330.143,106.927,335.132,117.062,335.089,127.219
REar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEar,386.251,112.121,386.038,112.048,380.974,107.029,375.837,107.132,360.602,117.167,350.633,117.21,350.543,112.199,350.374,107.171,350.512,117.245,350.432,127.338
LBigToe,375.666,472.38,375.652,472.375,365.609,472.326,360.572,472.347,355.613,472.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,385.851,472.378,380.883,472.373,380.904,472.315,380.905,472.334,375.752,472.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,380.509,472.374,375.843,472.364,375.821,472.295,380.594,472.32,360.656,472.318,370.671,472.32,370.771,472.319,370.593,472.286,350.468,472.293,355.532,472.306
RBigToe,0.0,0.0,269.378,472.372,289.474,472.329,294.588,472.335,299.678,472.352,309.823,472.344,309.975,472.328,309.856,472.332,309.872,472.317,0.0,0.0
RSmallToe,0.0,0.0,264.31,472.365,0.0,0.0,294.729,472.332,299.759,472.345,304.927,472.341,0.0,0.0,309.785,472.33,309.848,472.315,0.0,0.0
RHeel,279.449,472.305,284.448,472.287,294.679,472.241,299.823,472.244,309.849,472.263,0.0,0.0,330.154,472.24,325.011,472.249,320.038,472.252,335.265,472.242
