,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,340.411,137.653,340.27,137.462,340.278,132.173,340.105,112.144,330.235,132.267,324.991,137.271,309.934,137.517,304.982,132.176,299.808,117.132,299.512,117.16
neck,335.118,183.33,335.053,183.135,330.133,177.969,324.996,173.021,314.931,178.151,309.968,183.07,309.796,182.963,304.932,177.931,299.942,177.711,299.692,177.958
RShoulder,294.665,178.059,294.683,177.941,294.457,162.759,289.45,152.725,274.472,172.856,274.295,177.928,269.454,177.922,269.321,172.725,264.021,167.897,259.238,172.979
RElbow,254.048,218.552,264.201,223.587,254.066,203.428,253.87,203.312,253.936,218.58,248.906,218.726,259.047,228.781,254.059,218.744,233.707,223.551,228.808,223.412
RWrist,264.374,254.07,254.147,218.756,269.423,218.31,264.185,223.596,259.104,254.17,258.838,258.999,248.907,228.626,264.127,223.614,259.023,213.602,233.703,248.907
LShoulder,375.743,198.349,375.62,193.24,365.727,183.236,355.618,182.926,350.639,183.241,350.449,188.269,345.621,188.135,345.304,183.044,340.462,178.166,340.309,182.862
LElbow,375.674,264.406,365.713,264.177,375.758,258.932,360.509,254.167,360.544,254.078,345.452,259.158,345.488,259.369,345.517,258.896,345.607,243.959,345.385,244.017
LWrist,386.131,223.531,380.755,223.77,385.894,213.473,380.731,213.373,345.282,279.516,330.12,299.796,305.042,304.979,335.193,254.074,340.383,259.091,340.053,264.174
MidHip,299.682,309.926,294.695,305.05,294.549,299.899,289.554,294.722,289.493,299.816,274.43,304.852,274.322,304.712,269.233,299.754,264.44,299.689,264.236,299.919
RHip,264.415,304.758,264.2,304.625,264.017,299.444,259.322,284.502,259.378,294.718,259.033,299.841,258.967,299.748,253.995,299.421,249.02,294.707,243.923,299.586
RKnee,238.901,396.011,223.595,385.925,223.436,370.707,218.704,365.616,218.519,375.724,218.495,380.811,218.307,380.999,213.481,380.616,208.3,380.742,193.233,385.921
RAnkle,233.822,472.261,228.729,472.255,223.463,472.251,218.584,472.247,213.336,472.239,213.368,472.225,188.317,472.247,183.054,472.249,177.905,472.257,177.873,472.252
LHip,325.139,325.027,314.851,315.04,309.943,304.981,304.989,299.81,304.925,304.818,304.568,309.991,299.877,309.797,299.617,304.731,299.52,304.645,294.67,304.903
LKnee,304.88,421.401,304.91,421.512,304.597,416.202,299.566,396.196,284.47,406.205,269.493,416.252,269.215,416.314,274.422,406.241,269.465,406.153,269.195,411.329
LAnkle,299.459,472.316,299.486,472.306,299.482,472.303,294.537,472.296,269.23,472.28,264.36,472.24,264.389,472.274,274.359,472.29,264.349,472.292,259.353,472.299
REye,340.007,132.39,335.216,132.199,335.223,112.025,335.016,102.099,320.02,117.053,310.022,127.188,304.883,132.294,304.64,112.141,294.714,106.917,289.599,106.992
LEye,345.56,137.255,345.396,132.335,345.384,117.166,345.218,107.021,340.257,122.174,340.002,132.175,325.155,132.45,315.072,117.159,304.889,106.973,304.557,107.029
REar,314.952,137.209,314.905,137.146,314.929,117.213,309.934,107.114,304.987,122.223,304.74,132.176,299.707,132.393,299.584,122.137,279.509,112.031,269.472,122.134
LEar,365.581,137.626,355.631,137.461,355.453,132.228,350.432,122.272,345.405,132.257,345.302,137.198,340.263,137.362,339.991,132.176,325.15,112.184,310.071,117.242
LBigToe,0.0,0.0,0.0,0.0,300.01,472.347,0.0,0.0,269.255,472.341,264.397,472.306,264.447,472.35,269.241,472.356,264.336,472.362,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,305.023,472.341,0.0,0.0,284.539,472.341,284.427,472.287,274.297,472.346,279.424,472.351,269.36,472.356,0.0,0.0
LHeel,299.449,472.314,299.596,472.31,299.741,472.319,299.507,472.315,269.285,472.274,264.289,472.221,264.384,472.275,274.345,472.295,264.332,472.29,259.337,472.302
RBigToe,228.696,472.318,218.567,472.301,208.42,472.272,203.353,472.279,188.203,472.281,188.166,472.279,178.001,472.285,172.887,472.27,162.813,472.286,167.831,472.297
RSmallToe,223.729,472.324,218.516,472.312,203.381,472.272,203.296,472.276,0.0,0.0,0.0,0.0,177.956,472.282,172.861,472.272,0.0,0.0,167.812,472.298
RHeel,238.834,472.245,233.747,472.246,223.789,472.254,223.576,472.25,218.34,472.243,218.341,472.232,198.357,472.251,188.103,472.258,178.086,472.263,177.989,472.252
