,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,238.901,132.18,223.666,137.22,218.679,137.166,208.507,132.337,193.119,137.135,183.338,137.308,178.148,137.317,177.975,137.406,177.768,137.481,177.695,137.553
neck,254.139,182.892,233.774,183.118,223.688,178.218,213.355,178.151,193.332,183.01,188.322,188.085,182.993,188.157,178.179,183.343,178.023,183.317,177.909,188.122
RShoulder,218.389,182.84,198.209,183.12,183.239,178.174,172.95,178.205,162.723,183.098,147.643,188.303,142.354,193.325,142.324,193.14,137.555,193.237,137.428,198.269
RElbow,198.327,243.829,182.974,233.884,177.773,233.723,152.605,243.921,142.632,249.069,137.652,259.167,132.304,264.08,137.211,259.355,137.128,259.358,132.241,264.177
RWrist,193.121,269.279,183.247,264.384,183.322,238.803,177.912,223.687,177.728,233.738,177.839,264.456,162.692,259.161,157.709,233.708,152.582,228.916,152.682,249.084
LShoulder,294.469,182.878,269.407,183.064,264.132,182.844,243.985,178.098,233.731,182.88,233.798,183.093,223.709,183.109,218.629,183.035,218.491,182.934,218.419,183.071
LElbow,299.617,258.903,299.503,254.01,279.439,249.087,264.3,228.859,259.307,233.872,258.974,243.958,254.131,243.843,253.914,228.908,248.978,223.808,238.862,233.822
LWrist,264.44,299.658,294.527,264.35,284.57,193.178,264.34,188.295,264.163,183.297,254.066,238.909,238.9,289.446,259.017,183.341,259.024,183.116,243.945,279.394
MidHip,223.952,305.008,223.493,309.895,218.395,304.984,213.341,304.976,203.371,305.067,198.204,309.877,193.266,309.946,193.31,309.898,193.227,309.833,193.242,310.021
RHip,213.319,304.827,193.289,309.802,183.262,304.913,178.252,305.017,178.046,309.869,177.8,310.022,177.682,314.948,177.783,314.954,177.711,314.925,177.703,319.993
RKnee,178.201,411.3,183.07,411.352,178.21,416.286,178.104,416.34,178.065,416.268,178.037,421.164,178.026,421.166,178.089,421.265,178.079,421.268,178.085,421.381
RAnkle,178.066,472.289,182.986,472.288,183.025,472.296,183.014,472.296,182.908,472.282,182.972,472.299,183.152,472.303,183.332,472.294,183.223,472.287,183.211,472.287
LHip,259.072,309.867,253.916,310.009,233.854,309.768,228.727,304.963,223.772,304.987,223.67,305.057,223.641,305.031,223.594,304.917,223.53,304.848,223.581,304.99
LKnee,259.172,421.549,248.952,421.128,253.877,421.269,253.888,421.147,238.849,416.189,233.76,416.184,254.002,411.215,258.907,401.164,259.034,396.072,259.063,396.094
LAnkle,264.348,472.303,264.174,472.296,264.045,472.303,264.249,472.291,259.326,472.29,259.093,472.296,259.305,472.291,264.394,472.295,264.247,472.29,264.419,472.29
REye,228.623,117.147,218.643,127.311,213.551,127.157,193.158,117.246,183.113,122.293,182.821,127.362,173.011,127.324,172.814,132.234,167.771,132.348,162.795,132.449
LEye,253.986,117.069,228.801,122.301,223.684,122.238,218.447,122.117,208.331,122.26,193.333,127.217,183.168,127.287,182.963,132.167,178.212,132.28,178.14,132.372
REar,223.399,132.308,218.256,137.366,208.331,137.168,182.897,132.413,177.932,137.24,172.928,137.455,152.691,137.469,152.561,137.507,147.517,137.589,142.744,137.647
LEar,264.107,127.219,254.037,132.342,243.912,132.274,223.684,132.294,218.614,132.319,218.301,132.455,198.316,137.248,188.37,137.261,188.165,137.315,188.089,137.417
LBigToe,264.246,472.357,264.252,472.342,264.144,472.348,264.385,472.334,0.0,0.0,259.101,472.342,0.0,0.0,264.41,472.339,264.382,472.323,264.491,472.329
LSmallToe,269.21,472.355,269.337,472.343,269.372,472.348,0.0,0.0,0.0,0.0,264.228,472.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,264.3,472.331,264.104,472.312,0.0,0.0,264.1,472.309,259.27,472.303,259.119,472.312,259.234,472.306,264.201,472.307,264.039,472.298,264.217,472.298
RBigToe,177.838,472.369,177.98,472.356,182.976,472.362,183.11,472.362,183.078,472.354,183.105,472.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,172.886,472.36,173.002,472.352,177.903,472.356,177.934,472.356,177.912,472.351,177.886,472.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,178.135,472.289,183.191,472.292,183.214,472.3,183.216,472.3,183.116,472.288,183.18,472.306,188.107,472.315,193.156,472.302,188.175,472.291,188.177,472.297
