,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,340.404,112.209,340.399,112.199,340.138,111.985,340.007,111.99,335.084,107.018,309.93,107.051,299.913,107.13,294.583,107.038,274.473,106.949,264.477,102.146
neck,345.269,167.812,340.507,162.847,340.226,167.867,340.048,167.897,335.178,162.789,309.904,162.795,299.858,162.818,284.439,157.673,269.188,162.694,264.263,157.672
RShoulder,299.928,172.936,299.707,167.932,299.678,173.009,299.45,172.991,294.463,167.928,269.375,167.889,259.2,167.848,243.852,152.761,223.803,157.649,223.455,157.649
RElbow,264.261,223.655,264.038,223.595,264.077,218.517,263.969,218.533,263.994,218.677,259.133,223.801,228.896,218.808,213.468,218.325,183.314,218.712,178.183,218.59
RWrist,299.939,178.194,289.588,178.012,254.062,177.714,233.821,177.77,233.914,177.763,264.08,172.744,294.519,178.151,269.279,183.369,243.849,182.991,213.396,172.945
LShoulder,386.006,152.721,385.863,157.622,380.856,157.692,380.601,157.756,375.755,152.692,350.549,157.64,345.156,157.669,325.134,157.621,309.992,162.85,309.769,152.744
LElbow,441.786,137.572,441.766,137.626,431.731,142.368,426.522,142.314,421.569,142.369,416.245,142.431,401.106,142.395,381.028,142.711,375.828,152.56,370.609,147.667
LWrist,421.504,66.5717,421.485,71.4626,421.427,71.4272,421.426,71.6213,416.42,76.657,406.117,91.658,390.913,91.6894,381.103,96.6907,380.872,96.8283,375.879,96.807
MidHip,345.536,304.95,345.367,309.784,340.451,309.762,340.213,305.025,335.258,304.987,310.058,309.814,299.83,309.845,279.49,309.924,264.513,309.904,264.324,309.918
RHip,319.913,305.007,314.872,309.861,305.06,309.773,304.781,305.036,299.889,304.978,289.565,305.063,264.324,309.822,254.097,309.905,238.878,309.909,233.78,309.908
RKnee,335.012,436.668,314.88,431.728,304.521,426.364,299.472,421.562,279.36,426.407,259.086,426.67,253.954,426.605,228.766,431.669,223.598,436.676,218.763,431.788
RAnkle,339.897,472.343,315.082,472.333,304.445,472.32,294.423,472.327,263.961,472.321,248.984,472.337,224.016,472.336,223.607,472.335,218.894,472.341,218.676,472.356
LHip,380.94,304.859,380.796,304.997,375.735,309.785,370.671,305.031,360.533,304.995,345.407,309.77,335.221,309.854,309.758,309.891,304.588,309.817,299.817,309.877
LKnee,385.8,431.767,386.029,431.726,381.123,431.683,380.879,431.51,380.661,426.639,365.667,426.736,350.559,426.756,340.231,426.592,324.994,431.504,309.975,431.693
LAnkle,0.0,0.0,0.0,0.0,385.826,472.351,385.761,472.346,381.126,472.347,380.733,472.357,375.903,472.353,350.482,472.353,340.453,472.362,0.0,0.0
REye,335.182,106.957,335.205,102.232,330.101,102.159,325.112,102.135,314.97,101.95,304.698,101.982,294.719,102.057,279.393,101.914,264.448,101.823,259.348,101.737
LEye,345.475,102.176,345.515,102.192,345.208,102.117,340.501,102.139,340.256,101.922,325.052,101.944,304.891,102.003,299.685,101.928,294.481,101.923,274.483,101.709
REar,314.85,122.113,309.997,112.19,305.11,112.157,304.95,112.095,304.616,107.122,299.384,107.094,269.394,112.073,263.998,102.226,258.907,102.196,244.014,102.21
LEar,370.639,112.14,370.625,112.107,355.57,112.03,350.543,112.143,345.657,107.196,340.125,107.115,320.07,112.031,304.858,107.202,299.742,112.174,299.442,102.218
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,0.0,0.0,386.016,472.374,385.848,472.37,381.201,472.373,381.062,472.379,380.614,472.373,350.565,472.378,345.015,472.384,0.0,0.0
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,0.0,0.0,325.126,472.365,304.736,472.347,294.451,472.353,264.088,472.345,249.063,472.364,228.749,472.356,223.953,472.358,223.629,472.367,223.452,472.381
