,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,350.447,102.078,345.66,102.082,345.666,102.102,345.578,102.093,345.515,102.149,345.5,102.119,345.302,102.175,345.304,102.123,345.279,102.141,345.255,102.17
neck,350.463,152.588,350.433,152.755,345.668,157.692,345.666,157.712,345.648,157.74,350.369,152.622,345.683,152.659,345.609,152.62,345.492,152.611,345.409,157.724
RShoulder,309.878,162.713,309.873,167.81,305.039,167.929,305.076,167.861,309.816,167.877,309.831,162.796,304.961,167.731,304.897,167.75,304.753,167.715,304.751,172.835
RElbow,284.564,218.79,274.442,223.498,269.4,218.805,289.54,218.649,294.519,218.478,294.682,218.749,294.689,218.711,294.517,218.809,279.372,223.672,269.484,223.889
RWrist,319.922,182.969,269.395,178.024,258.97,178.169,258.891,183.048,264.047,182.892,304.615,178.071,340.241,188.114,340.067,188.221,319.991,193.182,264.346,183.127
LShoulder,391.027,147.507,391.017,147.637,391.026,147.705,391.011,147.777,390.989,147.756,390.918,147.524,391.039,147.549,390.918,147.504,386.171,142.77,386.161,147.635
LElbow,451.877,142.388,451.843,142.431,451.874,142.485,451.858,142.53,451.807,142.396,446.708,137.654,441.806,137.595,441.706,137.619,441.723,137.65,441.798,137.588
LWrist,426.368,66.6146,426.408,71.5993,426.476,76.5174,426.535,76.6098,426.43,71.6404,426.302,71.5196,421.538,66.4817,421.506,66.6249,421.527,66.623,426.301,66.6277
MidHip,350.591,304.611,350.589,304.79,350.608,304.854,350.58,304.814,350.515,304.804,350.454,304.733,350.443,299.89,350.424,299.813,350.399,304.689,350.435,304.826
RHip,330.193,304.635,330.221,304.819,330.208,304.881,330.214,304.827,330.128,304.83,330.073,304.766,330.052,299.91,330.034,299.859,325.091,304.748,325.151,304.892
RKnee,320.069,431.56,319.977,431.641,319.994,431.736,319.927,431.629,315.073,431.629,324.963,431.692,315.05,426.755,315.042,426.709,315.038,431.694,319.928,431.73
RAnkle,314.954,472.315,309.983,472.321,310.019,472.324,309.981,472.321,310.116,472.325,315.067,472.318,309.906,472.315,309.881,472.308,309.952,472.324,310.052,472.33
LHip,385.833,304.573,385.831,304.724,385.868,304.782,385.813,304.75,385.769,304.736,381.094,304.674,381.072,299.849,381.048,299.749,381.097,304.585,385.736,304.708
LKnee,386.243,426.468,386.254,426.501,390.934,426.613,390.947,426.623,386.246,426.749,386.188,426.601,386.113,426.611,386.08,426.443,386.139,426.651,386.206,426.726
LAnkle,401.093,472.334,396.036,472.338,396.035,472.344,396.164,472.343,391.242,472.351,391.197,472.337,391.007,472.342,391.069,472.339,390.944,472.349,391.049,472.352
REye,345.269,101.709,345.179,101.698,345.185,101.687,340.509,101.686,340.41,101.756,340.42,101.769,340.242,101.86,340.257,101.811,340.225,101.82,340.171,101.812
LEye,365.576,97.0655,360.577,97.0569,360.601,97.0965,355.637,97.099,355.517,101.688,355.475,97.0873,350.44,101.721,350.431,97.1114,350.455,101.691,350.43,101.69
REar,335.269,102.166,335.161,102.177,335.108,102.175,335.02,102.186,330.049,106.955,330.121,102.231,325.155,107.046,325.148,106.982,325.037,106.979,320.011,107.096
LEar,380.737,102.067,380.694,102.058,380.713,102.13,380.645,102.159,380.572,102.137,375.831,102.095,375.628,102.169,375.585,102.135,375.613,102.164,375.635,102.153
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,411.309,472.358,406.208,472.363,406.262,472.368,411.163,472.369,0.0,0.0,401.133,472.361,0.0,0.0,391.198,472.362,0.0,0.0,0.0,0.0
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,320.09,472.337,319.905,472.348,319.968,472.351,319.909,472.349,320.05,472.354,325.001,472.347,314.969,472.344,314.922,472.333,315.08,472.353,319.995,472.358
