,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,380.592,107.146,375.614,102.261,365.71,107.178,365.577,112.007,365.573,111.989,365.631,107.14,365.594,107.21,365.699,107.218,365.72,107.179,365.685,112.004
neck,375.789,167.916,375.605,157.733,375.604,167.86,370.697,167.833,370.67,162.696,370.801,167.728,370.761,162.783,370.744,167.737,375.581,167.806,375.664,167.825
RShoulder,335.171,173.02,330.193,167.741,335.061,172.998,330.132,173.031,325.099,172.707,330.127,172.815,330.033,167.937,330.066,172.861,330.137,172.923,335.199,172.965
RElbow,299.877,223.918,294.657,223.724,304.715,223.664,304.609,223.877,294.543,228.718,289.456,223.403,289.525,223.741,299.403,223.548,299.672,223.569,304.867,218.711
RWrist,264.392,183.336,304.968,182.9,264.153,193.218,284.403,188.05,324.979,213.576,335.094,218.773,319.944,213.433,274.299,178.17,264.254,182.963,274.277,183.041
LShoulder,416.238,162.735,416.177,147.771,411.322,152.738,411.253,152.726,411.257,152.575,416.164,152.764,411.32,152.651,411.316,152.745,411.33,157.633,411.331,152.777
LElbow,451.926,117.203,466.893,137.486,462.228,137.612,462.14,137.638,462.142,142.268,462.09,137.598,462.197,137.507,462.202,142.278,462.125,142.286,462.078,142.385
LWrist,426.673,56.4446,461.714,76.5802,457.008,76.5679,456.906,76.5006,456.898,76.6126,456.737,71.5194,456.741,71.4933,456.894,76.5458,456.922,76.5632,456.967,81.6637
MidHip,380.826,304.736,380.771,304.83,380.707,304.88,380.712,304.874,380.636,304.75,380.627,304.707,380.632,304.707,380.717,304.856,380.731,304.928,380.665,304.755
RHip,345.488,304.797,345.372,304.885,345.394,304.921,345.404,304.921,345.323,304.821,345.291,304.758,345.271,304.745,345.408,304.905,345.395,304.994,345.376,304.772
RKnee,350.435,426.499,345.573,426.537,345.571,426.531,345.578,426.679,345.627,426.422,345.625,426.426,345.559,426.468,345.57,426.623,345.578,426.757,345.512,421.507
RAnkle,355.46,472.312,345.72,472.315,345.72,472.313,345.644,472.319,350.482,472.313,350.528,472.314,350.449,472.314,345.694,472.318,345.694,472.322,350.352,472.31
LHip,411.244,304.687,411.198,304.778,406.151,304.828,406.144,304.823,401.198,304.681,401.217,304.655,406.108,304.674,406.15,304.8,406.215,304.855,401.221,304.72
LKnee,421.2,426.349,421.08,426.709,416.364,426.646,416.357,426.73,416.383,426.49,416.382,426.48,416.4,426.517,416.374,426.604,416.452,426.754,416.282,426.337
LAnkle,421.515,472.325,421.207,472.341,421.106,472.342,421.171,472.351,421.24,472.34,421.193,472.339,421.218,472.341,421.118,472.347,421.185,472.353,421.148,472.332
REye,365.596,102.063,355.451,101.89,350.507,102.044,350.405,102.132,350.384,102.128,350.43,102.017,350.443,102.086,350.515,102.095,350.536,102.049,350.477,102.135
LEye,381.041,102.032,380.737,101.769,375.893,102.041,375.785,102.105,375.793,102.113,375.852,102.024,375.857,102.101,380.578,102.099,380.595,102.066,375.887,102.106
REar,345.412,112.104,345.154,107.111,345.124,112.108,340.476,112.135,340.5,112.014,345.11,111.993,345.126,107.212,345.141,112.046,345.156,112.077,345.121,112.198
LEar,391.02,112.064,386.106,102.192,385.993,112.065,385.889,112.131,385.921,112.201,385.974,112.134,386.002,117.075,386.052,112.178,386.062,112.186,386.012,112.164
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,421.695,472.351,421.407,472.363,421.421,472.363,421.529,472.371,421.547,472.36,421.532,472.361,421.526,472.362,421.46,472.367,421.546,472.375,421.379,472.354
RBigToe,345.353,472.363,0.0,0.0,340.38,472.358,0.0,0.0,345.234,472.362,345.243,472.361,0.0,0.0,0.0,0.0,0.0,0.0,340.414,472.364
RSmallToe,340.308,472.355,0.0,0.0,325.141,472.357,0.0,0.0,335.259,472.356,335.229,472.355,0.0,0.0,0.0,0.0,0.0,0.0,340.155,472.353
RHeel,360.516,472.328,350.537,472.341,350.477,472.332,350.431,472.346,350.631,472.332,355.438,472.338,350.627,472.337,350.477,472.344,350.492,472.349,350.5,472.321
