,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,294.617,97.0452,294.605,97.0526,294.7,96.8704,299.437,97.0034,299.831,96.9943,304.751,96.9446,310.007,101.768,330.19,101.924,340.041,101.987,345.129,101.949
neck,269.354,142.798,279.512,147.582,284.558,147.61,294.555,147.689,299.568,147.583,304.687,147.585,314.922,147.572,335.007,147.705,340.2,147.678,345.363,152.627
RShoulder,243.928,142.691,248.906,147.655,243.85,147.487,258.864,147.671,259.009,147.539,259.28,147.571,269.427,147.689,289.452,152.597,294.724,152.693,304.695,162.766
RElbow,264.326,208.339,223.887,208.378,223.764,218.302,254.002,218.457,218.694,142.733,259.16,213.562,258.883,203.444,259.222,213.508,259.252,218.562,264.416,218.639
RWrist,325.153,178.099,294.642,162.714,259.296,147.566,228.657,142.669,233.765,142.47,289.589,142.739,304.755,172.818,304.578,172.974,289.466,172.976,259.211,172.859
LShoulder,304.706,147.601,319.983,142.723,325.108,147.654,335.032,147.714,340.213,147.576,345.418,147.636,360.52,142.732,375.614,142.781,380.996,142.698,390.901,147.555
LElbow,365.67,172.87,381.053,142.42,385.905,142.688,390.905,147.555,401.066,142.605,411.373,142.646,421.244,137.616,426.483,137.576,436.786,142.287,446.84,137.64
LWrist,385.763,101.823,391.058,96.8904,396.068,96.8402,406.198,96.687,416.17,91.6955,416.355,86.6705,421.143,71.4464,421.424,66.593,426.368,66.6396,426.565,71.5146
MidHip,289.566,304.769,299.404,304.87,299.601,304.93,299.955,305.015,304.807,304.934,309.918,304.685,325.12,304.833,340.077,304.79,345.135,304.833,345.578,304.89
RHip,264.167,304.8,264.248,304.936,264.308,304.958,269.354,305.046,274.354,304.939,289.539,304.698,299.49,304.885,304.606,304.792,309.786,304.802,319.96,304.885
RKnee,269.48,426.661,269.282,426.596,264.248,431.553,264.118,426.697,264.371,431.728,269.308,426.426,284.383,426.391,299.561,426.308,299.879,426.271,304.926,431.5
RAnkle,269.219,472.313,264.212,472.318,259.446,472.342,259.444,472.335,263.825,472.339,264.352,472.32,264.563,472.322,289.498,472.333,299.641,472.323,304.533,472.335
LHip,304.828,304.794,314.847,304.853,325.056,304.939,335.155,305.029,340.233,304.924,345.171,304.653,350.358,304.817,365.691,304.817,380.615,304.885,380.997,304.84
LKnee,304.616,426.688,325.123,426.467,340.103,426.536,345.243,426.603,355.414,426.748,360.556,426.36,380.533,426.446,380.933,426.527,385.772,426.6,386.225,431.627
LAnkle,294.527,472.333,304.562,472.34,335.052,472.352,340.661,472.353,380.454,472.363,380.898,472.355,386.084,472.34,386.193,472.354,386.277,472.351,0.0,0.0
REye,274.436,96.5541,274.464,96.5917,279.447,91.7424,284.468,96.547,294.629,91.8727,299.66,91.7742,304.761,96.8194,310.002,96.9401,325.064,97.0479,340.009,96.9795
LEye,299.684,91.8802,299.67,91.9018,299.768,91.7804,299.888,96.5616,304.892,96.5439,309.99,91.871,325.153,96.7959,340.131,96.9224,340.508,96.9553,350.34,96.9148
REar,259.077,96.9721,259.232,97.0905,264.056,96.9436,264.234,97.0672,269.219,97.0265,274.46,97.0419,299.437,101.974,299.921,102.057,304.903,102.114,314.871,102.05
LEar,0.0,0.0,304.769,101.822,304.941,101.772,309.84,101.78,325.046,101.711,335.246,97.0694,340.299,101.827,345.424,102.014,350.627,101.879,375.655,101.851
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,294.443,472.375,304.648,472.368,335.085,472.381,0.0,0.0,0.0,0.0,381.128,472.377,386.139,472.365,386.172,472.384,386.29,472.375,0.0,0.0
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,0.0,0.0,264.46,472.353,263.834,472.369,264.056,472.362,264.434,472.366,269.298,472.35,269.406,472.348,289.513,472.359,299.813,472.35,305.027,472.363
