,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,370.75,107.088,370.63,107.004,375.581,107.035,375.573,107.083,375.593,107.055,375.693,107.11,375.718,107.003,375.757,107.033,380.554,106.956,380.675,106.896
neck,375.726,157.738,375.802,152.779,380.543,147.726,375.761,157.632,375.791,157.735,375.845,162.733,375.88,157.807,380.616,152.764,380.761,152.733,380.914,147.749
RShoulder,335.208,167.879,335.227,162.857,335.315,157.639,335.029,162.711,335.131,167.775,335.166,172.747,335.258,167.888,340.102,162.843,340.189,167.857,340.256,162.685
RElbow,305.018,223.505,304.604,213.497,299.867,208.484,299.519,218.446,299.62,218.709,299.796,218.412,304.714,213.476,319.937,213.569,305.064,218.492,304.862,213.36
RWrist,305.085,157.816,345.241,172.815,345.587,182.971,340.369,172.821,304.807,167.915,274.38,172.87,269.241,167.83,299.798,152.717,335.034,152.576,350.59,177.87
LShoulder,416.254,147.749,416.266,147.647,416.369,142.73,416.33,147.687,416.418,147.738,416.437,147.766,416.405,147.723,416.458,147.598,421.315,147.522,421.476,142.705
LElbow,466.894,142.393,466.963,137.581,466.985,142.307,466.959,142.289,467.145,142.383,467.174,142.343,467.16,142.361,467.249,142.384,472.093,137.631,482.206,137.638
LWrist,461.883,76.6416,461.927,76.5882,461.994,76.553,461.912,76.521,461.936,76.4745,462.077,76.5286,462.09,76.5295,462.029,76.493,462.084,71.6115,466.89,71.5235
MidHip,380.78,304.565,380.691,299.73,380.743,299.83,380.835,304.741,380.885,304.834,380.939,304.791,381.021,304.77,385.703,304.729,385.788,304.656,386.038,304.73
RHip,345.463,304.592,345.356,299.733,345.348,299.821,345.447,304.787,345.493,304.872,345.551,304.85,350.337,304.826,350.49,304.753,350.594,304.712,355.599,304.807
RKnee,350.412,426.384,350.353,421.418,350.35,426.278,350.529,431.499,350.636,431.628,350.64,426.758,350.624,426.751,350.464,426.313,355.622,426.569,365.636,426.66
RAnkle,350.629,472.312,355.489,472.311,350.621,472.312,350.496,472.319,350.643,472.322,355.626,472.316,355.497,472.319,355.582,472.303,360.619,472.308,360.602,472.316
LHip,411.203,299.933,406.235,299.769,411.214,299.852,411.336,304.706,416.152,304.8,416.216,304.735,416.256,304.701,416.408,304.689,421.147,304.595,421.421,304.624
LKnee,421.136,426.357,416.437,421.554,421.083,426.312,421.194,426.64,421.281,426.747,421.292,426.531,421.279,426.591,421.613,421.327,426.441,421.554,431.565,421.467
LAnkle,421.394,472.327,421.347,472.32,421.276,472.327,421.312,472.34,421.183,472.342,421.125,472.333,420.994,472.341,426.441,472.313,431.494,472.325,456.911,472.326
REye,350.644,102.026,350.505,101.967,355.501,102.047,355.474,102.012,355.55,102.006,355.616,102.056,360.48,101.986,355.629,102.011,365.553,101.962,370.655,101.929
LEye,380.684,101.963,380.566,101.888,380.674,101.917,380.717,101.971,380.75,101.933,380.813,101.966,380.817,101.881,380.845,101.88,380.973,101.831,385.683,101.797
REar,345.191,107.157,340.495,107.212,345.231,107.166,345.182,107.142,345.283,107.094,345.248,112.005,345.254,107.211,345.304,111.988,345.382,107.207,345.6,107.055
LEar,386.064,107.106,385.917,107.053,385.999,106.894,386.033,107.084,386.132,107.042,386.193,107.079,386.187,106.993,386.187,106.914,390.994,102.199,391.187,102.126
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,421.531,472.352,421.475,472.346,421.388,472.352,421.523,472.365,421.525,472.368,421.408,472.357,421.344,472.367,426.483,472.34,431.634,472.348,461.786,472.349
RBigToe,345.377,472.363,345.361,472.366,345.372,472.364,0.0,0.0,0.0,0.0,345.372,472.358,0.0,0.0,355.437,472.367,0.0,0.0,0.0,0.0
RSmallToe,340.325,472.355,340.366,472.357,0.0,0.0,0.0,0.0,0.0,0.0,340.343,472.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,355.566,472.334,360.483,472.324,355.559,472.332,355.508,472.348,355.604,472.349,360.623,472.342,360.515,472.346,365.563,472.31,365.701,472.328,370.663,472.347
