,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,365.644,111.987,365.561,112.031,365.574,112.029,365.62,107.219,370.621,107.146,370.676,107.103,370.712,107.034,370.616,107.037,370.797,107.095,370.798,107.12
neck,375.626,167.808,375.706,157.742,375.652,157.804,375.594,162.746,370.778,167.771,375.611,167.807,375.61,167.903,375.731,167.877,375.784,162.81,375.708,157.726
RShoulder,335.139,173.009,335.046,167.924,335.013,167.952,330.097,172.737,330.186,172.82,335.022,172.895,330.24,172.996,335.31,172.915,335.243,172.742,330.154,162.828
RElbow,304.749,223.942,299.772,223.449,299.756,223.493,294.612,223.651,294.741,223.712,299.459,218.767,299.847,223.443,304.886,218.466,304.778,223.579,299.59,218.525
RWrist,304.655,182.931,345.481,198.209,345.433,213.358,340.216,203.375,299.701,183.082,264.361,178.105,263.968,183.044,264.471,183.073,305.085,178.116,340.134,178.169
LShoulder,411.315,157.632,416.174,147.575,416.141,147.674,411.365,152.574,411.246,157.693,411.297,157.671,411.323,157.721,411.323,157.716,416.241,152.761,416.199,152.58
LElbow,462.067,142.308,462.08,142.371,462.069,142.307,462.073,142.292,462.154,137.645,462.103,142.282,462.125,142.301,462.215,142.325,466.826,142.341,462.137,137.61
LWrist,456.872,81.6514,456.812,76.6237,456.828,81.5657,456.747,76.5803,456.819,76.6268,456.909,76.6309,456.987,81.5479,457.029,81.5801,456.973,76.6627,461.68,76.6222
MidHip,380.653,304.949,380.566,304.652,380.568,304.567,380.63,304.703,380.714,304.867,380.745,304.869,380.737,304.929,380.697,304.96,380.739,304.835,380.667,304.756
RHip,345.314,305.009,345.209,304.709,345.246,304.618,345.276,304.767,345.37,304.919,345.415,304.927,345.396,305.002,345.372,304.98,345.4,304.877,345.308,304.785
RKnee,345.553,426.642,345.639,426.421,345.657,426.32,345.598,426.466,345.593,426.659,345.537,426.556,345.532,426.64,345.575,426.701,345.616,426.665,345.597,426.603
RAnkle,345.652,472.319,350.473,472.311,350.515,472.311,350.377,472.313,345.652,472.32,345.657,472.314,345.646,472.318,345.638,472.319,350.32,472.318,345.668,472.318
LHip,406.116,304.894,401.123,304.62,401.109,299.907,401.239,304.654,406.189,304.83,406.238,304.801,406.236,304.855,406.156,304.927,406.28,304.787,406.157,304.721
LKnee,416.389,426.613,416.347,426.385,416.281,426.338,416.414,426.473,416.411,426.708,416.468,426.645,421.091,426.724,416.4,426.695,416.407,426.635,416.38,426.58
LAnkle,421.24,472.35,421.206,472.337,421.18,472.337,421.239,472.341,421.247,472.35,421.258,472.344,421.276,472.347,421.152,472.349,421.128,472.347,421.188,472.346
REye,350.432,102.128,350.408,102.202,350.4,102.165,350.45,102.118,350.574,102.041,350.62,101.998,350.637,101.942,350.535,101.968,355.435,102.038,355.438,102.055
LEye,375.855,102.118,375.764,102.152,375.795,102.143,375.824,102.122,380.626,102.04,380.674,102.009,380.686,101.935,380.627,101.931,380.725,101.976,380.703,102.031
REar,340.534,112.111,345.179,112.052,345.136,112.056,345.164,107.216,345.19,107.18,345.194,112.028,345.165,112.074,345.147,112.125,345.212,112.043,345.167,112.066
LEar,386.008,112.154,385.897,112.087,385.939,112.134,385.937,112.158,386.098,112.115,386.164,112.146,386.159,112.038,386.132,112.06,386.182,107.166,386.103,112.079
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,421.6,472.371,421.514,472.358,421.456,472.356,421.574,472.363,421.622,472.37,421.561,472.365,421.623,472.369,421.511,472.37,421.473,472.368,421.546,472.367
RBigToe,0.0,0.0,345.289,472.36,345.245,472.362,345.242,472.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,350.432,472.346,355.407,472.333,355.431,472.331,350.561,472.333,350.435,472.347,350.436,472.338,350.423,472.344,350.403,472.346,350.512,472.343,350.459,472.345
