,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,238.772,142.387,243.976,142.288,243.959,137.577,253.88,137.583,258.871,142.268,259.005,142.367,259.222,142.258,259.231,137.618,264.028,137.517,269.32,137.536
neck,233.918,182.948,238.843,178.122,243.875,178.065,244.013,178.031,253.965,178.112,254.128,178.251,258.944,178.186,259.069,178.065,259.202,177.957,264.271,178.024
RShoulder,213.398,183.016,213.351,178.195,218.272,178.091,218.37,178.076,218.58,178.15,218.693,178.234,223.387,178.201,223.604,178.076,223.799,177.915,233.857,178.032
RElbow,183.072,223.801,183.06,223.708,183.256,223.661,193.133,223.565,188.272,223.634,193.267,223.505,203.393,223.737,213.523,218.76,218.45,218.558,218.495,218.693
RWrist,223.495,233.814,223.578,223.92,223.73,223.655,233.734,218.687,228.812,223.561,233.747,223.865,233.866,218.685,253.926,203.364,258.983,193.33,253.941,208.488
LShoulder,264.388,182.879,269.197,178.006,269.197,178.002,269.303,177.938,274.358,178.075,279.394,182.884,284.574,178.174,289.47,178.143,289.632,178.066,299.692,178.098
LElbow,299.667,218.687,299.853,218.583,299.88,218.443,304.694,218.322,304.999,218.715,309.794,223.498,309.915,223.426,320.048,218.793,320.067,223.408,335.06,218.406
LWrist,304.779,203.331,284.428,218.314,310.023,183.233,319.951,188.274,319.968,193.343,310.023,208.444,335.052,193.255,340.132,178.19,330.107,183.302,345.329,182.875
MidHip,253.969,294.589,253.959,294.52,254.024,294.52,254.049,289.652,254.093,294.488,254.174,294.529,258.892,294.58,259.005,294.553,259.164,289.471,264.338,289.455
RHip,223.719,294.639,223.652,294.584,223.721,294.574,223.767,294.486,223.776,294.536,223.867,294.534,223.905,294.644,228.682,294.609,228.877,289.52,253.991,284.583
RKnee,223.916,381.011,223.846,385.927,223.853,385.972,223.915,385.788,223.817,386.063,223.764,385.901,223.762,390.952,228.685,386.081,228.786,385.734,243.914,380.869
RAnkle,238.813,472.226,228.917,472.235,228.816,472.237,233.894,472.232,238.854,472.242,233.784,472.24,233.823,472.243,243.911,472.234,243.883,472.236,243.941,472.212
LHip,264.388,294.494,264.444,294.436,264.465,294.435,264.472,289.577,264.522,294.428,269.242,294.485,269.341,294.503,269.468,294.481,279.354,284.543,294.596,289.502
LKnee,294.516,380.554,294.585,380.796,294.694,380.857,294.68,380.6,299.508,380.645,299.732,375.839,299.859,380.569,299.838,375.87,299.915,380.591,304.577,380.663
LAnkle,304.651,472.196,304.897,472.199,305.008,472.204,304.989,472.198,310.05,472.207,315.004,472.177,325.042,472.203,320.101,472.193,320.009,472.204,314.936,472.204
REye,223.932,137.444,228.895,137.327,228.93,137.225,238.822,137.239,249.028,137.353,253.953,137.449,258.856,137.323,258.864,137.229,259.145,137.119,264.199,137.131
LEye,248.98,137.442,254.033,137.335,254.018,137.231,258.929,137.22,259.218,137.319,259.376,137.428,264.151,137.287,264.177,137.232,264.428,137.191,279.436,137.195
REar,218.787,142.359,223.551,137.621,223.666,137.605,223.763,137.611,228.803,142.243,233.714,142.337,238.819,142.253,243.855,137.587,253.879,137.52,258.935,137.573
LEar,259.076,142.379,259.231,137.609,259.221,137.552,259.371,137.631,264.227,137.644,264.426,142.41,269.28,142.3,269.374,137.617,274.378,137.646,294.433,137.634
LBigToe,304.878,472.224,304.94,472.22,304.974,472.231,304.969,472.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,320.046,472.228,325.031,472.231,325.093,472.239,325.126,472.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,304.607,472.216,304.857,472.219,304.929,472.221,304.918,472.216,309.941,472.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.849,472.213
RBigToe,243.859,472.254,238.775,472.268,233.812,472.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.877,472.243
RSmallToe,228.737,472.257,223.782,472.274,223.742,472.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.751,472.253
RHeel,248.9,472.236,238.924,472.244,238.817,472.245,248.882,472.238,248.952,472.242,243.96,472.236,248.885,472.24,253.948,472.224,253.971,472.233,253.991,472.213
