,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,345.477,137.585,345.514,137.571,345.511,137.551,345.526,137.433,345.337,137.532,340.466,137.562,340.361,142.288,340.335,142.355,340.296,137.597,340.011,137.353
neck,340.216,178.146,340.239,178.082,340.278,178.052,340.218,177.919,340.215,177.904,340.083,178.003,340.019,178.116,339.973,178.135,335.282,178.002,320.106,177.921
RShoulder,304.88,177.891,304.936,177.845,305.025,177.854,304.812,177.751,304.833,177.719,304.736,177.805,299.951,178.021,299.886,178.075,299.864,177.913,299.433,177.796
RElbow,269.192,218.32,269.224,213.576,269.339,213.48,269.319,218.416,274.47,213.569,274.325,218.461,269.28,223.518,264.456,223.475,264.106,218.592,259.205,218.493
RWrist,299.87,223.598,304.661,223.74,299.75,213.438,304.812,203.28,309.924,188.151,304.705,188.249,304.849,223.77,299.888,223.915,299.583,228.772,274.419,218.692
LShoulder,370.605,183.07,370.582,182.944,365.733,182.905,370.607,178.148,365.64,178.172,360.6,182.861,360.647,182.857,360.619,178.183,360.621,178.071,345.675,178.018
LElbow,401.23,218.611,406.2,218.361,406.216,218.264,401.196,218.326,411.234,213.502,406.172,213.521,401.214,218.264,401.087,213.464,401.2,213.322,390.975,203.33
LWrist,426.558,182.896,426.633,183.0,426.734,182.848,426.576,178.023,426.527,162.759,426.4,172.814,421.614,177.986,421.52,173.013,421.413,167.852,421.243,152.63
MidHip,325.059,289.623,325.159,289.509,325.125,289.466,325.102,289.586,330.033,289.486,325.046,289.588,325.065,289.579,325.051,289.63,320.005,289.505,309.793,284.58
RHip,304.555,284.539,304.635,284.427,304.59,279.471,304.535,284.498,304.628,284.456,304.535,284.514,304.554,289.443,299.958,289.447,299.822,284.435,294.747,284.436
RKnee,294.739,375.805,299.434,375.664,299.402,375.727,294.71,375.77,294.748,380.824,294.738,380.938,294.734,375.82,294.561,380.713,289.471,370.621,269.351,380.603
RAnkle,289.618,472.164,289.588,451.913,294.563,472.186,294.603,472.173,294.611,472.185,294.566,472.184,294.699,472.171,289.615,472.216,279.447,472.182,264.373,472.19
LHip,345.142,294.568,345.199,294.455,345.213,294.44,345.255,294.515,345.28,289.6,345.152,294.487,345.151,294.457,345.167,294.524,345.112,294.447,340.155,289.591
LKnee,340.336,380.783,340.333,380.696,340.339,380.844,340.321,380.882,340.35,380.973,340.301,381.014,340.3,380.7,340.336,380.789,340.289,375.882,340.226,380.572
LAnkle,335.223,472.207,335.204,472.206,335.164,472.219,330.184,472.22,335.276,472.232,340.01,472.224,335.188,472.205,335.026,472.23,335.21,472.2,340.24,472.194
REye,345.175,137.171,345.2,137.163,345.178,137.147,345.164,132.356,340.439,137.107,340.149,137.144,340.052,137.327,340.01,137.43,339.977,137.228,330.227,132.288
LEye,355.418,137.344,355.461,137.327,355.46,137.298,355.434,137.161,350.426,137.231,345.464,137.264,345.318,137.374,345.286,137.424,345.238,137.236,340.4,132.353
REar,335.169,137.474,335.189,137.482,335.218,137.503,335.124,137.395,330.153,137.422,329.998,137.448,325.029,137.575,315.052,142.263,315.037,137.55,309.857,137.297
LEar,365.58,142.492,365.648,142.524,365.651,142.462,365.635,142.341,360.553,142.304,350.626,142.375,350.404,142.407,350.382,142.426,350.321,142.303,345.288,137.645
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.209,472.259,0.0,0.0,335.225,472.253,0.0,0.0,340.448,472.241
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.355,472.249,0.0,0.0,345.322,472.25,0.0,0.0,350.506,472.23
LHeel,335.114,472.196,335.077,472.198,335.029,472.211,330.098,472.212,335.196,472.224,0.0,0.0,335.079,472.197,330.063,472.225,335.093,472.196,340.157,472.197
RBigToe,0.0,0.0,274.451,472.216,279.467,472.231,279.464,472.216,279.51,472.242,279.428,472.239,284.514,472.212,284.451,472.244,269.43,472.234,264.145,472.229
RSmallToe,0.0,0.0,264.31,472.186,269.281,472.205,269.277,472.187,269.374,472.214,269.352,472.211,269.374,472.189,269.311,472.239,264.149,472.211,259.045,472.225
RHeel,0.0,0.0,294.481,472.183,294.634,472.201,294.666,472.19,294.635,472.185,294.616,472.193,294.73,472.181,294.458,472.221,289.444,472.202,269.336,472.209
