,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,284.446,142.583,274.3,142.591,269.312,142.31,264.426,137.459,264.045,137.603,259.303,142.26,259.101,142.353,258.923,142.485,254.067,142.393,254.093,137.619
neck,279.528,183.075,269.448,183.1,269.335,182.944,264.385,178.003,264.212,177.967,259.277,178.063,259.12,178.251,259.093,183.016,259.053,178.217,258.987,178.094
RShoulder,254.03,183.143,243.908,183.184,243.867,183.05,233.885,178.091,228.798,178.061,223.752,178.169,223.575,182.968,223.505,183.201,223.468,182.916,223.446,178.248
RElbow,223.41,228.684,218.615,233.828,218.531,228.861,218.527,218.682,218.371,218.705,213.536,223.601,203.418,223.785,193.294,228.873,188.327,223.594,188.331,223.613
RWrist,258.895,243.912,248.88,233.739,228.904,228.717,258.99,188.096,249.042,183.344,233.751,213.461,228.626,228.698,218.61,223.616,223.594,218.331,223.916,213.32
LShoulder,309.976,183.037,304.908,183.092,304.745,182.892,299.789,177.988,299.685,177.964,294.655,178.029,289.605,178.144,289.642,182.914,289.506,178.167,289.447,178.0
LElbow,355.441,218.305,345.582,213.5,345.254,203.454,340.107,208.305,335.113,208.313,335.138,208.51,330.045,218.284,330.042,218.274,319.988,218.314,310.053,218.389
LWrist,375.7,177.746,375.783,167.863,370.617,172.961,345.609,172.797,309.788,177.929,345.264,167.859,335.145,178.183,340.111,177.904,340.042,172.866,330.198,177.856
MidHip,279.453,299.432,269.377,299.422,269.242,294.594,264.392,289.566,264.241,289.576,259.091,294.461,259.005,294.533,258.942,294.635,258.879,289.605,258.864,289.542
RHip,259.292,294.714,258.979,299.421,258.915,294.611,253.985,289.546,248.995,289.537,228.826,294.526,228.774,294.607,228.686,294.699,228.625,294.438,223.955,289.598
RKnee,258.885,380.898,254.14,380.842,254.001,380.612,253.877,380.732,243.947,380.648,233.867,380.934,233.784,380.96,228.754,380.902,228.82,380.785,233.708,380.64
RAnkle,258.953,472.187,259.069,472.183,259.144,472.18,259.137,472.201,258.953,472.203,258.94,472.213,259.036,472.21,258.926,472.199,259.055,472.19,259.231,472.184
LHip,304.574,299.414,299.658,299.437,299.565,294.624,294.718,289.571,294.556,289.616,274.33,289.623,269.351,294.501,269.33,294.617,269.237,289.606,269.226,289.533
LKnee,304.774,380.941,304.547,380.745,299.845,375.786,299.694,375.871,299.574,375.84,294.534,380.598,284.472,380.574,274.428,375.846,269.331,375.697,269.221,375.653
LAnkle,304.762,472.199,304.911,472.188,304.888,472.183,304.977,472.186,304.699,472.199,304.653,472.202,299.92,472.193,299.753,472.17,299.522,472.179,294.497,472.182
REye,269.324,142.258,264.355,137.665,264.176,137.388,263.974,132.46,259.019,137.231,258.914,137.325,254.049,137.431,249.032,137.555,243.936,137.47,243.924,137.26
LEye,294.478,137.617,284.521,137.635,279.342,137.318,269.488,132.383,264.423,137.175,264.218,137.291,264.028,137.399,259.286,137.501,259.096,137.417,259.12,137.203
REar,264.041,142.62,259.128,142.55,259.033,142.313,254.102,137.562,249.084,137.565,243.943,137.679,238.769,142.354,228.938,142.54,228.855,142.431,228.803,137.676
LEar,299.827,142.569,299.535,142.576,294.593,137.633,289.453,137.426,279.379,137.393,269.482,137.608,269.272,142.316,269.224,142.386,264.41,137.674,264.365,137.491
LBigToe,304.827,472.251,305.007,472.242,305.001,472.253,305.006,472.246,304.747,472.25,304.688,472.253,0.0,0.0,299.842,472.204,294.666,472.213,289.521,472.222
LSmallToe,324.988,472.23,330.097,472.217,325.118,472.228,330.121,472.234,319.989,472.239,315.007,472.23,0.0,0.0,309.848,472.215,304.718,472.232,299.841,472.231
LHeel,304.682,472.185,304.8,472.18,304.853,472.183,304.896,472.186,304.683,472.199,304.619,472.198,304.58,472.201,299.818,472.187,299.658,472.203,294.549,472.201
RBigToe,254.064,472.23,254.076,472.224,254.105,472.222,254.018,472.228,253.87,472.231,253.953,472.239,253.971,472.24,248.956,472.229,243.939,472.229,248.95,472.231
RSmallToe,243.944,472.22,248.92,472.219,248.908,472.221,248.928,472.236,238.91,472.233,243.875,472.254,243.917,472.254,238.821,472.238,233.729,472.224,238.828,472.228
RHeel,259.155,472.2,259.247,472.195,259.321,472.194,264.017,472.214,259.193,472.216,259.134,472.212,259.224,472.215,259.104,472.208,259.195,472.206,264.031,472.212
