,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,249.026,137.581,244.021,142.351,233.896,137.638,233.885,137.409,238.857,137.411,233.772,137.551,233.794,137.618,249.076,142.373,253.977,142.58,254.146,142.282
neck,254.025,178.089,253.924,182.822,248.977,178.023,243.881,177.997,238.891,177.992,238.874,178.058,243.989,178.02,249.081,178.211,253.974,183.011,254.163,182.931
RShoulder,218.551,178.244,218.439,183.04,218.3,182.836,213.515,178.257,213.485,178.24,213.381,182.819,218.265,178.191,218.48,182.958,218.581,183.109,218.659,183.062
RElbow,188.269,223.917,188.284,228.744,188.114,228.703,203.418,228.814,208.386,228.822,188.29,228.64,188.317,223.889,188.274,223.908,188.341,228.63,198.262,228.664
RWrist,228.799,228.649,228.844,228.787,228.747,223.719,244.014,218.804,238.779,213.523,238.812,223.415,228.857,223.902,233.797,228.803,228.787,233.777,238.83,223.816
LShoulder,279.445,177.939,279.496,178.048,274.452,177.77,269.372,177.689,264.516,177.711,269.276,177.781,269.452,177.861,274.396,178.032,274.442,182.91,284.438,178.217
LElbow,305.03,218.669,314.947,218.58,309.861,213.356,305.023,208.421,304.623,213.382,304.865,208.433,304.727,218.382,309.849,218.322,305.034,218.633,325.017,218.505
LWrist,294.555,218.706,299.592,218.623,289.571,213.501,274.463,208.346,279.49,198.258,289.487,198.237,274.445,218.644,304.677,213.509,324.975,198.212,340.012,183.012
MidHip,258.85,284.584,258.871,294.477,254.158,289.564,254.171,289.643,254.142,289.473,254.1,289.651,254.133,289.53,254.09,294.619,258.848,294.702,258.96,299.419
RHip,223.895,289.475,223.923,294.52,223.82,289.643,223.866,294.519,223.852,289.588,223.795,294.541,223.81,289.614,223.814,294.684,223.912,294.726,228.65,299.505
RKnee,223.855,375.847,223.914,380.664,223.886,380.71,228.66,380.854,228.769,380.638,228.668,380.919,228.676,381.009,223.929,385.881,223.918,385.848,223.78,385.742
RAnkle,238.833,472.175,238.779,472.175,233.903,472.187,244.007,472.202,248.977,472.195,243.955,472.211,248.945,472.215,248.924,472.215,233.872,472.221,238.871,472.222
LHip,269.291,284.546,269.287,294.462,269.289,289.49,269.244,289.518,269.228,284.471,269.188,289.516,269.243,289.432,264.495,294.585,269.239,294.664,269.427,294.659
LKnee,274.337,375.617,269.276,380.567,269.208,380.619,274.36,380.603,279.413,375.67,279.458,375.874,274.395,380.609,284.427,380.677,294.68,380.601,299.658,375.674
LAnkle,269.25,472.165,264.29,472.187,264.225,472.19,269.359,472.19,274.29,472.184,279.381,472.193,279.371,472.197,279.486,472.2,289.643,472.203,299.521,472.204
REye,233.877,137.26,228.92,137.437,223.948,137.338,223.857,132.429,223.943,132.405,223.814,137.22,223.872,137.29,233.863,137.479,238.905,142.258,243.935,137.402
LEye,254.174,137.181,254.037,137.369,248.93,137.236,243.998,132.349,248.94,132.357,243.917,137.16,243.997,137.233,258.844,137.397,258.947,137.603,259.116,137.283
REar,223.802,137.685,223.695,142.408,223.548,142.331,218.779,137.533,218.78,137.543,218.756,137.637,223.43,137.641,223.739,142.432,223.867,142.624,223.936,142.431
LEar,259.358,137.476,259.284,137.595,259.099,137.443,258.908,137.257,258.889,137.283,258.928,137.418,259.018,137.486,259.383,142.277,264.048,142.491,264.309,142.262
LBigToe,269.454,472.211,264.444,472.222,264.402,472.224,269.457,472.231,274.36,472.221,279.419,472.232,279.46,472.237,0.0,0.0,0.0,0.0,299.822,472.232
LSmallToe,294.617,472.196,284.485,472.214,284.445,472.217,294.583,472.221,299.554,472.215,299.678,472.222,299.679,472.224,0.0,0.0,0.0,0.0,309.805,472.237
LHeel,264.344,472.17,264.179,472.191,264.107,472.192,264.469,472.192,269.318,472.187,274.341,472.195,274.323,472.199,274.372,472.199,284.495,472.211,294.672,472.212
RBigToe,0.0,0.0,223.746,472.227,223.781,472.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.812,472.261,238.897,472.258
RSmallToe,0.0,0.0,218.669,472.213,218.715,472.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.725,472.263,228.639,472.258
RHeel,238.894,472.207,238.845,472.205,238.798,472.212,248.905,472.22,248.981,472.216,248.886,472.225,248.989,472.227,248.97,472.22,238.948,472.235,248.897,472.23
