,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,309.772,137.279,315.046,137.659,330.162,137.647,340.06,137.368,340.338,137.183,340.3,137.261,340.409,137.374,340.355,137.496,340.355,137.522,345.212,137.384
neck,304.811,177.916,309.982,178.128,315.015,178.068,325.014,177.855,335.112,177.704,335.176,177.793,335.298,177.913,340.032,177.908,340.042,177.956,340.051,177.852
RShoulder,274.344,177.952,284.576,178.128,294.574,177.982,299.499,177.755,299.775,172.889,299.846,177.734,299.933,177.755,304.573,177.752,304.571,177.855,304.626,177.758
RElbow,254.132,218.687,259.05,223.517,259.229,218.788,264.231,218.64,264.509,218.371,264.491,218.479,264.326,218.28,264.449,218.412,264.431,218.538,269.403,218.5
RWrist,279.492,228.669,279.525,223.804,279.435,218.403,304.58,188.215,304.863,183.091,304.704,188.318,294.687,223.53,299.787,228.781,299.548,218.363,304.641,198.25
LShoulder,340.356,177.931,345.392,178.084,345.526,178.125,350.363,177.901,355.482,177.785,355.549,177.841,360.552,178.068,360.605,178.065,365.619,178.107,365.542,177.959
LElbow,380.783,208.403,385.843,208.503,386.072,213.4,386.129,208.393,386.173,208.452,396.004,213.298,396.119,213.498,401.209,213.462,406.188,213.481,406.241,213.409
LWrist,396.127,167.853,411.249,177.722,416.315,177.795,421.431,172.892,421.518,172.961,426.379,172.861,426.371,177.785,426.425,177.868,426.659,172.954,426.636,167.815
MidHip,304.878,294.486,305.072,294.533,309.817,289.599,310.056,289.483,314.975,289.47,319.921,289.51,315.041,284.589,320.07,289.51,325.018,284.497,320.106,284.508
RHip,289.61,294.44,294.584,294.493,294.702,289.519,299.646,284.553,299.719,284.471,299.861,284.546,299.811,279.527,299.922,284.471,299.921,279.384,299.942,279.425
RKnee,264.245,380.913,264.392,385.891,269.327,385.767,284.573,380.644,289.663,380.917,294.72,380.926,294.747,375.832,294.709,380.671,294.722,375.748,294.599,375.885
RAnkle,264.027,472.212,263.989,472.227,264.488,472.217,284.452,472.192,289.502,472.21,294.578,472.201,294.476,472.186,289.609,472.198,294.595,472.189,289.489,472.194
LHip,335.26,294.583,340.128,294.632,340.227,294.469,340.321,289.557,340.424,289.563,340.419,289.604,340.418,289.612,340.529,289.656,345.167,289.516,345.128,289.483
LKnee,340.135,380.839,340.25,385.869,340.288,385.771,340.266,380.835,340.224,385.82,340.195,380.96,340.216,380.735,340.257,380.811,340.24,380.752,340.239,380.929
LAnkle,340.288,472.201,340.224,472.231,340.286,472.237,340.145,472.221,340.086,472.238,335.2,472.231,335.126,472.214,335.155,472.225,335.084,472.224,335.11,472.227
REye,304.695,132.231,305.08,137.288,315.011,137.247,330.136,132.299,335.293,127.36,335.281,132.215,340.114,132.282,340.063,132.406,340.023,132.437,340.322,132.269
LEye,314.968,132.218,330.072,137.329,339.984,137.292,340.405,132.327,345.235,127.309,345.219,132.164,345.38,132.322,345.36,137.136,345.343,137.148,345.613,132.307
REar,299.433,137.388,299.865,137.59,304.848,137.521,309.833,137.304,314.875,137.233,314.97,137.323,324.969,137.29,320.05,137.325,320.053,137.401,325.099,137.315
LEar,330.07,137.413,340.115,142.247,340.398,142.335,345.348,137.453,345.561,137.301,345.611,137.454,350.431,137.546,350.512,137.617,350.482,137.637,355.443,137.557
LBigToe,340.397,472.248,340.248,472.265,340.394,472.262,340.217,472.26,340.223,472.268,0.0,0.0,335.267,472.246,335.238,472.252,335.067,472.257,335.275,472.262
LSmallToe,350.429,472.243,345.556,472.259,350.436,472.242,345.514,472.245,345.451,472.252,0.0,0.0,345.324,472.242,345.264,472.251,340.444,472.259,345.236,472.253
LHeel,340.195,472.215,340.154,472.234,340.232,472.235,340.113,472.208,340.04,472.234,335.126,472.219,330.195,472.204,335.081,472.219,0.0,0.0,335.061,472.217
RBigToe,259.181,472.241,0.0,0.0,264.329,472.246,269.277,472.232,269.418,472.253,284.466,472.242,274.436,472.235,274.363,472.242,279.428,472.234,274.311,472.241
RSmallToe,258.945,472.248,0.0,0.0,259.182,472.246,264.233,472.217,269.292,472.238,274.392,472.225,269.237,472.208,264.307,472.215,269.279,472.211,264.313,472.213
RHeel,264.301,472.226,264.215,472.235,269.444,472.225,289.562,472.199,294.473,472.213,294.614,472.208,294.543,472.201,294.497,472.211,294.677,472.205,294.458,472.206
