,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,299.6,142.367,304.566,137.568,309.942,137.37,330.001,142.362,335.097,142.43,340.175,142.325,340.356,142.269,340.413,137.592,345.133,137.609,345.42,137.544
neck,294.744,178.212,299.765,177.979,304.721,177.94,309.919,178.098,319.959,178.158,330.082,178.145,335.212,178.093,335.318,178.002,340.07,178.029,340.179,177.986
RShoulder,259.289,178.231,264.303,178.05,274.354,177.948,289.432,177.971,294.685,177.966,299.627,177.981,299.821,177.97,304.557,177.832,304.66,177.85,304.789,177.806
RElbow,233.818,223.76,243.96,223.546,258.919,223.512,259.086,223.44,259.314,218.681,264.063,218.67,264.029,218.687,264.371,218.314,264.482,218.465,269.428,218.393
RWrist,264.271,228.862,284.532,218.466,274.418,218.511,289.569,228.693,294.559,228.848,294.679,243.878,299.441,228.841,294.534,213.545,299.593,203.434,304.906,193.317
LShoulder,320.054,178.218,335.095,177.977,340.172,178.017,345.302,178.192,345.536,182.842,350.455,178.247,355.626,182.823,360.512,178.215,360.634,182.878,365.635,178.243
LElbow,355.475,218.568,375.764,213.344,380.669,213.352,385.84,213.58,385.765,218.318,385.978,218.557,396.004,218.402,401.124,218.371,401.06,218.37,401.111,218.409
LWrist,380.65,183.001,386.22,172.97,391.095,172.878,406.198,178.016,406.294,182.896,416.378,183.183,421.498,178.143,426.275,177.941,426.498,178.126,426.452,178.211
MidHip,294.696,294.464,299.733,289.622,304.678,284.592,305.065,294.461,309.885,294.454,314.885,289.61,314.987,289.633,314.96,284.49,315.029,284.558,325.01,289.563
RHip,264.464,289.65,274.295,289.651,289.456,284.504,294.656,289.646,299.495,289.596,299.723,289.482,299.746,289.484,299.77,279.428,299.793,279.466,299.966,284.53
RKnee,259.184,380.676,259.345,380.586,264.126,375.654,264.484,380.799,274.291,380.863,284.477,375.631,289.656,375.624,289.638,370.639,294.5,370.777,294.696,380.664
RAnkle,254.079,472.174,254.112,441.838,259.029,472.168,259.227,472.197,264.354,472.218,269.307,472.185,279.485,472.189,284.566,472.171,289.55,472.183,294.519,472.162
LHip,305.068,294.444,314.961,289.582,330.188,289.528,340.08,294.542,340.212,294.561,340.349,294.473,340.431,294.511,340.398,289.49,340.427,289.555,345.128,294.459
LKnee,320.035,380.654,335.15,380.605,335.14,375.759,340.213,380.753,340.297,380.825,340.319,375.801,340.261,380.603,340.235,375.731,340.219,375.817,340.331,380.855
LAnkle,340.006,436.771,340.173,441.763,340.027,451.939,340.217,472.192,340.263,472.223,340.229,472.193,335.306,472.207,335.289,472.193,335.226,472.202,339.999,472.212
REye,294.509,137.438,299.671,137.197,304.787,132.301,314.847,137.398,325.007,137.463,335.149,137.364,340.031,137.323,340.102,137.167,340.258,137.194,340.517,137.123
LEye,304.544,137.392,304.922,137.187,320.058,132.36,335.203,137.472,340.152,137.521,340.535,137.387,345.294,137.335,345.38,137.253,345.549,137.291,350.548,137.273
REar,269.445,142.293,289.467,137.567,299.477,137.434,304.632,137.604,305.031,137.684,314.841,137.626,319.927,137.574,325.0,137.449,330.037,137.505,335.091,137.453
LEar,305.071,142.351,310.008,137.613,335.018,137.529,340.281,142.504,345.117,142.543,345.42,142.474,345.677,142.364,350.454,142.312,350.576,142.384,360.553,142.402
LBigToe,335.099,472.207,335.158,472.215,335.19,472.221,340.401,472.242,345.18,472.254,340.374,472.241,0.0,0.0,0.0,0.0,0.0,0.0,340.197,472.251
LSmallToe,345.349,472.209,345.42,472.203,345.392,472.226,350.392,472.237,350.565,472.246,350.45,472.231,0.0,0.0,0.0,0.0,0.0,0.0,345.37,472.242
LHeel,335.131,472.174,335.285,472.167,335.213,472.199,340.121,472.207,340.183,472.225,340.189,472.199,335.241,472.201,335.196,472.185,335.12,472.196,0.0,0.0
RBigToe,254.014,472.231,253.916,472.218,254.062,472.214,259.001,472.225,264.178,472.244,264.31,472.228,269.37,472.238,274.313,472.218,274.414,472.226,0.0,0.0
RSmallToe,243.936,472.22,243.94,472.211,249.001,472.212,254.003,472.235,259.141,472.244,259.135,472.213,264.137,472.214,264.216,472.193,264.297,472.202,0.0,0.0
RHeel,258.985,472.2,259.063,472.179,259.218,472.194,264.075,472.216,0.0,0.0,274.426,472.202,289.476,472.199,289.614,472.186,294.478,472.198,0.0,0.0
