,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,421.585,157.811,421.613,162.698,421.423,147.766,421.423,147.777,421.408,152.615,416.278,172.762,406.12,172.729,385.941,152.634,380.751,147.677,370.743,157.625
neck,421.169,203.311,421.188,203.308,416.452,193.239,416.366,193.229,411.238,198.314,391.102,208.307,386.152,208.442,380.882,198.33,375.69,193.125,350.574,193.248
RShoulder,380.887,193.126,380.947,193.134,380.807,188.043,380.734,183.339,380.535,188.176,365.672,193.134,355.514,198.305,345.201,193.307,340.104,188.153,325.136,188.292
RElbow,340.428,228.814,345.171,233.843,345.479,228.679,340.4,223.652,340.205,223.909,340.056,238.803,330.155,244.008,304.782,233.863,299.605,228.721,289.598,243.833
RWrist,380.725,233.795,380.691,228.686,391.065,254.007,385.828,253.919,380.569,233.896,380.626,223.553,365.667,238.939,345.36,253.945,340.198,248.887,325.014,238.775
LShoulder,451.913,213.319,456.705,213.36,446.856,203.286,446.783,203.312,436.651,208.409,426.456,213.61,426.297,218.258,416.376,203.397,401.215,193.141,386.128,193.315
LElbow,472.098,259.244,467.224,259.223,466.995,259.023,467.031,254.137,462.126,259.154,461.773,259.081,462.134,258.908,456.797,243.922,441.778,223.63,426.525,223.48
LWrist,492.314,228.769,497.527,223.456,497.3,223.479,502.357,218.455,492.444,223.485,472.197,218.701,472.263,218.498,467.31,218.751,472.106,213.543,466.888,213.445
MidHip,386.055,314.892,386.035,314.914,385.985,304.916,385.787,304.998,385.731,309.895,380.775,314.961,380.549,320.095,365.539,314.874,350.574,309.955,345.475,309.855
RHip,370.583,309.811,365.723,309.821,365.707,304.665,360.522,304.752,355.537,304.976,350.369,309.974,345.504,319.92,340.324,309.94,335.302,309.852,325.146,309.805
RKnee,340.463,396.104,340.349,396.126,340.1,391.036,335.196,396.112,335.008,396.129,325.043,406.299,314.998,416.41,314.998,411.333,309.876,411.27,304.853,406.213
RAnkle,320.067,472.279,310.059,472.276,304.885,472.262,304.794,472.267,304.567,472.262,299.869,472.261,299.836,472.268,304.592,472.26,304.581,472.259,304.524,472.26
LHip,421.221,325.01,421.211,325.025,416.422,309.88,416.153,309.978,411.353,314.98,396.082,320.052,391.042,330.028,385.936,314.979,381.057,309.959,380.651,309.867
LKnee,421.165,421.351,421.141,421.279,421.096,416.239,416.356,421.207,411.299,416.421,411.14,416.309,406.252,421.43,391.084,411.217,390.95,411.185,385.981,406.146
LAnkle,421.179,472.301,416.457,472.293,421.211,472.274,421.257,472.293,416.33,472.289,416.45,472.284,421.157,472.296,411.21,472.289,406.21,472.281,406.252,472.278
REye,421.246,147.658,421.274,147.69,416.409,142.619,416.416,142.651,416.363,142.728,406.282,152.765,391.033,152.775,381.023,142.758,375.717,142.636,355.514,147.517
LEye,426.589,147.788,426.625,152.573,426.433,142.738,426.41,142.748,426.358,142.801,421.419,162.796,416.325,162.753,391.072,147.468,385.701,142.661,380.642,147.576
REar,406.158,152.671,406.238,152.774,396.2,147.545,396.162,147.567,396.055,147.729,386.179,162.71,381.0,162.819,370.741,152.582,355.44,147.562,345.215,147.738
LEar,436.622,167.764,436.688,167.764,431.644,152.61,431.566,152.649,426.746,157.698,426.253,177.73,421.341,177.76,406.179,162.697,386.146,147.79,381.047,162.721
LBigToe,416.226,472.343,411.332,472.335,416.277,472.312,411.278,472.337,406.259,472.336,406.318,472.331,411.24,472.35,396.207,472.336,396.096,472.32,0.0,0.0
LSmallToe,421.522,472.341,421.394,472.329,426.373,472.308,426.392,472.328,421.497,472.321,426.39,472.314,426.427,472.342,421.359,472.322,421.331,472.303,0.0,0.0
LHeel,0.0,0.0,416.414,472.311,421.132,472.284,421.262,472.299,416.394,472.295,421.171,472.291,421.242,472.303,411.275,472.287,406.236,472.281,406.28,472.28
RBigToe,324.982,472.337,0.0,0.0,304.798,472.297,304.834,472.306,299.836,472.299,0.0,0.0,0.0,0.0,304.896,472.323,304.783,472.29,304.643,472.298
RSmallToe,320.005,472.338,0.0,0.0,299.722,472.316,299.675,472.33,299.599,472.324,0.0,0.0,0.0,0.0,299.851,472.335,299.85,472.322,299.843,472.322
RHeel,320.043,472.252,314.97,472.248,309.785,472.243,304.942,472.242,304.767,472.237,0.0,0.0,0.0,0.0,304.852,472.231,304.872,472.239,304.889,472.25
